,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,13,GPS_L1,1278283904358327707,12968661.123,-14854216.238,17627686.553,39.675,2269.383,1880.262,7519.414,0.001,23371942.027,3.897,0.0,4.259,6.658,23379450.524,G13,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
1,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,15,GPS_L1,1278283904363880418,5056292.233,-22741418.661,12082676.73,633.917,1516.974,2561.249,-65606.55,-0.0,21707281.147,2.698,0.0,3.353,3.885,21641667.358999997,G15,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
2,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,21,GPS_L1,1278283904360744925,-19920147.019,-789201.009,18182338.602,1605.501,-1470.914,1798.224,6391.073,0.003,22647278.301,1.499,0.0,3.57,4.187,22653661.617,G21,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
3,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,29,GPS_L1,1278283904364026762,-3324816.182,-25872755.035,4852238.824,199.611,-621.932,-3152.585,-43743.753,-0.003,21663408.32,10.493,0.0,3.29,3.569,21619657.708000004,G29,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
4,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,27,GPS_L1,1278283904353083864,-12525914.063,12001818.975,19864183.555,-306.827,-2544.3,1366.392,-102214.858,-0.004,24944006.609,2.998,0.0,5.456,19.553,24841766.742000002,G27,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
5,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,10,GPS_L1,1278283904359655633,-24025678.027,-11631775.357,122596.415,109.932,-217.606,3171.944,-118166.503,-0.003,22973839.827,4.797,0.0,4.511,4.943,22855663.87,G10,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
6,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,16,GPS_L1,1278283904358629177,-17479515.915,4734133.442,19368101.92,-2088.219,-1353.224,-1493.655,-54056.931,-0.002,23281563.594,2.998,0.0,4.38,6.052,23227496.231,G16,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
7,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,20,GPS_L1,1278283904367591599,-18738063.808,-15038486.439,11489185.71,1486.195,178.123,2616.082,158098.642,0.0,20594697.073,5.096,0.0,2.622,2.819,20752790.274,G20,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
8,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,18,GPS_L1,1278283904367900205,-8030334.073,-12828421.109,21814129.505,2331.374,-1498.959,-26.148,72359.831,0.003,20502179.322,4.197,0.0,2.432,2.754,20574533.967,G18,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
9,2020-07-08-US-MTV-1,Pixel4,1278283904436,1,26,GPS_L1,1278283904360804435,-24605429.62,-3154505.803,9760917.256,-1023.303,-751.745,-2790.398,71906.981,0.002,22629437.652,2.998,0.0,4.143,4.733,22701335.757,G26,1278283905436,-2705345.4930068543,-4278582.638200529,3867083.949516935,-5825.478090643849
0,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,13,GPS_L1,1278283905358327342,12968700.859,-14851946.738,17629566.624,39.796,2269.618,1879.882,7519.415,0.001,23372051.451,4.197,0.0,4.259,6.658,23379559.949,G13,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
1,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,15,GPS_L1,1278283905363880679,5056926.219,-22739901.542,12085237.846,634.053,1517.262,2560.982,-65606.55,-0.0,21707202.901,2.698,0.0,3.353,3.885,21641589.112999998,G15,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
2,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,21,GPS_L1,1278283905360746046,-19918541.474,-790672.036,18184136.644,1605.585,-1471.136,1797.855,6391.076,0.003,22646942.233,1.499,0.0,3.569,4.186,22653325.554,G21,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
3,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,29,GPS_L1,1278283905364025092,-3324616.59,-25873376.772,4849086.193,199.574,-621.546,-3152.688,-43743.756,-0.003,21663908.973,11.992,0.0,3.291,3.569,21620158.357,G29,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
4,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,27,GPS_L1,1278283905353086227,-12526220.973,11999274.594,19865549.734,-306.992,-2544.452,1365.96,-102214.862,-0.004,24943298.199,2.998,0.0,5.455,19.537,24841058.345000003,G27,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
5,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,10,GPS_L1,1278283905359657478,-24025567.923,-11631992.881,125768.363,110.276,-217.44,3171.942,-118166.506,-0.003,22973286.71,4.797,0.0,4.51,4.942,22855110.751999997,G10,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
6,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,16,GPS_L1,1278283905358629929,-17481604.093,4732780.332,19366608.055,-2088.136,-1352.996,-1494.069,-54056.933,-0.002,23281338.15,2.998,0.0,4.379,6.051,23227270.787,G16,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
7,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,20,GPS_L1,1278283905367592518,-18736577.451,-15038308.306,11491801.673,1486.516,178.144,2615.839,158098.643,0.0,20594421.564,5.096,0.0,2.622,2.819,20752514.766,G20,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
8,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,18,GPS_L1,1278283905367900228,-8028002.744,-12829920.137,21814103.124,2331.284,-1499.094,-26.612,72359.834,0.003,20502172.427,3.897,0.0,2.432,2.754,20574527.075,G18,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
9,2020-07-08-US-MTV-1,Pixel4,1278283905436,1,26,GPS_L1,1278283905360803752,-24606452.783,-3155257.447,9758126.757,-1023.025,-751.546,-2790.603,71906.984,0.002,22629642.41,2.998,0.0,4.143,4.733,22701540.518000003,G26,1278283906436,-2705355.6639987626,-4278556.808394025,3867105.2685979325,-5824.419489449045
0,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,13,GPS_L1,1278283906358326965,12968740.715,-14849677.003,17631446.315,39.916,2269.853,1879.502,7519.415,0.001,23372164.473,3.897,0.0,4.259,6.659,23379672.97,G13,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
1,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,15,GPS_L1,1278283906363880940,5057560.341,-22738384.135,12087798.695,634.19,1517.55,2560.715,-65606.551,-0.0,21707124.656,2.998,0.0,3.353,3.885,21641510.867,G15,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
2,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,21,GPS_L1,1278283906360747195,-19916935.846,-792143.286,18185934.316,1605.669,-1471.359,1797.486,6391.079,0.003,22646597.772,1.499,0.0,3.569,4.186,22652981.096,G21,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
3,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,29,GPS_L1,1278283906364023389,-3324417.035,-25873998.123,4845933.458,199.536,-621.161,-3152.792,-43743.758,-0.003,21664419.52,11.992,0.0,3.291,3.57,21620668.900999997,G29,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
4,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,27,GPS_L1,1278283906353088558,-12526528.049,11996730.06,19866915.482,-307.158,-2544.604,1365.528,-102214.865,-0.004,24942599.383,2.998,0.0,5.455,19.521,24840359.542000003,G27,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
5,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,10,GPS_L1,1278283906359659326,-24025457.474,-11632210.238,128940.309,110.62,-217.275,3171.939,-118166.509,-0.003,22972732.693,4.197,0.0,4.509,4.941,22854556.734,G10,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
6,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,16,GPS_L1,1278283906358630679,-17483692.189,4731427.45,19365113.777,-2088.052,-1352.767,-1494.484,-54056.934,-0.002,23281113.306,2.698,0.0,4.379,6.05,23227045.943,G16,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
7,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,20,GPS_L1,1278283906367593484,-18735090.771,-15038130.152,11494417.393,1486.838,178.164,2615.597,158098.643,0.0,20594131.964,5.096,0.0,2.621,2.819,20752225.167000003,G20,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
8,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,18,GPS_L1,1278283906367900295,-8025671.505,-12831419.299,21814076.279,2331.194,-1499.229,-27.077,72359.837,0.003,20502152.341,3.897,0.0,2.432,2.754,20574506.992,G18,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
9,2020-07-08-US-MTV-1,Pixel4,1278283906436,1,26,GPS_L1,1278283906360803056,-24607475.669,-3156008.892,9755336.052,-1022.748,-751.347,-2790.809,71906.986,0.002,22629851.065,2.398,0.0,4.143,4.733,22701749.175000004,G26,1278283907436,-2705366.1216601315,-4278530.751475425,3867126.637748959,-5828.5301230152245
0,2020-07-08-US-MTV-1,Pixel4,1278283907436,1,13,GPS_L1,1278283907358326573,12968780.692,-14847407.033,17633325.626,40.037,2270.088,1879.123,7519.416,0.001,23372281.991,4.797,0.0,4.259,6.659,23379790.489,G13,1278283908436,-2705376.7597124595,-4278504.504991485,3867148.0403430387,-5828.203608162692
1,2020-07-08-US-MTV-1,Pixel4,1278283907436,1,15,GPS_L1,1278283907363881185,5058194.6,-22736866.44,12090359.277,634.327,1517.838,2560.449,-65606.551,-0.0,21707051.206,2.698,0.0,3.352,3.885,21641437.417999998,G15,1278283908436,-2705376.7597124595,-4278504.504991485,3867148.0403430387,-5828.203608162692
