,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,13,GPS_L1,1278282503358455468,13014531.566,-17779421.924,14640613.707,-92.107,1890.954,2368.866,7518.606,0.001,23333640.242,2.698,0.0,4.422,6.524,23341147.902,G13,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
1,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,15,GPS_L1,1278282503363072946,4286618.707,-24565171.755,8259771.128,476.857,1074.388,2876.319,-65606.014,-0.0,21949355.163,2.099,0.0,3.644,4.138,21883741.367,G15,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
2,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,21,GPS_L1,1278282503359149390,-22059926.848,1050776.923,15317541.787,1429.646,-1155.243,2278.698,6387.312,0.002,23125607.66,3.897,0.0,4.169,5.064,23131985.739,G21,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
3,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,25,GPS_L1,1278282503352652379,-13025516.965,-19080650.344,-13570896.537,1520.99,721.036,-2492.462,6352.256,0.002,25073362.558,3.897,0.0,8.127,16.313,25079690.373999998,G25,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
4,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,29,GPS_L1,1278282503365986157,-3664909.503,-24632284.053,9136904.197,302.307,-1140.841,-2942.604,-43739.967,-0.003,21075996.477,2.398,0.0,2.841,3.078,21032250.591000002,G29,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
5,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,10,GPS_L1,1278282503356882155,-23853957.042,-11143558.56,-4293379.973,-345.271,-493.197,3110.408,-118162.623,-0.003,23805307.614,9.294,0.0,5.712,6.943,23687132.336,G10,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
6,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,16,GPS_L1,1278282503357242960,-14501814.135,6847502.354,21040123.023,-2141.537,-1657.37,-884.167,-54054.521,-0.002,23697140.996,4.797,0.0,4.653,7.491,23643074.330999997,G16,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
7,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,20,GPS_L1,1278282503365978420,-20497440.666,-15244990.579,7612322.111,1021.824,100.261,2899.121,158098.249,0.0,21078315.971,2.099,0.0,2.959,3.134,21236408.127000004,G20,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
8,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,18,GPS_L1,1278282503367677241,-11358171.941,-10876239.321,21396213.79,2399.35,-1278.249,620.624,72355.818,0.003,20569022.248,3.897,0.0,2.487,2.79,20641372.789,G18,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
9,2020-07-08-US-MTV-1,Pixel4,1278282503436,1,26,GPS_L1,1278282503361428249,-22921322.306,-1894639.279,13442350.134,-1364.582,-1053.812,-2446.804,71903.647,0.002,22442422.919,3.598,0.0,3.887,4.467,22514318.212,G26,1278282504436,-2692594.3184876363,-4297373.492696677,3855209.2811829005,126.64825466571095
