,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,13,GPS_L1,1278284284358165204,12992743.045,-13975375.385,18314402.435,87.834,2354.75,1733.096,7519.63,0.001,23420659.2,8.094,0.0,4.24,6.818,23428167.772,G13,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
1,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,15,GPS_L1,1278284284363961156,5307322.694,-22144581.444,13036194.453,688.006,1623.156,2455.924,-65606.715,-0.0,21683076.504,2.099,0.0,3.308,3.867,21617462.614000004,G15,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
2,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,21,GPS_L1,1278284284361174720,-19304555.736,-1364103.398,18838723.864,1633.021,-1554.597,1655.658,6392.183,0.003,22518429.001,2.698,0.0,3.426,4.002,22524813.755999997,G21,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
3,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,29,GPS_L1,1278284284363396101,-3251180.055,-26081132.243,3647398.565,189.235,-474.494,-3187.06,-43744.774,-0.003,21852475.731,5.696,0.0,3.453,3.76,21808723.743999995,G29,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
4,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,27,GPS_L1,1278284284353973994,-12654610.775,11024605.922,20351992.157,-370.893,-2597.296,1200.366,-102216.224,-0.004,24677152.348,3.897,0.0,5.295,14.776,24574916.053,G27,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
5,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,10,GPS_L1,1278284284360359294,-23958873.838,-11702923.235,1327144.261,242.138,-158.013,3166.171,-118167.541,-0.003,22762887.566,3.897,0.0,4.244,4.602,22644711.178999998,G10,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
6,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,16,GPS_L1,1278284284358890990,-18266425.718,4236487.316,18770929.897,-2051.847,-1265.785,-1648.496,-54057.529,-0.002,23203074.031,3.298,0.0,4.326,5.831,23149006.345,G16,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
7,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,20,GPS_L1,1278284284367944227,-18150269.701,-14969757.75,12465284.918,1606.925,182.438,2519.961,158098.727,0.0,20488981.858,3.598,0.0,2.556,2.76,20647075.268999998,G20,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
8,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,18,GPS_L1,1278284284367913292,-7151447.655,-13407428.98,21770663.155,2293.007,-1547.507,-202.566,72360.917,0.003,20498255.938,2.398,0.0,2.423,2.754,20570611.678,G18,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
9,2020-07-08-US-MTV-1,Pixel4,1278284284436,1,26,GPS_L1,1278284284360528654,-24973868.542,-3426083.114,8686278.692,-914.823,-678.345,-2864.16,71907.901,0.002,22712114.715,3.897,0.0,4.248,4.867,22784013.501000002,G26,1278284285436,-2710257.640647933,-4270522.234362219,3872514.4300067867,-9728.789220159986
0,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,13,GPS_L1,1278284285358164738,12992830.945,-13973020.529,18316135.332,87.967,2354.964,1732.702,7519.63,0.001,23420798.904,11.992,0.0,4.24,6.818,23428307.476,G13,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
1,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,15,GPS_L1,1278284285363961346,5308010.775,-22142958.152,13038650.233,688.154,1623.427,2455.636,-65606.715,-0.0,21683019.543,2.398,0.0,3.307,3.867,21617405.654000003,G15,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
2,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,21,GPS_L1,1278284285361175815,-19302922.683,-1365658.106,18840379.333,1633.082,-1554.815,1655.277,6392.186,0.003,22518100.729,2.698,0.0,3.426,4.002,22524485.487,G21,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
3,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,29,GPS_L1,1278284285363394406,-3250990.829,-26081606.541,3644211.471,189.218,-474.104,-3187.138,-43744.777,-0.003,21852983.879,4.797,0.0,3.454,3.76,21809231.888,G29,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
4,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,27,GPS_L1,1278284285353976332,-12654981.755,11022008.557,20353192.305,-371.064,-2597.422,1199.924,-102216.228,-0.004,24676451.433,3.897,0.0,5.294,14.767,24574215.143999998,G27,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
5,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,10,GPS_L1,1278284285360361073,-23958631.523,-11703081.175,1330310.424,242.49,-157.866,3166.143,-118167.544,-0.003,22762354.235,3.598,0.0,4.243,4.601,22644177.847,G10,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
6,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,16,GPS_L1,1278284285358891594,-18268477.512,4235221.647,18769281.199,-2051.739,-1265.553,-1648.896,-54057.531,-0.002,23202892.957,3.598,0.0,4.326,5.83,23148825.27,G16,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
7,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,20,GPS_L1,1278284285367945112,-18148662.618,-14969575.311,12467804.749,1607.238,182.44,2519.698,158098.728,0.0,20488716.542,3.897,0.0,2.556,2.76,20646809.953999996,G20,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
8,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,18,GPS_L1,1278284285367913295,-7149154.703,-13408976.548,21770460.357,2292.896,-1547.628,-203.03,72360.92,0.003,20498255.039,2.698,0.0,2.423,2.754,20570610.782,G18,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
9,2020-07-08-US-MTV-1,Pixel4,1278284285436,1,26,GPS_L1,1278284285360527862,-24974783.217,-3426761.365,8683414.442,-914.529,-678.158,-2864.343,71907.904,0.002,22712352.151,3.897,0.0,4.248,4.868,22784250.939,G26,1278284286436,-2710255.0380962715,-4270503.934900403,3872536.349819625,-9738.799098284464
0,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,13,GPS_L1,1278284286358164261,12992918.979,-13970665.459,18317867.836,88.099,2355.177,1732.307,7519.631,0.001,23420941.905,9.294,0.0,4.24,6.819,23428450.477000006,G13,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
1,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,15,GPS_L1,1278284286363961524,5308699.004,-22141334.59,13041105.726,688.302,1623.697,2455.349,-65606.716,-0.0,21682966.18,2.099,0.0,3.307,3.867,21617352.290000003,G15,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
2,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,21,GPS_L1,1278284286361176918,-19301289.568,-1367213.032,18842034.421,1633.143,-1555.033,1654.896,6392.189,0.003,22517770.057,2.998,0.0,3.425,4.001,22524154.82,G21,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
3,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,29,GPS_L1,1278284286363392689,-3250801.62,-26082080.448,3641024.3,189.201,-473.714,-3187.216,-43744.779,-0.003,21853498.623,4.197,0.0,3.454,3.761,21809746.629,G29,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
4,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,27,GPS_L1,1278284286353978655,-12655352.906,11019411.066,20354392.011,-371.235,-2597.548,1199.483,-102216.232,-0.004,24675755.016,3.598,0.0,5.294,14.757,24573518.733,G27,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
5,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,10,GPS_L1,1278284286360362842,-23958388.857,-11703238.967,1333476.559,242.841,-157.718,3166.115,-118167.547,-0.003,22761823.903,3.598,0.0,4.243,4.6,22643647.513,G10,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
6,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,16,GPS_L1,1278284286358892187,-18270529.198,4233956.209,18767632.101,-2051.631,-1265.322,-1649.297,-54057.532,-0.002,23202715.18,3.298,0.0,4.326,5.83,23148647.492,G16,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
7,2020-07-08-US-MTV-1,Pixel4,1278284286436,1,20,GPS_L1,1278284286367945968,-18147055.221,-14969392.869,12470324.317,1607.552,182.442,2519.434,158098.728,0.0,20488459.92,4.197,0.0,2.556,2.76,20646553.332,G20,1278284287436,-2710252.4772072583,-4270485.293865847,3872558.6146075544,-9749.913661719153
