,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,5,GPS_L1,1278282543353302789,16255915.978,-6888225.802,19758779.598,2147.014,1356.101,-1264.922,-4872.38,-0.0,24878374.545,6.296,0.0,4.535,17.449,24873480.181,G5,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
1,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,13,GPS_L1,1278282543358462983,13010899.605,-17703542.806,14735115.581,-89.479,1902.989,2356.214,7518.629,0.001,23331387.302,2.099,0.0,4.414,6.517,23338895.0,G13,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
2,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,15,GPS_L1,1278282543363107749,4305761.626,-24521924.467,8374677.977,480.299,1087.966,2869.002,-65606.028,-0.0,21938921.486,1.799,0.0,3.632,4.126,21873307.700000003,G15,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
3,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,21,GPS_L1,1278282543359193935,-22002607.907,1004387.458,15408437.7,1436.282,-1164.228,2266.082,6387.412,0.002,23112253.405,2.998,0.0,4.151,5.034,23118631.632,G21,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
4,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,25,GPS_L1,1278282543352561533,-12964432.984,-19051751.911,-13670369.208,1533.212,723.874,-2481.17,6352.339,0.002,25100597.503,7.195,0.0,8.184,16.764,25106924.894,G25,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
5,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,29,GPS_L1,1278282543365939091,-3652902.857,-24677636.501,9019044.7,298.039,-1126.776,-2950.36,-43740.076,-0.003,21090106.508,1.799,0.0,2.851,3.088,21046360.493,G29,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
6,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,10,GPS_L1,1278282543356964525,-23867525.771,-11163106.761,-4168891.95,-333.155,-484.222,3113.963,-118162.735,-0.003,23780613.709,4.797,0.0,5.673,6.862,23662438.439,G10,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
7,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,16,GPS_L1,1278282543357289875,-14587480.397,6781368.894,21004394.15,-2141.754,-1649.293,-902.268,-54054.595,-0.002,23683076.233,4.197,0.0,4.645,7.432,23629009.561,G16,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
8,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,20,GPS_L1,1278282543366030856,-20456297.987,-15240908.049,7728158.238,1035.305,103.852,2892.662,158098.262,0.0,21062596.053,2.099,0.0,2.947,3.123,21220688.244999997,G20,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
9,2020-07-08-US-MTV-1,Pixel4,1278282543436,1,18,GPS_L1,1278282543367686639,-11262202.672,-10927510.093,21420674.186,2399.096,-1285.282,602.393,72355.933,0.003,20566204.798,4.797,0.0,2.485,2.788,20638555.458,G18,1278282544436,-2692594.3174268887,-4297373.48266874,3855209.2765682987,162.93131177305514
