,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,13,GPS_L1,1274119843356762890,-23021041.099,-13180951.099,1989700.903,-87.312,-355.975,-3171.377,3543.722,0.001,22258248.286,2.998,0.0,4.212,4.155,22261783.640999995,G13,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
1,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,17,GPS_L1,1274119843362465184,-7133684.706,-18025130.539,18598719.639,2037.284,1002.169,1789.158,80446.456,0.003,20548743.551,4.797,0.0,2.766,2.58,20629184.661000002,G17,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
2,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,15,GPS_L1,1274119843353913957,-25268358.005,-2480642.78,8111214.575,-895.133,-668.529,-2843.72,-68856.632,0.001,23112336.913,4.797,0.0,4.779,5.289,23043470.213,G15,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
3,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,19,GPS_L1,1274119843363430482,-14508220.825,-18403072.458,12220859.194,1458.658,672.564,2676.666,-46685.816,0.001,20259354.491,9.294,0.0,2.79,2.593,20212663.292000003,G19,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
4,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,6,GPS_L1,1274119843352170025,-7077481.645,-24400714.333,-7605098.576,133.475,-986.077,3022.809,-82607.982,-0.002,23635154.574,11.992,0.0,6.282,6.971,23552533.338999998,G6,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
5,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,24,GPS_L1,1274119843353635174,-14935334.993,5205378.365,21109861.653,-442.392,-2704.147,386.839,-3998.611,-0.001,23195913.954,2.998,0.0,4.975,6.248,23191904.119999997,G24,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
6,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,28,GPS_L1,1274119843358465162,3396405.809,-17562667.475,20264022.525,2163.61,-1123.264,-1362.182,214504.606,0.001,21747919.979,2.099,0.0,3.512,3.373,21962417.7,G28,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
7,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,1,GPS_L1,1274119843349865099,13855616.015,-6766736.552,21352820.7,265.167,2752.199,725.693,-114931.693,-0.002,24326154.005,7.195,0.0,6.442,11.182,24211204.687999997,G1,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
8,2020-05-21-US-MTV-1,Pixel4,1274119843431,1,30,GPS_L1,1274119843355074484,-635556.695,-26422054.991,-768359.554,373.955,86.361,-3138.332,-67452.227,-0.003,22764419.671,2.998,0.0,5.182,5.064,22696957.198,G30,1274119844431,-2694372.202002093,-4296552.540647529,3854883.3709352184,23.760584661129972
0,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,13,GPS_L1,1274119844356761277,-23021128.254,-13181306.962,1986529.51,-86.999,-355.753,-3171.419,3543.723,0.001,22258731.851,3.598,0.0,4.213,4.155,22262267.206,G13,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
1,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,17,GPS_L1,1274119844362464597,-7131647.296,-18024128.383,18600508.605,2037.539,1002.146,1788.775,80446.459,0.003,20548919.53,5.096,0.0,2.766,2.58,20629360.643000003,G17,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
2,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,15,GPS_L1,1274119844353912953,-25269252.987,-2481311.222,8108370.772,-894.833,-668.359,-2843.891,-68856.631,0.001,23112637.904,5.096,0.0,4.78,5.29,23043771.202999998,G15,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
3,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,19,GPS_L1,1274119844363431217,-14506761.998,-18402399.85,12223535.729,1458.992,672.651,2676.402,-46685.815,0.001,20259134.144,8.094,0.0,2.79,2.593,20212442.946000002,G19,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
4,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,6,GPS_L1,1274119844352172253,-7077348.185,-24401700.226,-7602075.68,133.445,-985.705,3022.971,-82607.984,-0.002,23634486.636,10.493,0.0,6.281,6.969,23551865.402,G6,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
5,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,24,GPS_L1,1274119844353637134,-14935777.46,5202674.203,21110248.263,-442.541,-2704.167,386.38,-3998.611,-0.001,23195326.36,3.298,0.0,4.975,6.246,23191316.527999997,G24,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
6,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,28,GPS_L1,1274119844358464307,3398569.31,-17563790.765,20262660.14,2163.396,-1123.318,-1362.591,214504.607,0.001,21748176.301,2.099,0.0,3.512,3.373,21962674.023000002,G28,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
7,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,1,GPS_L1,1274119844349863679,13855881.269,-6763984.321,21353546.158,265.34,2752.272,725.227,-114931.695,-0.002,24326579.71,7.195,0.0,6.443,11.185,24211630.387000002,G1,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
8,2020-05-21-US-MTV-1,Pixel4,1274119844431,1,30,GPS_L1,1274119844355072524,-635182.73,-26421968.442,-771497.871,373.977,86.736,-3138.315,-67452.23,-0.003,22765007.264,2.998,0.0,5.183,5.065,22697544.786,G30,1274119845431,-2694372.2021099953,-4296552.5406196695,3854883.3708911496,18.36615667703856
0,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,13,GPS_L1,1274119845356759667,-23021215.095,-13181662.603,1983358.075,-86.686,-355.532,-3171.461,3543.724,0.001,22259214.517,4.197,0.0,4.214,4.156,22262749.871,G13,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
1,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,17,GPS_L1,1274119845362463992,-7129609.631,-18023126.249,18602297.187,2037.793,1002.124,1788.393,80446.462,0.003,20549100.904,5.696,0.0,2.766,2.58,20629542.020000003,G17,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
2,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,15,GPS_L1,1274119845353911944,-25270147.669,-2481979.496,8105526.799,-894.533,-668.19,-2844.061,-68856.63,0.001,23112940.395,4.797,0.0,4.78,5.29,23044073.695,G15,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
3,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,19,GPS_L1,1274119845363431921,-14505302.837,-18401727.155,12226212.001,1459.326,672.738,2676.138,-46685.814,0.001,20258923.09,7.195,0.0,2.79,2.593,20212231.893000003,G19,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
4,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,6,GPS_L1,1274119845352174367,-7077214.755,-24402685.747,-7599052.621,133.415,-985.333,3023.134,-82607.986,-0.002,23633852.875,9.294,0.0,6.281,6.967,23551231.641,G6,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
5,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,24,GPS_L1,1274119845353639083,-14936220.078,5199970.02,21110634.415,-442.691,-2704.188,385.922,-3998.612,-0.001,23194742.065,3.298,0.0,4.974,6.245,23190732.234,G24,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
6,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,28,GPS_L1,1274119845358463424,3400732.596,-17564914.11,20261297.345,2163.181,-1123.373,-1363.0,214504.608,0.001,21748441.018,1.799,0.0,3.513,3.373,21962938.74,G28,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
7,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,1,GPS_L1,1274119845349862266,13856146.696,-6761232.016,21354271.151,265.513,2752.345,724.761,-114931.698,-0.002,24327003.317,6.296,0.0,6.443,11.188,24212053.988,G1,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
8,2020-05-21-US-MTV-1,Pixel4,1274119845431,1,30,GPS_L1,1274119845355070551,-634808.741,-26421881.519,-774636.171,374.0,87.111,-3138.298,-67452.233,-0.003,22765598.755,3.298,0.0,5.184,5.066,22698136.272,G30,1274119846431,-2694372.202131496,-4296552.540653954,3854883.3708382654,21.422330040111397
0,2020-05-21-US-MTV-1,Pixel4,1274119846431,1,13,GPS_L1,1274119846356758040,-23021301.624,-13182018.023,1980186.598,-86.372,-355.31,-3171.503,3543.726,0.001,22259702.279,3.897,0.0,4.214,4.156,22263237.634999998,G13,1274119847431,-2694372.202092079,-4296552.540591098,3854883.3709352184,21.844373224541677
