,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,13,GPS_L1,1274121385354008606,-22765920.472,-13492753.682,-2909509.816,427.731,-66.69,-3156.342,3545.446,0.001,23083961.856,7.195,0.0,5.45,5.472,23087496.38,G13,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
1,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,17,GPS_L1,1274121385361256745,-3712984.537,-16537636.467,20883050.24,2382.404,908.036,1161.972,80451.085,0.003,20911024.45,4.197,0.0,3.057,2.77,20991469.708,G17,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
2,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,15,GPS_L1,1274121385352131929,-26272229.522,-3332132.75,3560882.85,-395.75,-451.314,-3033.357,-68854.687,0.001,23646575.467,3.598,0.0,5.686,6.401,23577708.693,G15,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
3,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,19,GPS_L1,1274121385364096464,-11871098.362,-17298291.999,15999995.235,1953.461,737.622,2203.496,-46684.352,0.001,20059698.111,2.998,0.0,2.856,2.511,20013008.392,G19,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
4,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,6,GPS_L1,1274121385355336321,-6875149.063,-25469742.755,-2790886.923,150.216,-396.808,3194.809,-82611.286,-0.002,22685922.913,4.797,0.0,5.177,4.76,22603301.689999998,G6,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
5,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,12,GPS_L1,1274121385348729458,-22803316.659,8720605.974,10027192.456,915.128,-963.727,2867.32,34569.978,-0.002,24666610.611,5.096,0.0,7.014,16.402,24701157.173000004,G12,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
6,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,24,GPS_L1,1274121385356554008,-15790465.588,1051123.881,21159421.769,-661.838,-2658.177,-322.229,-3999.759,-0.001,22320869.534,10.493,0.0,4.375,4.453,22316860.947,G24,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
7,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,28,GPS_L1,1274121385357017423,6455771.167,-19328243.761,17695360.038,1791.747,-1145.534,-1956.515,214505.713,0.001,22181941.212,3.598,0.0,4.155,3.838,22396438.932,G28,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
8,2020-05-21-US-MTV-1,Pixel4,1274121385431,1,30,GPS_L1,1274121385351746494,-2424.247,-25849209.085,-5546762.312,465.786,650.836,-3032.828,-67456.721,-0.003,23762125.973,8.094,0.0,7.042,7.811,23694654.399,G30,1274121386431,-2710313.479717197,-4270847.0852029165,3872118.8855636152,-4974.365391340683
0,2020-05-21-US-MTV-1,Pixel4,1274121386431,1,13,GPS_L1,1274121386354006694,-22765492.566,-13492820.296,-2912666.121,428.081,-66.539,-3156.281,3545.447,0.001,23084535.06,5.696,0.0,5.451,5.473,23088069.582999997,G13,1274121387431,-2710310.466874917,-4270828.873153507,3872140.949525633,-4986.195125373215
1,2020-05-21-US-MTV-1,Pixel4,1274121386431,1,17,GPS_L1,1274121386361255843,-3710602.041,-16536728.481,20884211.996,2382.592,907.939,1161.544,80451.089,0.003,20911294.862,4.197,0.0,3.057,2.77,20991740.124,G17,1274121387431,-2710310.466874917,-4270828.873153507,3872140.949525633,-4986.195125373215
2,2020-05-21-US-MTV-1,Pixel4,1274121386431,1,15,GPS_L1,1274121386352130577,-26272625.1,-3332584.009,3557849.46,-395.406,-451.205,-3033.431,-68854.685,0.001,23646980.786,3.598,0.0,5.687,6.402,23578114.012000002,G15,1274121387431,-2710310.466874917,-4270828.873153507,3872140.949525633,-4986.195125373215
3,2020-05-21-US-MTV-1,Pixel4,1274121386431,1,19,GPS_L1,1274121386364096649,-11869144.749,-17297554.378,16002198.557,1953.763,737.621,2203.149,-46684.351,0.001,20059642.649,2.998,0.0,2.856,2.511,20012952.931,G19,1274121387431,-2710310.466874917,-4270828.873153507,3872140.949525633,-4986.195125373215
4,2020-05-21-US-MTV-1,Pixel4,1274121386431,1,6,GPS_L1,1274121386355338291,-6874998.82,-25470139.37,-2787692.078,150.269,-396.421,3194.868,-82611.289,-0.002,22685332.322,4.797,0.0,5.176,4.759,22602711.098,G6,1274121387431,-2710310.466874917,-4270828.873153507,3872140.949525633,-4986.195125373215
5,2020-05-21-US-MTV-1,Pixel4,1274121386431,1,12,GPS_L1,1274121386348731344,-22802401.412,8719642.106,10030059.673,915.361,-964.003,2867.103,34569.976,-0.002,24666045.203,5.696,0.0,7.014,16.393,24700591.772000004,G12,1274121387431,-2710310.466874917,-4270828.873153507,3872140.949525633,-4986.195125373215
6,2020-05-21-US-MTV-1,Pixel4,1274121386431,1,24,GPS_L1,1274121386356555764,-15791127.493,1048465.739,21159099.311,-661.969,-2658.098,-322.686,-3999.76,-0.001,22320343.099,8.094,0.0,4.375,4.452,22316334.512,G24,1274121387431,-2710310.466874917,-4270828.873153507,3872140.949525633,-4986.195125373215
