,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,13,GPS_L1,1274120604355452100,-22994544.886,-13390721.262,-430969.754,159.713,-199.522,-3183.947,3544.557,0.001,22651213.242,3.298,0.0,4.768,4.69,22654748.341,G13,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
1,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,17,GPS_L1,1274120604361930592,-5512220.669,-17272825.369,19847031.849,2220.364,970.051,1488.407,80448.718,0.003,20709010.201,2.998,0.0,2.892,2.656,20789453.371,G17,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
2,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,15,GPS_L1,1274120604353089868,-25860153.326,-2942859.749,5902194.641,-657.061,-549.748,-2955.898,-68855.72,0.001,23359392.58,5.696,0.0,5.188,5.737,23290525.935,G15,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
3,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,19,GPS_L1,1274120604363854736,-13302345.014,-17870410.244,14177148.467,1709.04,721.728,2459.237,-46685.061,0.001,20132166.342,3.897,0.0,2.814,2.535,20085475.932,G19,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
4,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,2,GPS_L1,1274120604348343384,-13427084.374,-18019601.723,-13563657.704,-136.822,-1838.321,2457.832,-137780.937,-0.003,24782352.685,6.296,0.0,8.681,18.43,24644544.637,G2,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
5,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,6,GPS_L1,1274120604353765342,-6980783.548,-25042056.162,-5262461.021,125.785,-698.024,3127.554,-82609.619,-0.002,23156890.569,4.197,0.0,5.704,5.653,23074269.593,G6,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
6,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,12,GPS_L1,1274120604347240465,-23442904.969,9390718.252,7726535.576,717.526,-754.68,3017.7,34571.489,-0.002,25112999.483,9.294,0.0,7.213,28.067,25147535.691999998,G12,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
7,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,24,GPS_L1,1274120604355104984,-15314879.883,3146358.056,21271120.518,-554.346,-2700.821,36.666,-3999.211,-0.001,22755276.001,3.897,0.0,4.677,5.197,22751266.915999997,G24,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
8,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,28,GPS_L1,1274120604357761360,4978043.74,-18429580.914,19111031.698,1989.625,-1150.143,-1665.164,214505.181,0.001,21958914.51,2.998,0.0,3.809,3.578,22173412.304,G28,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
9,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,1,GPS_L1,1274120604348679689,14107791.416,-4656430.894,21769254.867,397.773,2787.052,367.715,-114933.554,-0.002,24681530.982,8.094,0.0,6.794,14.674,24566575.96,G1,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
10,2020-05-21-US-MTV-1,Pixel4,1274120604431,1,30,GPS_L1,1274120604353480217,-340793.124,-26248336.28,-3146860.3,405.35,369.272,-3106.159,-67454.442,-0.003,23242368.893,7.195,0.0,6.014,6.097,23174902.34,G30,1274120605430,-2700893.8618145487,-4287364.5673633935,3860509.351167287,2571.957880317019
0,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,13,GPS_L1,1274120605355450357,-22994385.006,-13390920.689,-434153.69,160.048,-199.333,-3183.937,3544.559,0.001,22651735.78,3.298,0.0,4.769,4.691,22655270.879,G13,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
1,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,17,GPS_L1,1274120605361929794,-5510000.193,-17271855.35,19848520.05,2220.589,969.99,1487.999,80448.721,0.003,20709249.436,2.698,0.0,2.892,2.656,20789692.609,G17,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
2,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,15,GPS_L1,1274120605353088748,-25860810.223,-2943409.426,5899238.685,-656.736,-549.607,-2956.021,-68855.719,0.001,23359728.347,5.096,0.0,5.188,5.738,23290861.701999996,G15,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
3,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,19,GPS_L1,1274120605363855142,-13300635.811,-17869688.494,14179607.551,1709.363,721.771,2458.93,-46685.06,0.001,20132044.626,3.598,0.0,2.814,2.535,20085354.217,G19,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
4,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,2,GPS_L1,1274120605348345529,-13427221.219,-18021439.886,-13561199.717,-136.866,-1837.999,2458.131,-137780.94,-0.003,24781709.63,5.096,0.0,8.68,18.415,24643901.595,G2,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
5,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,6,GPS_L1,1274120605353767447,-6980657.758,-25042753.996,-5259333.404,125.795,-697.64,3127.667,-82609.621,-0.002,23156259.506,4.797,0.0,5.703,5.651,23073638.531,G6,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
6,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,12,GPS_L1,1274120605347242402,-23442187.304,9389963.441,7729553.198,717.799,-754.938,3017.533,34571.487,-0.002,25112418.785,11.992,0.0,7.213,28.043,25146955.016,G12,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
7,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,24,GPS_L1,1274120605355106896,-15315434.302,3143657.246,21271156.953,-554.49,-2700.791,36.205,-3999.211,-0.001,22754702.798,3.897,0.0,4.677,5.196,22750693.714,G24,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
8,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,28,GPS_L1,1274120605357760395,4980033.241,-18430731.063,19109366.342,1989.383,-1150.158,-1665.551,214505.182,0.001,21959203.81,2.998,0.0,3.81,3.579,22173701.603,G28,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
9,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,1,GPS_L1,1274120605348677949,14108189.277,-4653643.837,21769622.344,397.948,2787.071,367.241,-114933.556,-0.002,24682052.621,7.195,0.0,6.795,14.681,24567097.588999994,G1,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
10,2020-05-21-US-MTV-1,Pixel4,1274120605431,1,30,GPS_L1,1274120605353478060,-340387.745,-26247966.825,-3149966.418,405.409,369.64,-3106.091,-67454.445,-0.003,23243015.546,6.296,0.0,6.015,6.099,23175548.987,G30,1274120606430,-2700914.952825189,-4287346.1913962765,3860515.0145939775,2569.3670615442466
0,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,13,GPS_L1,1274120606355448603,-22994224.791,-13391119.928,-437337.617,160.383,-199.144,-3183.928,3544.56,0.001,22652261.616,3.598,0.0,4.769,4.692,22655796.714999996,G13,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
1,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,17,GPS_L1,1274120606361928987,-5507779.493,-17270885.391,19850007.844,2220.814,969.929,1487.592,80448.724,0.003,20709491.368,2.698,0.0,2.892,2.656,20789934.544,G17,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
2,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,15,GPS_L1,1274120606353087634,-25861466.797,-2943958.961,5896282.604,-656.411,-549.465,-2956.145,-68855.718,0.001,23360062.316,5.696,0.0,5.189,5.738,23291195.671,G15,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
3,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,19,GPS_L1,1274120606363855618,-13298926.285,-17868966.702,14182066.328,1709.685,721.813,2458.623,-46685.059,0.001,20131901.925,3.598,0.0,2.814,2.535,20085211.517,G19,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
4,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,2,GPS_L1,1274120606348347711,-13427358.107,-18023277.728,-13558741.432,-136.909,-1837.678,2458.429,-137780.943,-0.003,24781055.483,5.696,0.0,8.679,18.4,24643247.461,G2,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
5,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,6,GPS_L1,1274120606353769493,-6980531.957,-25043451.446,-5256205.674,125.806,-697.257,3127.779,-82609.623,-0.002,23155646.13,5.696,0.0,5.703,5.65,23073025.154,G6,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
6,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,12,GPS_L1,1274120606347244310,-23441469.367,9389208.372,7732570.653,718.072,-755.196,3017.365,34571.485,-0.002,25111846.781,11.992,0.0,7.213,28.018,25146383.035,G12,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
7,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,24,GPS_L1,1274120606355108786,-15315988.865,3140956.463,21271192.928,-554.633,-2700.762,35.744,-3999.212,-0.001,22754136.19,3.897,0.0,4.676,5.195,22750127.107,G24,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
8,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,28,GPS_L1,1274120606357759429,4982022.501,-18431881.228,19107700.599,1989.141,-1150.174,-1665.937,214505.183,0.001,21959493.41,2.998,0.0,3.81,3.579,22173991.204,G28,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
9,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,1,GPS_L1,1274120606348676314,14108587.312,-4650856.762,21769989.347,398.122,2787.089,366.767,-114933.559,-0.002,24682542.782,5.696,0.0,6.795,14.687,24567587.741,G1,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
10,2020-05-21-US-MTV-1,Pixel4,1274120606431,1,30,GPS_L1,1274120606353475883,-339982.308,-26247597.002,-3153072.467,405.469,370.007,-3106.023,-67454.448,-0.003,23243668.194,5.696,0.0,6.016,6.1,23176201.63,G30,1274120607430,-2700935.8744634655,-4287327.716365536,3860520.9212261774,2565.977499189412
