,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,13,GPS_L1,1274120243356090458,-23030573.861,-13306040.896,718498.84,40.466,-270.598,-3182.848,3544.157,0.001,22459838.328,9.294,0.0,4.494,4.415,22463373.576000005,G13,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
1,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,17,GPS_L1,1274120243362207522,-6298764.806,-17626623.797,19283418.844,2136.331,988.973,1633.431,80447.639,0.003,20625988.676,1.799,0.0,2.829,2.616,20706430.869999997,G17,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
2,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,15,GPS_L1,1274120243353493154,-25602031.109,-2734853.69,6960716.242,-772.325,-603.463,-2907.143,-68856.165,0.001,23238490.478,3.598,0.0,4.989,5.509,23169623.815,G15,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
3,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,19,GPS_L1,1274120243363682705,-13898143.483,-18127728.623,13269792.514,1591.383,702.601,2566.461,-46685.411,0.001,20183739.938,2.398,0.0,2.8,2.558,20137049.169000003,G19,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
4,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,6,GPS_L1,1274120243353028292,-7025948.155,-24765167.26,-6383660.942,125.597,-835.725,3082.624,-82608.844,-0.002,23377852.6,11.992,0.0,5.97,6.2,23295231.586000003,G6,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
5,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,24,GPS_L1,1274120243354408960,-15124204.63,4122759.616,21227856.278,-501.804,-2707.168,203.001,-3998.934,-0.001,22963938.747,3.298,0.0,4.824,5.652,22959929.337,G24,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
6,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,28,GPS_L1,1274120243358107754,4244286.061,-18015806.566,19686721.036,2074.777,-1141.097,-1523.576,214504.915,0.001,21855068.202,5.696,0.0,3.664,3.475,22069565.977999996,G28,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
7,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,1,GPS_L1,1274120243349268544,13975572.19,-5660782.659,21605685.878,334.73,2775.678,538.3,-114932.677,-0.002,24504996.694,10.493,0.0,6.635,12.72,24390044.661999997,G1,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
8,2020-05-21-US-MTV-1,Pixel4,1274120243431,1,30,GPS_L1,1274120243354264832,-483624.758,-26357592.4,-2021641.991,386.995,235.761,-3126.291,-67453.391,-0.003,23007147.234,7.195,0.0,5.598,5.546,22939682.699,G30,1274120244431,-2695274.8169330205,-4295035.58238527,3855935.4123061486,808.0119972521059
0,2020-05-21-US-MTV-1,Pixel4,1274120244431,1,13,GPS_L1,1274120244356088779,-23030533.232,-13306311.391,715315.989,40.791,-270.394,-3182.863,3544.158,0.001,22460341.68,11.992,0.0,4.495,4.416,22463876.926999997,G13,1274120245431,-2695283.2550436947,-4295015.336198586,3855951.9871875206,816.2657016874493
1,2020-05-21-US-MTV-1,Pixel4,1274120244431,1,17,GPS_L1,1274120244362206786,-6296628.356,-17625634.847,19285052.076,2136.571,988.93,1633.035,80447.642,0.003,20626209.323,1.799,0.0,2.83,2.616,20706651.519,G17,1274120245431,-2695283.2550436947,-4295015.336198586,3855951.9871875206,816.2657016874493
2,2020-05-21-US-MTV-1,Pixel4,1274120244431,1,15,GPS_L1,1274120244353492065,-25602803.276,-2735457.075,6957809.029,-772.011,-603.308,-2907.289,-68856.164,0.001,23238816.952,3.598,0.0,4.99,5.51,23169950.288,G15,1274120245431,-2695283.2550436947,-4295015.336198586,3855951.9871875206,816.2657016874493
