,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,13,GPS_L1,1274121304354163279,-22799419.317,-13486852.331,-2653650.809,399.418,-79.078,-3161.103,3545.352,0.001,23037592.057,4.197,0.0,5.373,5.376,23041126.660000004,G13,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
1,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,17,GPS_L1,1274121304361331898,-3905335.49,-16611500.569,20787529.151,2366.951,915.726,1196.551,80450.838,0.003,20888494.147,1.799,0.0,3.038,2.756,20968939.191,G17,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
2,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,15,GPS_L1,1274121304352237777,-26239049.081,-3295212.902,3806334.673,-423.499,-460.335,-3027.12,-68854.798,0.001,23614843.035,4.197,0.0,5.63,6.319,23545976.288000003,G15,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
3,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,19,GPS_L1,1274121304364080782,-12028335.162,-17358039.511,15820377.22,1928.893,737.565,2231.463,-46684.423,0.001,20064399.456,2.698,0.0,2.851,2.512,20017709.67,G19,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
4,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,2,GPS_L1,1274121304349853487,-13530790.651,-19225881.351,-11773188.746,-155.496,-1605.766,2653.023,-137783.0,-0.003,24329635.195,5.096,0.0,7.972,11.725,24191832.498,G2,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
5,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,12,GPS_L1,1274121304348574622,-22876674.36,8797763.726,9794231.317,896.111,-941.42,2884.727,34570.137,-0.002,24713029.276,8.094,0.0,7.04,17.164,24747575.209,G12,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
6,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,24,GPS_L1,1274121304356409155,-15737286.592,1266691.535,21184021.819,-651.197,-2664.404,-285.169,-3999.706,-0.001,22364295.371,4.197,0.0,4.405,4.518,22360286.742,G24,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
7,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,28,GPS_L1,1274121304357095145,6309777.065,-19235369.484,17852657.068,1813.024,-1147.597,-1927.324,214505.661,0.001,22158640.743,2.998,0.0,4.117,3.809,22373138.478,G28,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
8,2020-05-21-US-MTV-1,Pixel4,1274121304431,1,1,GPS_L1,1274121304347473669,14428655.327,-2705025.755,21910255.26,518.365,2782.587,34.9,-114935.218,-0.002,25043086.682,5.696,0.0,7.032,21.389,24928123.043,G1,1274121305431,-2709634.515123305,-4272564.080085022,3870709.3291802383,-3839.6136612035516
0,2020-05-21-US-MTV-1,Pixel4,1274121305431,1,13,GPS_L1,1274121305354161393,-22799019.724,-13486931.331,-2656811.878,399.767,-78.923,-3161.047,3545.354,0.001,23038157.466,4.197,0.0,5.374,5.377,23041692.068999995,G13,1274121306431,-2709648.109544559,-4272541.139326559,3870724.930793432,-3856.5768446342117
