,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,6,GPS_L1,1274120494353536785,-6994570.132,-24962955.744,-5605797.631,124.988,-740.143,3114.782,-82609.383,-0.002,23225410.234,10.493,0.0,5.784,5.81,23142789.257,G6,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
1,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,13,GPS_L1,1274120494355643086,-23010092.266,-13367622.058,-80696.022,123.017,-220.557,-3184.542,3544.435,0.001,22593957.08,4.797,0.0,4.683,4.603,22597492.229,G13,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
2,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,17,GPS_L1,1274120494362015722,-5755088.349,-17379891.042,19680850.038,2195.329,976.501,1533.023,80448.388,0.003,20683488.869,1.799,0.0,2.872,2.643,20763931.742,G17,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
3,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,15,GPS_L1,1274120494353210299,-25785919.061,-2881520.443,6226580.162,-692.597,-565.591,-2941.901,-68855.858,0.001,23323288.274,6.296,0.0,5.126,5.665,23254421.625000004,G15,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
4,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,19,GPS_L1,1274120494363802988,-13488384.117,-17949530.135,13904787.354,1673.445,716.698,2492.672,-46685.166,0.001,20147680.002,3.298,0.0,2.809,2.541,20100989.485999998,G19,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
5,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,24,GPS_L1,1274120494354891728,-15254773.031,3443612.427,21264299.023,-538.48,-2703.662,87.362,-3999.128,-0.001,22819208.541,9.294,0.0,4.721,5.327,22815199.365000002,G24,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
6,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,28,GPS_L1,1274120494357866173,4757728.789,-18303171.012,19291854.121,2016.04,-1148.113,-1622.454,214505.101,0.001,21927492.364,5.696,0.0,3.763,3.545,22141990.156999998,G28,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
7,2020-05-21-US-MTV-1,Pixel4,1274120494431,1,30,GPS_L1,1274120494353717222,-385032.637,-26286729.692,-2804787.717,399.102,328.763,-3113.221,-67454.122,-0.003,23171316.582,11.992,0.0,5.883,5.917,23103850.659999996,G30,1274120495430,-2698445.865205688,-4289631.314324974,3859702.678609206,3245.8093474973907
0,2020-05-21-US-MTV-1,Pixel4,1274120495431,1,13,GPS_L1,1274120495355641332,-23009969.083,-13367842.518,-83880.557,123.349,-220.363,-3184.54,3544.436,0.001,22594482.916,3.598,0.0,4.683,4.604,22598018.065000005,G13,1274120496430,-2698461.8505644226,-4289607.356640835,3859718.6335337823,3239.8236815781297
1,2020-05-21-US-MTV-1,Pixel4,1274120495431,1,17,GPS_L1,1274120495362014964,-5752892.907,-17378914.57,19682382.858,2195.559,976.445,1532.619,80448.391,0.003,20683716.112,1.499,0.0,2.872,2.643,20764158.987999998,G17,1274120496430,-2698461.8505644226,-4289607.356640835,3859718.6335337823,3239.8236815781297
