,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,5,GPS_L1,1273539720368363167,7203958.95,-14312311.649,21016758.08,1878.884,1949.913,698.968,-3800.671,-0.001,22210745.913,3.897,0.0,4.672,4.273,22206936.297000002,G5,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
1,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,13,GPS_L1,1273539720360618117,13249078.001,-22843893.846,2208485.315,105.34,384.033,3180.647,3017.339,0.001,24532653.49,2.998,0.0,7.631,12.741,24535650.457,G13,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
2,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,15,GPS_L1,1273539720362747846,2537275.307,-25850773.922,-4780634.385,528.233,-468.012,3045.268,-69292.722,0.0,23894176.798,2.099,0.0,7.39,8.446,23824868.240000002,G15,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
3,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,21,GPS_L1,1273539720368936184,-21848679.224,-5232122.585,14733567.627,1643.395,-648.652,2355.307,-404.864,0.003,22038959.738,1.799,0.0,4.513,3.586,22038546.775000002,G21,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
4,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,25,GPS_L1,1273539720368052756,-16485339.947,-20971625.354,-1509069.738,289.297,-34.616,-3161.276,1232.042,0.002,22303804.79,4.797,0.0,5.091,4.052,22305027.689,G25,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
5,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,29,GPS_L1,1273539720374479932,-7022216.518,-16427627.716,19600790.624,1081.525,-2248.055,-1495.48,-31324.923,-0.003,20376985.899,1.799,0.0,3.239,2.604,20345655.133,G29,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
6,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,31,GPS_L1,1273539720357481961,-25304781.036,7397208.218,4796445.704,-637.583,-148.956,-3062.813,-12716.357,0.0,25472849.406,11.992,0.0,11.128,24.651,25460097.27,G31,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
7,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,2,GPS_L1,1273539720357936424,18373100.648,-14355890.699,13303854.953,1592.271,-187.545,-2529.2,-136681.26,-0.001,25336604.826,5.096,0.0,7.076,16.736,25199899.753999997,G2,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
8,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,12,GPS_L1,1273539720361580098,-8565371.846,-23164081.015,-10221419.914,893.402,901.004,-2841.31,35332.679,-0.001,24244258.841,2.398,0.0,8.121,9.13,24279574.269,G12,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
9,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,20,GPS_L1,1273539720364179894,-21969540.226,-14053689.235,-5687140.904,-305.588,-723.78,2988.684,158202.028,0.0,23464859.608,3.298,0.0,7.313,6.604,23623047.719,G20,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
10,2020-05-14-US-MTV-2,Pixel4,1273539720442,1,26,GPS_L1,1273539720364838679,-15660984.405,5104043.785,20839014.411,-1737.136,-2009.197,-789.942,61912.0,0.002,23267360.834,3.897,0.0,6.38,6.088,23329260.366,G26,1273539721442,-2704430.393115327,-4281368.977547479,3864656.066451238,3561.4153305546915
0,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,5,GPS_L1,1273539721368361506,7205837.915,-14310361.76,21017456.819,1879.051,1949.872,698.514,-3800.672,-0.001,22211243.868,3.598,0.0,4.673,4.274,22207434.249,G5,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
1,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,13,GPS_L1,1273539721360619659,13249183.262,-22843509.635,2211665.943,105.183,384.385,3180.599,3017.339,0.001,24532191.21,2.998,0.0,7.629,12.736,24535188.184,G13,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
2,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,15,GPS_L1,1273539721362749822,2537803.487,-25851241.761,-4777589.059,528.124,-467.667,3045.371,-69292.722,0.0,23893584.408,2.099,0.0,7.389,8.444,23824275.853000004,G15,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
3,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,21,GPS_L1,1273539721368936950,-21847035.709,-5232771.318,14735922.784,1643.633,-648.812,2355.004,-404.861,0.003,22038730.097,1.499,0.0,4.512,3.585,22038317.139,G21,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
4,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,25,GPS_L1,1273539721368050788,-16485050.524,-20971659.827,-1512230.992,289.549,-34.331,-3161.244,1232.043,0.002,22304394.781,4.797,0.0,5.092,4.053,22305617.679,G25,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
5,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,29,GPS_L1,1273539721374480072,-7021135.101,-16429875.718,19599294.934,1081.31,-2247.949,-1495.899,-31324.925,-0.003,20376943.928,1.799,0.0,3.239,2.604,20345613.16,G29,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
6,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,2,GPS_L1,1273539721357934931,18374692.762,-14356078.25,13301325.619,1591.963,-187.558,-2529.474,-136681.26,-0.001,25337052.416,5.096,0.0,7.076,16.745,25200347.334999997,G2,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
7,2020-05-14-US-MTV-2,Pixel4,1273539721442,1,12,GPS_L1,1273539721361577758,-8564478.313,-23163179.897,-10224261.11,893.667,901.234,-2841.096,35332.678,-0.001,24244960.356,2.099,0.0,8.122,9.134,24280275.777999997,G12,1273539722442,-2704423.2253864566,-4281390.834893532,3864637.012993517,3558.8322945818377
