,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,5,GPS_L1,1273539410368864410,6629713.587,-14918476.961,20778347.379,1825.374,1959.917,838.913,-3800.388,-0.001,22060477.042,3.298,0.0,4.59,4.088,22056667.976,G5,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
1,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,13,GPS_L1,1273539410360138044,13208619.738,-22946098.976,1220548.963,156.458,275.665,3192.034,3017.046,0.001,24676575.754,3.598,0.0,7.964,14.388,24679570.448,G13,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
2,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,15,GPS_L1,1273539410362136579,2368049.98,-25689255.654,-5719374.473,564.19,-573.59,3010.067,-69292.737,0.0,24077430.034,2.698,0.0,7.788,9.343,24008120.166000005,G15,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
3,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,21,GPS_L1,1273539410368705222,-22346424.861,-5038594.331,13989098.122,1567.041,-600.355,2446.972,-405.602,0.002,22108200.404,2.099,0.0,4.676,3.681,22107786.444999997,G21,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
4,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,25,GPS_L1,1273539410368665521,-16563102.468,-20947036.194,-527888.779,212.997,-124.602,-3167.88,1231.766,0.001,22120102.464,1.799,0.0,4.915,3.852,22121325.463,G25,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
5,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,29,GPS_L1,1273539410374429881,-7367813.767,-15725978.286,20044109.12,1148.071,-2277.631,-1364.148,-31324.069,-0.003,20391990.811,1.799,0.0,3.28,2.612,20360660.85,G29,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
6,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,2,GPS_L1,1273539410358404727,17864836.65,-14298611.811,14074485.583,1686.369,-181.208,-2441.832,-136681.113,-0.001,25196211.118,5.096,0.0,7.049,14.344,25059508.612,G2,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
7,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,12,GPS_L1,1273539410362317291,-8829709.452,-23432072.7,-9330655.824,812.342,827.134,-2904.616,35332.822,-0.001,24023253.94,3.298,0.0,7.802,8.081,24058570.879,G12,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
8,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,20,GPS_L1,1273539410363491414,-21863586.625,-13816501.795,-6607596.397,-377.269,-806.808,2948.73,158201.918,0.0,23671260.72,1.799,0.0,7.779,7.281,23829447.578,G20,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
9,2020-05-14-US-MTV-2,Pixel4,1273539410442,1,26,GPS_L1,1273539410364423135,-15124808.125,5734962.71,21062517.144,-1721.242,-2060.599,-651.748,61911.298,0.002,23391937.791,7.195,0.0,6.605,6.442,23453836.042,G26,1273539411442,-2708153.049283008,-4274851.948515863,3869231.118990136,2186.806682040175
0,2020-05-14-US-MTV-2,Pixel4,1273539411442,1,5,GPS_L1,1273539411368862875,6631539.047,-14916517.059,20779186.066,1825.552,1959.894,838.464,-3800.389,-0.001,22060937.223,2.998,0.0,4.59,4.089,22057128.155,G5,1273539412442,-2708128.9830194735,-4274871.023721272,3869226.949534637,2191.222495395389
1,2020-05-14-US-MTV-2,Pixel4,1273539411442,1,13,GPS_L1,1273539411360139625,13208776.109,-22945823.136,1223740.989,156.285,276.011,3192.007,3017.047,0.001,24676101.783,3.897,0.0,7.963,14.381,24679096.485999998,G13,1273539412442,-2708128.9830194735,-4274871.023721272,3869226.949534637,2191.222495395389
