,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,5,GPS_L1,1273539390368895279,6593241.776,-14957679.823,20761479.403,1821.809,1960.372,847.887,-3800.373,-0.001,22051222.748,2.099,0.0,4.585,4.077,22047413.713,G5,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
1,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,13,GPS_L1,1273539390360106220,13205456.047,-22951543.035,1156703.054,159.915,268.74,3192.543,3017.032,0.001,24686116.35,2.998,0.0,7.987,14.511,24689110.884000003,G13,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
2,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,15,GPS_L1,1273539390362096851,2356741.667,-25677716.67,-5779551.142,566.642,-580.306,3007.583,-69292.743,0.0,24089340.189,2.998,0.0,7.815,9.407,24020030.223999996,G15,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
3,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,21,GPS_L1,1273539390368690122,-22377714.801,-5026617.463,13940101.043,1561.946,-597.332,2452.73,-405.652,0.002,22112727.27,3.897,0.0,4.687,3.688,22112313.243,G21,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
4,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,25,GPS_L1,1273539390368704675,-16567314.397,-20944484.97,-464529.182,208.199,-130.524,-3168.088,1231.737,0.001,22108364.39,4.197,0.0,4.905,3.839,22109587.382999998,G25,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
5,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,29,GPS_L1,1273539390374425767,-7390817.966,-15680408.766,20071306.394,1152.349,-2279.316,-1355.576,-31324.013,-0.003,20393224.157,1.799,0.0,3.283,2.613,20361894.248,G29,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
6,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,31,GPS_L1,1273539390357927479,-25074385.951,7445530.157,5801381.085,-758.605,-144.83,-3026.564,-12716.399,0.0,25339286.469,5.096,0.0,10.789,20.753,25326538.528,G31,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
7,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,2,GPS_L1,1273539390358434475,17831049.623,-14294993.318,14123264.197,1692.337,-180.638,-2436.034,-136681.098,-0.001,25187292.892,7.195,0.0,7.047,14.214,25050590.533,G2,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
8,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,12,GPS_L1,1273539390362364937,-8845904.674,-23448565.996,-9272524.732,807.184,822.195,-2908.503,35332.837,-0.001,24008970.028,5.696,0.0,7.782,8.021,24044287.062,G12,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
9,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,20,GPS_L1,1273539390363447082,-21855996.441,-13800311.37,-6666543.353,-381.745,-812.234,2945.948,158201.908,0.0,23684551.119,2.998,0.0,7.81,7.329,23842737.888,G20,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
10,2020-05-14-US-MTV-2,Pixel4,1273539390442,1,26,GPS_L1,1273539390364395413,-15090395.131,5776206.58,21075462.462,-1720.049,-2063.781,-642.78,61911.255,0.002,23400248.637,3.598,0.0,6.62,6.467,23462146.804999996,G26,1273539391442,-2708539.932458983,-4274412.2177036,3869444.0480420543,2106.8497812038145
