,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,5,GPS_L1,1273540180367566401,8085319.334,-13420610.038,21290050.343,1951.755,1925.116,488.834,-3800.99,-0.001,22449610.35,1.799,0.0,4.801,4.598,22445799.961000003,G5,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
1,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,13,GPS_L1,1273540180361296352,13281696.232,-22629684.872,3665473.987,38.255,547.818,3151.68,3017.652,0.001,24329323.752,2.698,0.0,7.165,10.928,24332323.311,G13,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
2,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,15,GPS_L1,1273540180363632357,2769342.342,-26029170.159,-3369928.355,482.255,-306.792,3085.896,-69292.639,0.0,23629007.071,1.799,0.0,6.835,7.397,23559700.2,G15,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
3,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,21,GPS_L1,1273540180369245722,-21068370.083,-5547827.883,15784237.491,1747.351,-724.807,2211.267,-403.644,0.003,21946162.58,1.799,0.0,4.288,3.46,21945751.187999997,G21,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
4,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,25,GPS_L1,1273540180367100476,-16325052.422,-20958062.582,-2958847.378,408.796,92.185,-3139.801,1232.749,0.002,22589291.151,1.799,0.0,5.374,4.404,22590514.122,G25,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
5,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,29,GPS_L1,1273540180374509251,-6547487.554,-17449440.206,18869091.673,982.555,-2192.245,-1684.618,-31326.211,-0.003,20368196.283,1.799,0.0,3.182,2.597,20336864.293,G29,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
6,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,2,GPS_L1,1273540180357246232,19072488.886,-14442695.118,12112244.359,1447.625,-188.071,-2649.905,-136681.659,-0.001,25543519.182,11.992,0.0,7.073,21.975,25406808.474999998,G2,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
7,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,12,GPS_L1,1273540180360471068,-8126116.608,-22726160.666,-11504894.536,1016.989,1001.062,-2736.992,35332.364,-0.001,24576737.671,3.298,0.0,8.603,11.287,24612050.145,G12,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
8,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,20,GPS_L1,1273540180365167495,-22084226.926,-14359051.589,-4300749.06,-191.573,-604.784,3036.866,158202.239,0.0,23168784.277,1.799,0.0,6.676,5.814,23326974.026,G20,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
9,2020-05-14-US-MTV-2,Pixel4,1273540180442,1,26,GPS_L1,1273540180365394644,-16463792.887,4198611.696,20429055.51,-1751.446,-1926.187,-991.785,61913.001,0.002,23100686.72,5.696,0.0,6.071,5.661,23162587.989,G26,1273540181442,-2697640.521461234,-4290870.864798133,3858904.8398978366,7692.730793363298
0,2020-05-14-US-MTV-2,Pixel4,1273540181442,1,5,GPS_L1,1273540181367564594,8087271.161,-13418684.959,21290538.946,1951.905,1925.049,488.374,-3800.991,-0.001,22450152.075,1.799,0.0,4.801,4.599,22446341.684,G5,1273540182442,-2697625.6236996166,-4290893.528829218,3858890.2180327014,7705.131786326431
1,2020-05-14-US-MTV-2,Pixel4,1273540181442,1,13,GPS_L1,1273540181361297779,13281734.42,-22629136.872,3668625.632,38.121,548.177,3151.601,3017.653,0.001,24328895.948,2.698,0.0,7.164,10.925,24331895.512,G13,1273540182442,-2697625.6236996166,-4290893.528829218,3858890.2180327014,7705.131786326431
2,2020-05-14-US-MTV-2,Pixel4,1273540181442,1,15,GPS_L1,1273540181363634260,2769824.552,-26029476.773,-3366842.417,482.165,-306.436,3085.969,-69292.639,0.0,23628436.566,1.799,0.0,6.834,7.395,23559129.698000003,G15,1273540182442,-2697625.6236996166,-4290893.528829218,3858890.2180327014,7705.131786326431
