,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,5,GPS_L1,1275339933366634841,-1756631.39,-26385545.982,479228.083,330.737,51.583,3169.467,-4192.546,-0.001,22376936.674,2.698,0.0,5.869,4.532,22372733.726999998,G5,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
1,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,19,GPS_L1,1275339933358653794,17681289.131,-16688786.654,10357531.302,1301.877,-434.909,-2843.219,-44836.084,0.001,24769594.371,13.79,0.0,9.028,16.141,24724733.118,G19,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
2,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,25,GPS_L1,1275339933371817182,-14607596.254,-7868513.845,20561272.986,-46.766,-2657.947,-1013.003,2995.672,0.001,20823309.927,3.298,0.0,3.867,2.979,20826298.753000002,G25,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
3,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,29,GPS_L1,1275339933365275800,-21902722.964,691206.503,14980159.902,1597.712,-1047.225,2374.402,-36088.948,-0.003,22784366.916,2.099,0.0,5.889,4.952,22748267.127000004,G29,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
4,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,31,GPS_L1,1275339933356918828,-8716996.082,12596291.267,21671225.249,-2421.128,-1327.072,-157.445,-14086.116,-0.001,25289724.093,4.197,0.0,8.407,27.354,25275602.216,G31,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
5,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,2,GPS_L1,1275339933370042354,-2921011.513,-17103387.112,20764267.854,2323.111,909.196,1105.211,-139997.934,0.0,21355389.976,1.799,0.0,3.679,2.812,21215385.551,G2,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
6,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,6,GPS_L1,1275339933364141903,9541169.041,-11633381.516,21942464.36,2449.852,1287.455,-379.208,-84966.188,-0.002,23124300.684,2.998,0.0,5.925,5.366,23039323.205,G6,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
7,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,12,GPS_L1,1275339933374320252,-10577248.714,-17975965.724,16300213.167,195.926,-2100.427,-2142.797,32945.041,-0.002,20072908.419,3.298,0.0,3.427,2.52,20105847.513,G12,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
8,2020-06-04-US-MTV-1,Pixel4,1275339933441,1,24,GPS_L1,1275339933361463340,-21002099.884,-15024281.865,-7184556.66,928.212,77.217,-2919.736,-4170.666,0.001,23927313.67,11.992,0.0,7.94,7.258,23923127.805999998,G24,1275339934441,-2697060.164627243,-4291721.343560876,3858370.429781504,2238.285943104146
0,2020-06-04-US-MTV-1,Pixel4,1275339934441,1,5,GPS_L1,1275339934366636448,-1756300.634,-26385494.209,482397.55,330.773,51.963,3169.456,-4192.547,-0.001,22376454.907,3.298,0.0,5.868,4.532,22372251.96,G5,1275339935441,-2697074.8323831013,-4291699.563257025,3858384.6549293655,2253.7674930698754
