,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,5,GPS_L1,1275340404367382303,-1595988.171,-26319217.672,1969714.248,353.236,229.759,3157.027,-4192.865,-0.001,22152853.204,2.398,0.0,5.555,4.23,22148650.554,G5,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
1,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,19,GPS_L1,1275340404357766096,18255402.237,-16883562.864,8994654.091,1135.809,-390.066,-2941.619,-44835.586,0.001,25035719.537,7.195,0.0,9.501,21.428,24990853.022000004,G19,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
2,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,25,GPS_L1,1275340404372321932,-14645864.071,-9104321.316,20035283.895,-114.91,-2587.301,-1219.547,2995.932,0.001,20671989.684,2.099,0.0,3.759,2.868,20674978.989,G25,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
3,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,29,GPS_L1,1275340404365959304,-21129356.407,170705.954,16062218.262,1683.926,-1163.297,2218.502,-36090.212,-0.003,22579457.571,5.096,0.0,5.629,4.621,22543357.108999997,G29,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
4,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,31,GPS_L1,1275340404357590427,-9862287.588,11988548.71,21545919.159,-2439.839,-1252.557,-374.358,-14086.491,-0.001,25088383.778,2.698,0.0,8.361,20.242,25074268.684,G31,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
5,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,2,GPS_L1,1275340404369532798,-1808161.003,-16685344.188,21238134.088,2400.566,864.536,906.25,-139997.907,0.0,21508151.022,2.099,0.0,3.786,2.903,21368146.426,G2,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
6,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,6,GPS_L1,1275340404363189636,10697983.73,-11046602.799,21712507.069,2459.922,1203.333,-596.871,-84966.988,-0.002,23409783.149,2.398,0.0,6.275,5.999,23324803.887,G6,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
7,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,12,GPS_L1,1275340404374234433,-10499357.878,-18935300.495,15252933.983,136.174,-1971.33,-2302.442,32944.268,-0.002,20098636.308,2.998,0.0,3.454,2.526,20131574.595999997,G12,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
8,2020-06-04-US-MTV-1,Pixel4,1275340404441,1,24,GPS_L1,1275340404360506519,-20527869.464,-14978171.814,-8542206.996,1085.368,116.71,-2843.047,-4170.314,0.001,24214161.39,3.897,0.0,8.549,8.408,24209974.119000003,G24,1275340405441,-2704250.431011886,-4281850.648446054,3864252.8238409995,2259.169076375351
0,2020-06-04-US-MTV-1,Pixel4,1275340405441,1,5,GPS_L1,1275340405367383859,-1595634.904,-26318987.724,1972871.258,353.296,230.135,3156.985,-4192.866,-0.001,22152386.726,2.698,0.0,5.554,4.23,22148184.075999998,G5,1275340406441,-2704258.0672699087,-4281830.458995837,3864269.671411938,2248.6841598738133
1,2020-06-04-US-MTV-1,Pixel4,1275340405441,1,19,GPS_L1,1275340405357764250,18256537.866,-16883952.875,8991712.38,1135.455,-389.958,-2941.813,-44835.585,0.001,25036272.954,5.696,0.0,9.502,21.443,24991406.424,G19,1275340406441,-2704258.0672699087,-4281830.458995837,3864269.671411938,2248.6841598738133
2,2020-06-04-US-MTV-1,Pixel4,1275340405441,1,25,GPS_L1,1275340405372322949,-14645979.051,-9106908.537,20034064.131,-115.049,-2587.136,-1219.979,2995.932,0.001,20671684.795,2.099,0.0,3.759,2.868,20674674.1,G25,1275340406441,-2704258.0672699087,-4281830.458995837,3864269.671411938,2248.6841598738133
