,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,5,GPS_L1,1275340944368179946,-1395294.587,-26140660.457,3666531.514,392.42,430.83,3124.172,-4193.246,-0.001,21913725.848,2.099,0.0,5.239,3.949,21909523.414,G5,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
1,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,19,GPS_L1,1275340944356761058,18817232.581,-17076891.408,7379599.844,945.179,-323.248,-3036.911,-44834.981,0.001,25337022.349,6.296,0.0,10.051,33.119,25292144.198000003,G19,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
2,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,25,GPS_L1,1275340944372816092,-14727528.984,-10475848.642,19314457.402,-186.202,-2489.521,-1448.707,2996.261,0.001,20523844.243,2.698,0.0,3.664,2.766,20526834.074,G25,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
3,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,29,GPS_L1,1275340944366725687,-20197147.672,-493790.635,17209061.397,1765.595,-1297.912,2026.849,-36091.668,-0.003,22349701.728,2.998,0.0,5.35,4.299,22313600.411,G29,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
4,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,31,GPS_L1,1275340944358288764,-11181844.356,11336753.77,21277198.368,-2444.345,-1160.452,-620.296,-14086.882,-0.001,24879027.612,6.296,0.0,8.261,15.814,24864916.655,G31,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
5,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,2,GPS_L1,1275340944368910669,-490932.802,-16234500.408,21664852.349,2475.51,803.649,673.454,-139997.859,0.0,21694660.604,3.298,0.0,3.93,3.026,21554655.788999997,G2,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
6,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,6,GPS_L1,1275340944362090741,12025484.242,-10424078.99,21323573.078,2453.529,1101.51,-842.882,-84967.903,-0.002,23739223.582,11.992,0.0,6.68,6.939,23654242.06,G6,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
7,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,12,GPS_L1,1275340944374039790,-10441992.384,-19956948.172,13963241.779,78.285,-1810.378,-2471.658,32943.412,-0.002,20156988.812,2.099,0.0,3.493,2.55,20189926.180999998,G12,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
8,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,18,GPS_L1,1275340944357101303,-24699632.016,-4655688.42,-8632073.329,-893.167,-677.787,2922.258,63184.093,0.003,25235019.464,5.096,0.0,11.388,28.134,25298164.035,G18,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
9,2020-06-04-US-MTV-1,Pixel4,1275340944441,1,24,GPS_L1,1275340944359409003,-19893503.78,-14905988.224,-10050152.343,1263.654,148.182,-2739.148,-4169.9,0.001,24543188.409,5.696,0.0,9.301,10.265,24538998.943000004,G24,1275340945441,-2710305.794257055,-4270841.119554554,3872130.977879208,-731.3204053872926
0,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,5,GPS_L1,1275340945368181367,-1394902.123,-26140229.442,3669655.65,392.506,431.198,3124.093,-4193.247,-0.001,21913299.843,2.398,0.0,5.238,3.948,21909097.409999996,G5,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
1,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,25,GPS_L1,1275340945372816901,-14727715.249,-10478338.066,19313008.485,-186.326,-2489.324,-1449.123,2996.262,0.001,20523601.711,2.698,0.0,3.664,2.766,20526591.542999998,G25,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
2,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,29,GPS_L1,1275340945366727043,-20195382.006,-495088.673,17211088.067,1765.729,-1298.161,2026.482,-36091.67,-0.003,22349295.21,2.998,0.0,5.349,4.298,22313193.893,G29,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
3,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,31,GPS_L1,1275340945358289928,-11184288.7,11335593.404,21276577.846,-2444.336,-1160.276,-620.748,-14086.883,-0.001,24878678.654,5.696,0.0,8.26,15.808,24864567.702999998,G31,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
4,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,2,GPS_L1,1275340945368909502,-488457.232,-16233696.821,21665525.585,2475.634,803.527,673.019,-139997.858,0.0,21695010.461,3.598,0.0,3.93,3.027,21555005.646,G2,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
5,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,6,GPS_L1,1275340945362088815,12027937.751,-10422977.578,21322729.972,2453.499,1101.318,-843.334,-84967.905,-0.002,23739800.982,13.79,0.0,6.681,6.941,23654819.455,G6,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
6,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,12,GPS_L1,1275340945374039306,-10441914.147,-19958758.393,13960769.972,78.189,-1810.068,-2471.957,32943.41,-0.002,20157133.911,2.099,0.0,3.493,2.55,20190071.277999997,G12,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
7,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,18,GPS_L1,1275340945357103513,-24700525.038,-4656366.105,-8629150.972,-892.873,-677.582,2922.442,63184.096,0.003,25234356.923,5.696,0.0,11.387,28.105,25297501.527000003,G18,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
8,2020-06-04-US-MTV-1,Pixel4,1275340945441,1,24,GPS_L1,1275340945359406948,-19892239.964,-14905840.019,-10052891.382,1263.982,148.227,-2738.94,-4169.899,0.001,24543804.482,5.696,0.0,9.303,10.269,24539615.011,G24,1275340946441,-2710303.172726649,-4270823.978985503,3872151.6121693254,-736.1377812645835
0,2020-06-04-US-MTV-1,Pixel4,1275340946441,1,5,GPS_L1,1275340946368182784,-1394509.573,-26139798.059,3672779.707,392.592,431.566,3124.013,-4193.248,-0.001,21912875.037,2.099,0.0,5.237,3.948,21908672.604000002,G5,1275340947441,-2710300.415640704,-4270806.751941069,3872172.3533485746,-739.7842366228881
1,2020-06-04-US-MTV-1,Pixel4,1275340946441,1,25,GPS_L1,1275340946372817694,-14727901.638,-10480827.293,19311559.153,-186.45,-2489.127,-1449.539,2996.262,0.001,20523363.975,2.998,0.0,3.664,2.766,20526353.807,G25,1275340947441,-2710300.415640704,-4270806.751941069,3872172.3533485746,-739.7842366228881
2,2020-06-04-US-MTV-1,Pixel4,1275340946441,1,29,GPS_L1,1275340946366728409,-20193616.208,-496386.961,17213114.368,1765.863,-1298.411,2026.115,-36091.673,-0.003,22348885.693,2.998,0.0,5.349,4.298,22312784.373,G29,1275340947441,-2710300.415640704,-4270806.751941069,3872172.3533485746,-739.7842366228881
3,2020-06-04-US-MTV-1,Pixel4,1275340946441,1,31,GPS_L1,1275340946358291172,-11186733.035,11334433.215,21275956.871,-2444.327,-1160.1,-621.199,-14086.884,-0.001,24878305.712,6.296,0.0,8.26,15.802,24864194.766,G31,1275340947441,-2710300.415640704,-4270806.751941069,3872172.3533485746,-739.7842366228881
4,2020-06-04-US-MTV-1,Pixel4,1275340946441,1,2,GPS_L1,1275340946368908311,-485981.539,-16232893.356,21666198.386,2475.758,803.406,672.584,-139997.858,0.0,21695367.514,3.897,0.0,3.93,3.027,21555362.699,G2,1275340947441,-2710300.415640704,-4270806.751941069,3872172.3533485746,-739.7842366228881
5,2020-06-04-US-MTV-1,Pixel4,1275340946441,1,6,GPS_L1,1275340946362086755,12030391.231,-10421876.359,21321886.414,2453.469,1101.125,-843.785,-84967.906,-0.002,23740418.555,13.79,0.0,6.682,6.943,23655437.024,G6,1275340947441,-2710300.415640704,-4270806.751941069,3872172.3533485746,-739.7842366228881
6,2020-06-04-US-MTV-1,Pixel4,1275340946441,1,12,GPS_L1,1275340946374038851,-10441836.006,-19960568.305,13958297.867,78.093,-1809.758,-2472.256,32943.409,-0.002,20157270.317,2.099,0.0,3.493,2.55,20190207.683000002,G12,1275340947441,-2710300.415640704,-4270806.751941069,3872172.3533485746,-739.7842366228881
