0,37.42375835,-122.0942229,-28.45488187
1,37.42341939,-122.0939839,-14.75503825
2,37.42355209,-122.0941348,-30.30316148
3,37.42344018,-122.0940958,-32.89487062
4,37.4237761,-122.0942086,-24.40983745
5,37.42360298,-122.0940911,-18.2286883
6,37.42372594,-122.0942727,-40.07936997
7,37.42352307,-122.0941098,-28.36269391
8,37.42358048,-122.0941426,-29.31820561
9,37.42353259,-122.0940533,-17.51258405
10,37.4235008,-122.0940073,-12.04928674
11,37.42354361,-122.0941106,-26.77803044
12,37.42338881,-122.0940692,-32.57940273
13,37.42370303,-122.0941549,-21.13004822
14,37.42339893,-122.0941397,-44.25517179
15,37.42350141,-122.0940361,-17.14972802
16,37.42359965,-122.0941883,-35.85436054
17,37.42374181,-122.0942134,-28.25301131
18,37.42345717,-122.0940885,-30.23194303
19,37.42354184,-122.0941202,-28.66833128
20,37.42344923,-122.0940427,-22.77172504
21,37.42359283,-122.0941857,-35.99701504
22,37.42340299,-122.0940837,-33.98288667
23,37.42356203,-122.0940772,-19.33201452
24,37.42354254,-122.0941121,-27.18539341
25,37.42375167,-122.0941914,-23.52101596
26,37.42354718,-122.0941168,-27.62277027
27,37.42351251,-122.094126,-32.18232301
28,37.42363271,-122.0941627,-28.50241006
29,37.42337247,-122.0940914,-37.92453333
30,37.42353411,-122.0941969,-42.92906739
31,37.42333632,-122.0940621,-35.76944139
32,37.42344187,-122.0940541,-25.38604725
33,37.42355277,-122.0941264,-28.8070354
34,37.42367194,-122.0942131,-34.09561271
35,37.42365289,-122.0941542,-25.25902494
36,37.42333202,-122.094006,-26.17620113
37,37.4237333,-122.0941436,-16.55729741
38,37.42349385,-122.0941061,-30.22447303
39,37.42355825,-122.0941624,-34.77635501
40,37.42364803,-122.0941546,-25.76174431
41,37.42359444,-122.094144,-28.43010388
42,37.42369189,-122.0942636,-41.39986143
43,37.42357112,-122.0941274,-27.46915229
44,37.42378984,-122.0941458,-12.15516593
45,37.42366512,-122.0942516,-41.54220341
46,37.42342875,-122.0940198,-20.44466157
47,37.42360178,-122.0941212,-23.76286224
48,37.42353368,-122.094103,-26.31876437
49,37.42335492,-122.0940183,-26.46669251
50,37.42372816,-122.094295,-43.93537265
51,37.42345526,-122.0940636,-25.98574121
52,37.42368448,-122.0942351,-37.00635355
53,37.42357484,-122.0942078,-41.46403446
54,37.42332877,-122.0939952,-24.56481112
55,37.42359217,-122.0941292,-26.00188951
56,37.42365678,-122.0942163,-35.99111526
57,37.42349294,-122.0939979,-11.09047831
58,37.4236602,-122.09414,-22.14066677
59,37.42363411,-122.0942333,-40.92743758
60,37.42369995,-122.0942335,-35.36725067
61,37.42370169,-122.0942098,-31.00847838
62,37.42371364,-122.0941457,-18.6170573
63,37.42345682,-122.0941428,-39.91215481
64,37.42359768,-122.094061,-13.41497863
65,37.42360955,-122.0941179,-22.5253712
66,37.42349973,-122.0941589,-39.15096669
67,37.42372658,-122.0942579,-37.54991006
68,37.423673,-122.0941695,-26.63662611
69,37.42384449,-122.0942747,-31.58102393
70,37.42367712,-122.0941849,-31.48958492
71,37.42370086,-122.0941556,-27.04065944
72,37.42375366,-122.094253,-43.33059888
73,37.42378418,-122.0941954,-33.76631164
74,37.42369545,-122.0940832,-25.76060749
75,37.42372993,-122.0940365,-19.99686331
76,37.42362399,-122.0940268,-32.4315228
77,37.42366869,-122.0940509,-38.88941666
78,37.42386362,-122.0940489,-30.25641255
79,37.42388163,-122.0939466,-21.07946569
80,37.42354023,-122.0937466,-26.48549395
81,37.42369045,-122.0937538,-26.7524099
82,37.42367144,-122.0936892,-25.93173821
83,37.42345303,-122.0935131,-19.86410024
84,37.42372692,-122.0936298,-24.35891357
85,37.42369262,-122.0936766,-41.83573014
86,37.42380186,-122.0936199,-28.49787709
87,37.42390905,-122.0936264,-27.25476075
88,37.42393398,-122.0935333,-16.32733573
89,37.42400135,-122.093519,-16.28124421
90,37.42388307,-122.09351,-33.71380445
91,37.4241623,-122.0935877,-33.51751121
92,37.42430349,-122.0936285,-39.40440332
93,37.42431898,-122.0934936,-25.48878073
94,37.42453196,-122.0934819,-16.82265291
95,37.42463329,-122.0934617,-15.96704089
96,37.42444645,-122.0933571,-24.70107136
97,37.42462334,-122.0933611,-22.40677417
98,37.42488539,-122.0934478,-28.96620654
99,37.42485975,-122.0933893,-35.50932981
100,37.42519221,-122.0934937,-41.11849425
101,37.42537551,-122.093427,-27.37856377
102,37.42519084,-122.0932582,-22.9802328
103,37.42528541,-122.0933287,-33.43456346
104,37.42518808,-122.0931519,-15.80490404
105,37.42527994,-122.0932132,-27.20499631
106,37.42524774,-122.0931526,-28.93633329
107,37.42520039,-122.0930842,-30.62526986
108,37.42518259,-122.0930015,-28.74558493
109,37.42509754,-122.0929352,-37.91030627
110,37.42511003,-122.0927737,-24.40403897
111,37.42476263,-122.0925221,-27.88538614
112,37.42498585,-122.0924838,-22.91292915
113,37.42490411,-122.0922611,-13.23281497
114,37.4250256,-122.0921875,-14.73636406
115,37.42466544,-122.0918948,-19.3050251
116,37.42479188,-122.0918013,-18.81378919
117,37.42470452,-122.0916551,-27.15743
118,37.42473222,-122.0915473,-32.16632734
119,37.42461618,-122.0912948,-22.01567434
120,37.42473333,-122.0912302,-22.87286507
121,37.42458526,-122.0910808,-28.86450253
122,37.42446116,-122.0909249,-30.01364165
123,37.42420834,-122.0906735,-23.36999139
124,37.4242988,-122.0906263,-21.45106643
125,37.42417817,-122.0905548,-30.33172186
126,37.42415161,-122.0904834,-28.19347718
127,37.42425058,-122.0904177,-13.52442074
128,37.42379115,-122.0902682,-28.88294438
129,37.42392546,-122.0903427,-31.80909589
130,37.42407698,-122.0904647,-40.87347008
131,37.42385137,-122.090275,-26.36718221
132,37.42408035,-122.0903379,-18.09985495
133,37.4240395,-122.0903145,-17.43386405
134,37.42414711,-122.0904178,-26.6645969
135,37.42393525,-122.0902995,-23.44592843
136,37.42393204,-122.0903295,-27.47992921
137,37.42374396,-122.0902588,-24.54728837
138,37.4238731,-122.0904432,-35.53485788
139,37.42362106,-122.090396,-34.82714933
140,37.42385401,-122.0906285,-39.37099315
141,37.42376231,-122.0906018,-22.15969727
142,37.42370069,-122.0907083,-23.23361944
143,37.42358498,-122.0907866,-21.53396806
144,37.42329814,-122.0908374,-27.59511913
145,37.42351996,-122.0910822,-24.24268394
146,37.42323737,-122.0910938,-22.90138596
147,37.42340933,-122.0914423,-43.87326818
148,37.42318248,-122.0914618,-41.73606085
149,37.42316641,-122.0915286,-31.24340463
150,37.42282031,-122.0915462,-40.27211583
151,37.42297175,-122.0916029,-13.52428568
152,37.42264926,-122.0917445,-41.05424629
153,37.42290843,-122.0919488,-29.85505106
154,37.42274642,-122.0920818,-41.04070261
155,37.42286629,-122.0922311,-29.92678809
156,37.42270037,-122.092268,-21.89142841
157,37.42252291,-122.0923958,-29.50406032
158,37.42242417,-122.0925124,-27.1252457
159,37.42235601,-122.0927459,-42.72518208
160,37.42236959,-122.0928137,-22.41087582
161,37.42262771,-122.0930881,-18.53903523
162,37.42237774,-122.0932657,-40.79830147
163,37.42248822,-122.0933834,-22.37610453
164,37.42240144,-122.0935963,-38.51050997
165,37.42218084,-122.0935901,-29.1825818
166,37.42230775,-122.0938078,-33.77339728
167,37.42250829,-122.0939383,-19.67213444
168,37.42229892,-122.093989,-28.56705877
169,37.42270657,-122.0943389,-39.49186299
170,37.42244297,-122.0942714,-33.18669278
171,37.4226806,-122.0944235,-23.24884395
172,37.42279501,-122.0945988,-27.89196822
173,37.42304815,-122.0947702,-19.79279702
174,37.42302565,-122.0948492,-18.05999408
175,37.42310775,-122.0950063,-20.7528624
176,37.42320966,-122.0952211,-31.43691965
177,37.42322298,-122.0953314,-30.43725827
178,37.4232672,-122.0954343,-25.25305077
179,37.42343853,-122.0955999,-19.68932903
180,37.42359534,-122.0958243,-24.630725
181,37.42370774,-122.0960118,-25.61805488
182,37.42409948,-122.096332,-26.00080533
183,37.42421471,-122.0965193,-25.99027732
184,37.42412527,-122.096682,-38.82820681
185,37.42431585,-122.0969145,-40.10583309
186,37.42457074,-122.097068,-21.89122674
187,37.42459651,-122.0973077,-39.01645339
188,37.42501766,-122.0975234,-19.34108393
189,37.4248036,-122.0975507,-21.60350638
190,37.42522131,-122.0978486,-18.9509611
191,37.42519905,-122.0980153,-30.80221027
192,37.4253239,-122.0981947,-32.84200515
193,37.4258508,-122.0986208,-44.99805489
194,37.42590028,-122.0986503,-27.66755357
195,37.42602747,-122.098838,-32.32664376
196,37.42619782,-122.0990184,-32.42770514
197,37.42631631,-122.0991599,-30.57322002
198,37.42653372,-122.0993419,-27.59055606
199,37.42683894,-122.0995043,-13.35122064
200,37.53597553,-122.2798609,-17.32342873
201,37.5362891,-122.2801818,-31.11683773
202,37.53641501,-122.2803391,-31.99052135
203,37.53658174,-122.2804536,-21.82583156
204,37.53696786,-122.2806646,-10.56807451
205,37.53713946,-122.2809144,-24.66423502
206,37.53749484,-122.281117,-15.00164662
207,37.53773714,-122.2812916,-9.956054411
208,37.53792749,-122.2815649,-26.9127355
209,37.53799088,-122.2816405,-19.90121644
210,37.53836711,-122.2819491,-26.88153415
211,37.53858999,-122.2821585,-29.20718638
212,37.53864106,-122.2822802,-30.75521333
213,37.53878996,-122.282329,-11.07910564
214,37.53882724,-122.2825329,-28.61690637
215,37.53901279,-122.2827022,-27.31580366
216,37.53934561,-122.2829359,-24.75628436
217,37.53947427,-122.2831572,-37.44468867
218,37.53978446,-122.283293,-19.43424231
219,37.53990918,-122.2834498,-21.0692307
220,37.5400292,-122.283598,-21.81119119
221,37.54017043,-122.2838368,-36.64455557
222,37.54026953,-122.2839716,-36.55754282
223,37.54073782,-122.2841753,-17.25462802
224,37.54092298,-122.2844385,-33.09082859
225,37.54097925,-122.2845478,-32.29330022
226,37.54116771,-122.2847075,-28.96655634
227,37.5415238,-122.2849759,-30.30997604
228,37.54151221,-122.2850122,-21.80483976
229,37.54176494,-122.2851593,-10.38060026
230,37.54183276,-122.2853287,-19.10608642
231,37.54226806,-122.2856629,-25.53872349
232,37.54266566,-122.2859155,-20.62370222
233,37.54264675,-122.2860512,-31.07971224
234,37.54273271,-122.2861105,-19.35560998
235,37.54280613,-122.2862153,-16.71646052
236,37.54334606,-122.2866204,-27.02148489
237,37.5435351,-122.286779,-23.88178886
238,37.54336265,-122.2868007,-27.58990143
239,37.54360857,-122.2870472,-35.14009932
240,37.54410351,-122.2873187,-26.12990075
241,37.54409288,-122.2873986,-26.54204663
242,37.54445252,-122.2875972,-16.27797869
243,37.54457559,-122.2878685,-38.94614639
244,37.5450038,-122.2880731,-23.7147696
245,37.54509205,-122.2881525,-15.28522515
246,37.54508551,-122.2883262,-31.78105632
247,37.54526327,-122.2885111,-34.84095929
248,37.54570218,-122.2887686,-28.26782634
249,37.54574279,-122.2889325,-38.86949474
250,37.5457148,-122.2890153,-41.24227604
251,37.54606389,-122.2891355,-18.01531213
