,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,5,GPS_L1,1275424944362877839,-2122464.747,-26196077.054,-3133553.165,322.269,-382.67,3136.878,-4211.223,-0.001,23003269.777,1.499,0.0,6.799,5.606,22999046.149,G5,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
1,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,19,GPS_L1,1275424944359044228,15962723.829,-16153163.635,13449426.052,1695.111,-491.348,-2547.648,-44705.622,0.001,24152557.441,3.598,0.0,7.943,10.055,24107833.821,G19,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
2,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,25,GPS_L1,1275424944368706809,-14658310.99,-4734239.87,21427427.644,133.84,-2769.371,-489.277,3085.402,0.0,21255788.533,2.099,0.0,4.195,3.319,21258866.421,G25,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
3,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,29,GPS_L1,1275424944361995686,-23580322.354,1721406.371,12081845.455,1334.898,-779.76,2703.442,-36310.897,-0.003,23267732.593,3.897,0.0,6.491,5.909,23231409.295999996,G29,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
4,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,2,GPS_L1,1275424944369398418,-5459296.89,-18190103.446,19229313.729,2093.088,978.846,1568.01,-140152.877,-0.0,21048449.371,2.698,0.0,3.478,2.639,20908290.377,G2,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
5,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,6,GPS_L1,1275424944364624160,6797180.563,-13200712.913,22071810.913,2367.415,1465.767,152.308,-85125.109,-0.002,22479735.911,5.096,0.0,5.136,4.295,22394601.370999996,G6,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
6,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,12,GPS_L1,1275424944372530552,-10898454.35,-15413426.786,18512248.252,370.47,-2363.849,-1712.936,32832.377,-0.002,20109459.22,2.099,0.0,3.39,2.542,20142285.665,G12,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
7,2020-06-05-US-MTV-2,Pixel4,1275424944440,1,24,GPS_L1,1275424944362085913,-21843824.663,-15039490.599,-3766492.317,548.685,-64.664,-3049.565,-4184.664,0.001,23240683.219,5.696,0.0,6.6,5.419,23236486.536,G24,1275424945439,-2703474.7941999226,-4291812.26900926,3853942.8374814535,-47.2508882813293
0,2020-06-05-US-MTV-2,Pixel4,1275424945440,1,5,GPS_L1,1275424945362879828,-2122142.489,-26196459.536,-3130416.247,322.247,-382.293,3136.945,-4211.224,-0.001,23002673.489,1.499,0.0,6.798,5.604,22998449.863,G5,1275424946439,-2703457.1287928238,-4291832.169164477,3853931.1914160037,-40.016131545047834
1,2020-06-05-US-MTV-2,Pixel4,1275424945440,1,19,GPS_L1,1275424945359042448,15964418.77,-16153654.974,13446878.262,1694.778,-491.331,-2547.939,-44705.621,0.001,24153091.072,5.696,0.0,7.943,10.058,24108367.450000003,G19,1275424946439,-2703457.1287928238,-4291832.169164477,3853931.1914160037,-40.016131545047834
