,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-2,Pixel4,1275425194440,1,5,GPS_L1,1275425194363371382,-2042438.29,-26279941.99,-2347401.986,318.463,-288.156,3151.616,-4211.372,-0.001,22855309.307,2.698,0.0,6.57,5.306,22851086.058999997,G5,1275425195439,-2701097.5005105846,-4295332.684780486,3851678.844458574,-270.4536496178208
1,2020-06-05-US-MTV-2,Pixel4,1275425194440,1,25,GPS_L1,1275425194369041870,-14629959.821,-5424593.131,21290618.246,93.043,-2752.733,-605.058,3085.507,0.0,21155339.772,2.998,0.0,4.115,3.231,21158417.933000002,G25,1275425195439,-2701097.5005105846,-4295332.684780486,3851678.844458574,-270.4536496178208
2,2020-06-05-US-MTV-2,Pixel4,1275425194440,1,29,GPS_L1,1275425194362351249,-23238517.562,1519456.64,12749515.643,1398.969,-836.09,2637.318,-36311.561,-0.003,23161137.487,4.797,0.0,6.356,5.664,23124813.906,G29,1275425195439,-2701097.5005105846,-4295332.684780486,3851678.844458574,-270.4536496178208
3,2020-06-05-US-MTV-2,Pixel4,1275425194440,1,2,GPS_L1,1275425194369203299,-4929124.261,-17946604.44,19609105.076,2147.901,968.651,1470.02,-140152.893,-0.0,21106944.575,2.398,0.0,3.514,2.667,20966785.501000002,G2,1275425195439,-2701097.5005105846,-4295332.684780486,3851678.844458574,-270.4536496178208
4,2020-06-05-US-MTV-2,Pixel4,1275425194440,1,6,GPS_L1,1275425194364166805,7392195.679,-12838621.385,22095276.381,2392.108,1430.581,35.398,-85125.537,-0.002,22616847.491,4.797,0.0,5.302,4.485,22531712.167,G6,1275425195439,-2701097.5005105846,-4295332.684780486,3851678.844458574,-270.4536496178208
5,2020-06-05-US-MTV-2,Pixel4,1275425194440,1,12,GPS_L1,1275425194372595968,-10811018.75,-15998092.678,18071637.931,329.26,-2312.842,-1811.537,32831.934,-0.002,20089847.996,3.298,0.0,3.394,2.529,20122674.007,G12,1275425195439,-2701097.5005105846,-4295332.684780486,3851678.844458574,-270.4536496178208
6,2020-06-05-US-MTV-2,Pixel4,1275425194440,1,24,GPS_L1,1275425194361602947,-21696388.901,-15051032.934,-4526276.215,630.921,-28.173,-3028.063,-4184.493,0.001,23385472.783,3.298,0.0,6.865,5.725,23381275.7,G24,1275425195439,-2701097.5005105846,-4295332.684780486,3851678.844458574,-270.4536496178208
0,2020-06-05-US-MTV-2,Pixel4,1275425195440,1,5,GPS_L1,1275425195363373276,-2042119.831,-26280229.957,-2344250.339,318.454,-287.777,3151.666,-4211.373,-0.001,22854741.5,2.998,0.0,6.569,5.305,22850518.253000002,G5,1275425196439,-2701097.5004356154,-4295332.6848276295,3851678.844458574,-271.75643140192585
1,2020-06-05-US-MTV-2,Pixel4,1275425195440,1,25,GPS_L1,1275425195369043220,-14629866.86,-5427345.829,21290012.956,92.881,-2752.657,-605.52,3085.507,0.0,21154935.052,2.998,0.0,4.115,3.231,21158013.213000003,G25,1275425196439,-2701097.5004356154,-4295332.6848276295,3851678.844458574,-271.75643140192585
2,2020-06-05-US-MTV-2,Pixel4,1275425195440,1,29,GPS_L1,1275425195362352681,-23237118.466,1518620.435,12752152.828,1399.218,-836.318,2637.046,-36311.564,-0.003,23160708.184,4.197,0.0,6.356,5.663,23124384.601000004,G29,1275425196439,-2701097.5004356154,-4295332.6848276295,3851678.844458574,-271.75643140192585
