,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,2,GPS_L1,1274830250358718099,14996477.481,-14106327.694,17390040.697,2092.384,-92.144,-1956.994,-139060.466,-0.0,24492390.532,4.197,0.0,6.929,8.104,24353315.033000004,G2,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
1,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,12,GPS_L1,1274830250363856017,-9794746.557,-24353897.651,-4807783.495,458.996,405.009,-3126.663,33623.207,-0.001,22952081.466,2.099,0.0,6.408,5.04,22985693.224999998,G12,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
2,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,15,GPS_L1,1274830250357305514,1371053.784,-24494647.299,-9997224.54,783.984,-1031.7,2758.974,-68286.232,0.001,24915872.861,5.696,0.0,10.207,17.129,24847559.293,G15,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
3,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,20,GPS_L1,1274830250358175518,-21082078.839,-12390446.071,-10710852.362,-650.691,-1215.986,2685.143,158175.834,0.0,24655052.224,4.197,0.0,10.23,13.532,24813204.295999996,G20,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
4,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,21,GPS_L1,1274830250362824502,-25650723.009,-1818921.696,6835955.928,735.774,-390.004,3016.404,1490.358,0.002,23261321.883,5.696,0.0,6.912,5.753,23262799.576,G21,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
5,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,18,GPS_L1,1274830250367489134,-23452684.029,-6673199.331,10548640.56,1332.515,-273.623,2784.823,61459.432,0.003,21862900.39,2.698,0.0,4.985,3.721,21924351.116,G18,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
6,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,25,GPS_L1,1274830250369193607,-16532880.91,-20556763.838,3896054.884,-78.877,-568.936,-3118.294,2471.988,0.001,21351912.24,3.897,0.0,4.282,3.127,21354376.819,G25,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
7,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,29,GPS_L1,1274830250371854571,-9147075.002,-12490742.431,21531646.54,1449.912,-2323.244,-732.752,-34741.677,-0.003,20554175.302,1.799,0.0,3.532,2.658,20519427.435,G29,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
8,2020-05-29-US-MTV-2,Pixel4,1274830250440,1,31,GPS_L1,1274830250357519564,-23717317.26,7540329.116,9855962.89,-1248.764,-193.969,-2800.038,-13699.376,0.0,24851702.286,4.797,0.0,9.322,12.762,24837980.826,G31,1274830251440,-2710334.382270031,-4279613.530327979,3862672.717345021,-23.338158389735742
0,2020-05-29-US-MTV-2,Pixel4,1274830251440,1,2,GPS_L1,1274830251358716572,14998569.742,-14106419.884,17388083.529,2092.145,-92.237,-1957.348,-139060.466,-0.0,24492848.315,4.197,0.0,6.93,8.107,24353772.812000003,G2,1274830252440,-2710322.8453353797,-4279636.582615025,3862655.355745383,-11.334221772931727
1,2020-05-29-US-MTV-2,Pixel4,1274830251440,1,12,GPS_L1,1274830251363853805,-9794287.455,-24353492.485,-4810910.101,459.208,405.323,-3126.562,33623.206,-0.001,22952744.607,2.698,0.0,6.409,5.041,22986356.362999998,G12,1274830252440,-2710322.8453353797,-4279636.582615025,3862655.355745383,-11.334221772931727
2,2020-05-29-US-MTV-2,Pixel4,1274830251440,1,15,GPS_L1,1274830251357307562,1371837.684,-24495678.861,-9994465.453,783.812,-1031.419,2759.189,-68286.231,0.001,24915258.886,4.197,0.0,10.206,17.118,24846945.331,G15,1274830252440,-2710322.8453353797,-4279636.582615025,3862655.355745383,-11.334221772931727
3,2020-05-29-US-MTV-2,Pixel4,1274830251440,1,20,GPS_L1,1274830251358177875,-21082729.455,-12391661.915,-10708167.101,-650.539,-1215.697,2685.367,158175.834,0.0,24654345.613,6.296,0.0,10.228,13.524,24812497.695,G20,1274830252440,-2710322.8453353797,-4279636.582615025,3862655.355745383,-11.334221772931727
