,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,5,GPS_L1,1274831480367163114,6211435.375,-15371794.476,20571256.147,1781.251,1965.821,944.57,-4083.775,-0.001,21952302.256,2.398,0.0,4.708,3.895,21948209.878000002,G5,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
1,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,13,GPS_L1,1274831480357814931,13190486.209,-22986351.036,463576.664,199.158,194.819,3196.062,4211.55,0.001,24754817.016,9.294,0.0,8.881,15.197,24759004.487999998,G13,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
2,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,15,GPS_L1,1274831480359730343,2214367.77,-25538430.458,-6459978.977,595.659,-655.693,2977.257,-68285.72,0.0,24180590.944,7.195,0.0,8.478,9.733,24112287.013,G15,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
3,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,21,GPS_L1,1274831480364168287,-24491338.639,-2371461.18,10417805.877,1140.433,-518.879,2792.758,1492.571,0.002,22850128.804,2.398,0.0,5.941,4.719,22851610.715,G21,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
4,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,25,GPS_L1,1274831480367012270,-16481703.799,-21010485.649,19104.856,173.413,-175.296,-3168.981,2473.816,0.002,21997524.15,2.099,0.0,4.918,3.664,21999989.383999996,G25,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
5,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,29,GPS_L1,1274831480372283659,-7515429.844,-15336101.083,20288058.477,1198.9,-2286.464,-1283.896,-34745.131,-0.003,20417201.484,1.799,0.0,3.402,2.58,20382450.371000003,G29,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
6,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,2,GPS_L1,1274831480356807297,17375611.491,-14277452.858,14727461.689,1765.744,-175.348,-2361.758,-139061.058,-0.001,25056898.089,2.398,0.0,7.55,12.29,24917817.191000003,G2,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
7,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,12,GPS_L1,1274831480360999043,-9058573.864,-23630887.076,-8557282.341,746.151,759.368,-2954.084,33622.22,-0.001,23800244.253,5.696,0.0,7.715,7.099,23833851.658999998,G12,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
8,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,20,GPS_L1,1274831480360976889,-21751395.249,-13669934.813,-7256211.3,-425.02,-867.122,2917.304,158176.419,0.0,23806885.855,2.698,0.0,8.191,7.658,23965046.425,G20,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
9,2020-05-29-US-MTV-2,Pixel4,1274831480440,1,18,GPS_L1,1274831480368809638,-21572729.474,-7089385.285,13786433.411,1714.012,-413.154,2465.744,61463.649,0.003,21458686.779,2.998,0.0,4.416,3.334,21520142.678,G18,1274831481440,-2694913.331362289,-4304274.535626226,3846086.235488271,4110.570889657434
