,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,5,GPS_L1,1274831330367388933,5946351.779,-15666739.007,20424580.534,1753.091,1966.554,1011.031,-4083.665,-0.001,21884603.423,1.199,0.0,4.658,3.824,21880511.276,G5,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
1,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,13,GPS_L1,1274831330357581600,13158518.854,-23011754.283,-15906.571,227.243,143.985,3196.781,4211.437,0.001,24824767.89,2.998,0.0,9.054,16.299,24828953.974,G13,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
2,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,15,GPS_L1,1274831330359439766,2123516.622,-25436400.686,-6904964.322,615.827,-704.576,2955.632,-68285.769,0.0,24267703.737,3.897,0.0,8.674,10.283,24199399.011,G15,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
3,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,21,GPS_L1,1274831330364018106,-24658940.197,-2295063.752,9996474.252,1094.097,-499.892,2824.78,1492.273,0.002,22895151.935,2.698,0.0,6.048,4.82,22896633.339999996,G21,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
4,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,25,GPS_L1,1274831330367302587,-16505130.589,-20980766.584,494409.271,139.097,-221.079,-3168.175,2473.584,0.002,21910489.303,7.195,0.0,4.827,3.583,21912954.476999998,G25,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
5,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,29,GPS_L1,1274831330372248321,-7697654.013,-14992367.398,20475749.78,1230.719,-2296.397,-1218.553,-34744.71,-0.003,20427795.55,2.099,0.0,3.416,2.587,20393044.836999997,G29,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
6,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,2,GPS_L1,1274831330357038655,17107511.441,-14251632.611,15078298.761,1808.795,-168.748,-2315.905,-139060.969,-0.001,24987538.706,2.998,0.0,7.481,11.58,24848458.676000003,G2,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
7,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,12,GPS_L1,1274831330361360085,-9167676.394,-23741844.163,-8112192.32,708.653,719.879,-2980.233,33622.333,-0.001,23692006.584,5.096,0.0,7.542,6.757,23725614.618,G12,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
8,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,18,GPS_L1,1274831330368666065,-21826613.622,-7028932.972,13413303.005,1670.932,-393.008,2509.126,61463.135,0.003,21501728.882,1.799,0.0,4.478,3.373,21563184.166,G18,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
9,2020-05-29-US-MTV-2,Pixel4,1274831330440,1,26,GPS_L1,1274831330361742283,-14535579.763,6437146.036,21265057.83,-1691.169,-2119.31,-491.577,64674.783,0.002,23577426.506,13.79,0.0,6.907,6.928,23642087.454,G26,1274831331440,-2697003.879890384,-4301871.722347489,3847344.352191189,1928.9712723898515
0,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,5,GPS_L1,1274831331367387440,5948104.963,-15664772.456,20425591.343,1753.281,1966.554,1010.59,-4083.666,-0.001,21885051.013,1.199,0.0,4.658,3.824,21880958.865,G5,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
1,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,2,GPS_L1,1274831331357037101,17109320.091,-14251801.382,15075982.705,1808.511,-168.795,-2316.214,-139060.969,-0.001,24988004.583,4.197,0.0,7.482,11.584,24848924.548,G2,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
2,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,12,GPS_L1,1274831331361357717,-9166967.619,-23741124.152,-8115172.46,708.901,720.146,-2980.063,33622.332,-0.001,23692716.492,5.096,0.0,7.543,6.76,23726324.520999994,G12,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
3,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,13,GPS_L1,1274831331357583188,13158746.002,-23011610.13,-12709.784,227.053,144.322,3196.781,4211.438,0.001,24824291.819,3.598,0.0,9.053,16.291,24828477.913,G13,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
4,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,15,GPS_L1,1274831331359441721,2124132.382,-25437105.102,-6902008.61,615.69,-704.253,2955.781,-68285.768,0.0,24267117.643,3.298,0.0,8.672,10.279,24198812.924000002,G15,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
5,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,21,GPS_L1,1274831331364019099,-24657845.943,-2295563.707,9999298.93,1094.409,-500.016,2824.57,1492.275,0.002,22894854.241,4.197,0.0,6.048,4.819,22896335.649,G21,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
6,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,18,GPS_L1,1274831331368667019,-21824942.542,-7029326.047,13415811.99,1671.222,-393.14,2508.84,61463.138,0.003,21501442.88,1.499,0.0,4.477,3.373,21562898.167999998,G18,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
7,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,25,GPS_L1,1274831331367300723,-16504991.379,-20980987.508,491241.097,139.323,-220.772,-3168.185,2473.585,0.002,21911048.116,6.296,0.0,4.828,3.583,21913513.29,G25,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
8,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,29,GPS_L1,1274831331372248564,-7696423.4,-14994663.765,20474531.007,1230.508,-2296.336,-1218.99,-34744.713,-0.003,20427722.701,1.799,0.0,3.416,2.587,20392971.985,G29,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
9,2020-05-29-US-MTV-2,Pixel4,1274831331440,1,26,GPS_L1,1274831331361743728,-14537270.973,6435026.796,21264566.025,-1691.246,-2119.166,-492.03,64674.785,0.002,23576993.306,13.79,0.0,6.906,6.927,23641654.258,G26,1274831332440,-2696990.992485433,-4301891.191691449,3847332.1471801503,1944.5624810158813
0,2020-05-29-US-MTV-2,Pixel4,1274831332440,1,5,GPS_L1,1274831332367385936,5949858.337,-15662805.906,20426601.709,1753.471,1966.553,1010.148,-4083.666,-0.001,21885501.901,1.499,0.0,4.659,3.825,21881409.751,G5,1274831333440,-2696978.328547794,-4301910.773425166,3847319.4801944895,1964.399619215674
