,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,5,GPS_L1,1274830790368133535,5028077.921,-16727142.043,19814847.385,1646.699,1957.899,1246.08,-4083.261,-0.001,21669713.83,1.799,0.0,4.494,3.602,21665622.472999997,G5,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
1,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,13,GPS_L1,1274830790356709011,13006856.054,-23041108.492,-1740326.879,336.563,-33.835,3186.631,4211.02,0.001,25094699.962,2.398,0.0,9.714,22.083,25098879.185,G13,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
2,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,15,GPS_L1,1274830790358372182,1770015.347,-25009719.765,-8477659.511,695.131,-873.921,2866.147,-68285.975,0.0,24596093.84,1.799,0.0,9.416,12.899,24527785.549999997,G15,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
3,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,21,GPS_L1,1274830790363443327,-25203243.206,-2042134.796,8442102.001,920.007,-438.831,2929.309,1491.266,0.002,23075802.815,4.797,0.0,6.459,5.234,23077282.388,G21,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
4,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,25,GPS_L1,1274830790368287130,-16548455.881,-20815766.886,2201967.612,23.485,-391.39,-3152.9,2472.769,0.001,21623667.208,3.598,0.0,4.532,3.331,21626132.114,G25,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
5,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,29,GPS_L1,1274830790372077715,-8392727.406,-13745171.597,21069315.521,1342.928,-2319.57,-978.696,-34743.193,-0.003,20487278.413,2.398,0.0,3.47,2.618,20452529.132,G29,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
6,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,2,GPS_L1,1274830790357871852,16090312.06,-14168612.06,16282647.508,1956.703,-136.591,-2142.533,-139060.688,-0.0,24746089.0,5.096,0.0,7.215,9.555,24607011.542,G2,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
7,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,12,GPS_L1,1274830790362625272,-9514950.09,-24090410.5,-6479767.158,579.019,568.855,-3062.744,33622.757,-0.001,23321049.534,1.799,0.0,6.951,5.769,23354659.571,G12,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
8,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,20,GPS_L1,1274830790359421838,-21409897.512,-13005129.217,-9229641.55,-560.952,-1060.927,2798.017,158176.091,0.0,24281414.887,4.797,0.0,9.282,10.129,24439571.566999994,G20,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
9,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,18,GPS_L1,1274830790368106175,-22685373.725,-6834922.179,12018210.182,1507.567,-327.414,2655.208,61461.284,0.003,21677916.152,3.298,0.0,4.716,3.531,21739369.189000003,G18,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
10,2020-05-29-US-MTV-2,Pixel4,1274830790440,1,26,GPS_L1,1274830790360906050,-13634769.854,7601319.378,21464214.863,-1642.962,-2190.114,-245.612,64673.671,0.002,23836459.324,3.298,0.0,7.283,7.926,23901117.786000002,G26,1274830791440,-2703984.7039767304,-4291061.924539858,3854425.1569869486,5157.3439289038115
0,2020-05-29-US-MTV-2,Pixel4,1274830791440,1,5,GPS_L1,1274830791368132303,5029724.72,-16725184.13,19816093.249,1646.903,1957.932,1245.651,-4083.262,-0.001,21670083.175,1.799,0.0,4.495,3.602,21665991.816,G5,1274830792440,-2703961.882473533,-4291080.353096021,3854420.993459276,5158.132261895166
1,2020-05-29-US-MTV-2,Pixel4,1274830791440,1,13,GPS_L1,1274830791356710672,13007192.511,-23041142.166,-1737140.225,336.349,-33.514,3186.668,4211.021,0.001,25094202.006,2.398,0.0,9.713,22.069,25098381.245000005,G13,1274830792440,-2703961.882473533,-4291080.353096021,3854420.993459276,5158.132261895166
2,2020-05-29-US-MTV-2,Pixel4,1274830791440,1,15,GPS_L1,1274830791358374175,1770710.401,-25010593.536,-8474793.268,694.975,-873.618,2866.329,-68285.974,0.0,24595496.353,2.099,0.0,9.415,12.893,24527188.071000002,G15,1274830792440,-2703961.882473533,-4291080.353096021,3854420.993459276,5158.132261895166
3,2020-05-29-US-MTV-2,Pixel4,1274830791440,1,21,GPS_L1,1274830791363444447,-25202323.031,-2042573.679,8445031.225,920.34,-438.933,2929.131,1491.267,0.002,23075467.048,4.797,0.0,6.458,5.233,23076946.624,G21,1274830792440,-2703961.882473533,-4291080.353096021,3854420.993459276,5158.132261895166
4,2020-05-29-US-MTV-2,Pixel4,1274830791440,1,25,GPS_L1,1274830791368285376,-16548432.294,-20816158.114,2198814.695,23.687,-391.067,-3152.946,2472.771,0.001,21624193.044,3.598,0.0,4.533,3.331,21626657.951,G25,1274830792440,-2703961.882473533,-4291080.353096021,3854420.993459276,5158.132261895166
