,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,5,GPS_L1,1274831820366636872,6827577.987,-14704344.548,20866586.911,1842.502,1959.231,792.322,-4084.022,-0.001,22110065.639,4.197,0.0,4.824,4.075,22105972.718,G5,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
1,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,12,GPS_L1,1274831820360147528,-8790157.31,-23358030.517,-9550926.396,833.234,844.691,-2889.727,33621.969,-0.001,24055522.027,5.696,0.0,8.14,8.064,24089127.792,G12,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
2,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,13,GPS_L1,1274831820358308588,13247881.517,-22900262.656,1549217.465,139.368,312.013,3188.733,4211.802,0.001,24606822.37,13.79,0.0,8.516,13.308,24611012.348000005,G13,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
3,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,15,GPS_L1,1274831820360353225,2409536.432,-25742179.008,-5440069.662,553.142,-542.233,3020.962,-68285.624,0.0,23993855.618,2.698,0.0,8.069,8.741,23925553.184,G15,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
4,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,20,GPS_L1,1274831820361714619,-21883249.258,-13948940.624,-6255937.702,-349.704,-774.458,2965.458,158176.579,0.0,23585719.965,4.197,0.0,7.71,6.855,23743881.979,G20,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
5,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,21,GPS_L1,1274831820364532192,-24086193.738,-2555596.88,11354396.17,1241.933,-564.957,2715.528,1493.273,0.002,22741032.829,4.197,0.0,5.694,4.498,22742515.91,G21,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
6,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,18,GPS_L1,1274831820369151006,-20973881.82,-7237995.961,14607501.418,1807.677,-461.664,2363.073,61464.812,0.003,21356347.227,3.298,0.0,4.275,3.246,21417804.518000003,G18,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
7,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,25,GPS_L1,1274831820366323495,-16409083.86,-21052801.044,-1057935.149,254.513,-74.28,-3165.285,2474.35,0.002,22204013.7,4.197,0.0,5.143,3.873,22206479.034,G25,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
8,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,29,GPS_L1,1274831820372362551,-7120156.33,-16108934.229,19826656.451,1126.112,-2258.308,-1429.673,-34746.086,-0.003,20393550.258,1.499,0.0,3.37,2.566,20358798.236,G29,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
9,2020-05-29-US-MTV-2,Pixel4,1274831820440,1,26,GPS_L1,1274831820362485251,-15372536.137,5416813.315,20970062.153,-1723.006,-2043.588,-711.934,64675.809,0.002,23354690.303,2.998,0.0,6.562,6.223,23419353.327,G26,1274831821440,-2693952.395255551,-4299757.659578796,3851671.5542240595,5725.563146437545
0,2020-05-29-US-MTV-2,Pixel4,1274831821440,1,5,GPS_L1,1274831821366635251,6829420.574,-14702385.335,20867379.006,1842.677,1959.202,791.872,-4084.023,-0.001,22110551.602,4.797,0.0,4.824,4.076,22106458.679,G5,1274831822440,-2693944.6314958353,-4299741.182647059,3851694.9221292674,5732.410496442152
1,2020-05-29-US-MTV-2,Pixel4,1274831821440,1,12,GPS_L1,1274831821360144909,-8789323.948,-23357185.707,-9553816.016,833.494,844.934,-2889.528,33621.969,-0.001,24056307.184,8.094,0.0,8.141,8.067,24089912.945,G12,1274831822440,-2693944.6314958353,-4299741.182647059,3851694.9221292674,5732.410496442152
