,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,5,GPS_L1,1274831220367551374,5754667.184,-15883048.647,20310701.004,1732.031,1966.233,1059.466,-4083.583,-0.001,21835904.836,2.099,0.0,4.622,3.774,21831812.856999997,G5,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
1,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,2,GPS_L1,1274831220357210222,16906832.56,-14233367.681,15331167.714,1839.843,-163.25,-2281.629,-139060.907,-0.001,24936104.213,10.493,0.0,7.429,11.105,24797024.771999996,G2,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
2,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,12,GPS_L1,1274831220361622418,-9244133.905,-23819404.91,-7783354.631,681.543,690.222,-2998.524,33622.418,-0.001,23613361.129,3.298,0.0,7.418,6.529,23646969.6,G12,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
3,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,13,GPS_L1,1274831220357408647,13132358.77,-23025559.963,-367535.786,248.484,107.081,3196.329,4211.354,0.001,24876617.895,2.698,0.0,9.184,17.221,24880802.843999997,G13,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
4,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,15,GPS_L1,1274831220359225047,2054936.982,-25356948.574,-7229169.63,631.146,-739.935,2938.872,-68285.807,0.0,24332074.874,7.195,0.0,8.821,10.73,24263769.516000003,G15,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
5,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,20,GPS_L1,1274831220360400970,-21633807.319,-13435113.751,-8009393.696,-478.962,-939.371,2875.71,158176.296,0.0,23979542.027,10.493,0.0,8.586,8.431,24137701.305999998,G20,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
6,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,21,GPS_L1,1274831220363907016,-24777394.667,-2240815.622,9684495.092,1059.537,-486.513,2847.448,1492.06,0.002,22928455.879,5.696,0.0,6.129,4.897,22929936.913,G21,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
7,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,18,GPS_L1,1274831220368559140,-22008647.723,-6986490.289,13135585.212,1638.684,-378.749,2540.176,61462.758,0.003,21533784.19,2.099,0.0,4.524,3.403,21595239.021,G18,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
8,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,25,GPS_L1,1274831220367511383,-16519075.17,-20954580.314,842830.426,114.525,-255.098,-3166.634,2473.415,0.002,21847893.837,4.197,0.0,4.763,3.527,21850358.962,G25,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
9,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,29,GPS_L1,1274831220372220829,-7834309.314,-14739408.792,20607137.423,1253.9,-2302.713,-1170.26,-34744.401,-0.003,20436037.444,2.698,0.0,3.426,2.593,20401287.024,G29,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
10,2020-05-29-US-MTV-2,Pixel4,1274831220440,1,26,GPS_L1,1274831220361580742,-14350026.417,6671130.331,21316389.064,-1682.428,-2134.852,-441.694,64674.555,0.002,23625855.28,10.493,0.0,6.981,7.105,23690515.749,G26,1274831221440,-2698410.788757854,-4299644.398348131,3848794.524095041,91.50474086192555
0,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,5,GPS_L1,1274831221367549959,5756399.31,-15881082.414,20311760.249,1732.224,1966.239,1059.027,-4083.584,-0.001,21836329.043,1.799,0.0,4.623,3.775,21832237.061000004,G5,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
1,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,2,GPS_L1,1274831221357208672,16908672.26,-14233530.957,15328885.932,1839.563,-163.303,-2281.943,-139060.907,-0.001,24936568.891,7.195,0.0,7.429,11.109,24797489.445999995,G2,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
2,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,12,GPS_L1,1274831221361620048,-9243452.24,-23818714.552,-7786353.066,681.788,690.495,-2998.361,33622.417,-0.001,23614071.637,2.698,0.0,7.419,6.531,23647680.104,G12,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
3,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,13,GPS_L1,1274831221357410266,13132607.157,-23025452.715,-364339.447,248.289,107.415,3196.337,4211.354,0.001,24876132.531,2.099,0.0,9.183,17.212,24880317.49,G13,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
4,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,15,GPS_L1,1274831221359227072,2055568.058,-25357688.35,-7226230.675,631.005,-739.615,2939.028,-68285.806,0.0,24331467.794,3.598,0.0,8.819,10.726,24263162.443,G15,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
5,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,20,GPS_L1,1274831221360403189,-21634286.182,-13436052.984,-8006517.896,-478.761,-939.091,2875.878,158176.296,0.0,23978876.788,6.296,0.0,8.585,8.428,24137036.071,G20,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
6,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,21,GPS_L1,1274831221363908066,-24776334.97,-2241302.196,9687342.441,1059.854,-486.633,2847.245,1492.062,0.002,22928141.097,4.797,0.0,6.128,4.897,22929622.134,G21,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
7,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,18,GPS_L1,1274831221368560115,-22007008.889,-6986869.102,13138125.25,1638.979,-378.877,2539.897,61462.762,0.003,21533491.893,2.398,0.0,4.523,3.403,21594946.729,G18,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
8,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,25,GPS_L1,1274831221367509483,-16518960.535,-20954835.255,839663.789,114.746,-254.787,-3166.651,2473.417,0.002,21848463.442,3.897,0.0,4.764,3.528,21850928.567,G25,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
9,2020-05-29-US-MTV-2,Pixel4,1274831221440,1,29,GPS_L1,1274831221372221122,-7833055.519,-14741711.479,20605966.941,1253.69,-2302.659,-1170.701,-34744.404,-0.003,20435949.605,2.698,0.0,3.426,2.593,20401199.182000004,G29,1274831222440,-2698388.8639883953,-4299665.539636187,3848787.1899850755,106.49864487622256
0,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,5,GPS_L1,1274831222367548551,5758131.629,-15879116.175,20312819.054,1732.417,1966.245,1058.587,-4083.585,-0.001,21836751.151,1.799,0.0,4.623,3.775,21832659.168,G5,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
1,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,13,GPS_L1,1274831222357411869,13132855.348,-23025345.134,-361143.102,248.093,107.749,3196.345,4211.355,0.001,24875651.963,2.099,0.0,9.181,17.203,24879836.933999997,G13,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
2,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,15,GPS_L1,1274831222359229024,2056198.994,-25358427.807,-7223291.564,630.864,-739.296,2939.184,-68285.806,0.0,24330882.599,6.296,0.0,8.818,10.722,24262577.253,G15,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
3,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,21,GPS_L1,1274831222363909055,-24775274.956,-2241788.889,9690189.588,1060.17,-486.752,2847.042,1492.064,0.002,22927844.602,4.797,0.0,6.127,4.896,22929325.643,G21,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
4,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,25,GPS_L1,1274831222367507610,-16518845.678,-20955089.886,836497.135,114.967,-254.476,-3166.669,2473.418,0.002,21849024.954,3.598,0.0,4.765,3.528,21851490.079,G25,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
5,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,29,GPS_L1,1274831222372221423,-7831801.934,-14744014.112,20604796.019,1253.48,-2302.605,-1171.141,-34744.407,-0.003,20435859.368,2.698,0.0,3.426,2.593,20401108.942,G29,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
6,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,2,GPS_L1,1274831222357207158,16910511.679,-14233694.285,15326603.836,1839.282,-163.355,-2282.257,-139060.908,-0.001,24937022.777,3.298,0.0,7.429,11.113,24797943.326999996,G2,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
7,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,12,GPS_L1,1274831222361617667,-9242770.331,-23818023.923,-7789351.338,682.033,690.767,-2998.198,33622.416,-0.001,23614785.443,3.298,0.0,7.42,6.533,23648393.906,G12,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
8,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,20,GPS_L1,1274831222360405411,-21634764.843,-13436991.937,-8003641.927,-478.56,-938.811,2876.046,158176.297,0.0,23978210.649,3.897,0.0,8.583,8.425,24136369.937999997,G20,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
9,2020-05-29-US-MTV-2,Pixel4,1274831222440,1,18,GPS_L1,1274831222368561098,-22005369.76,-6987248.044,13140665.01,1639.275,-379.004,2539.618,61462.765,0.003,21533197.197,2.099,0.0,4.523,3.403,21594652.036000002,G18,1274831223440,-2698367.4768314776,-4299686.35512074,3848780.0405399045,127.48337002221687
