,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,5,GPS_L1,1274830850368057663,5127245.364,-16609611.788,19888839.67,1658.872,1959.744,1220.318,-4083.306,-0.001,21692459.684,1.499,0.0,4.511,3.624,21688368.242999997,G5,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
1,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,13,GPS_L1,1274830850356809075,13026666.351,-23042559.487,-1549064.146,323.804,-14.513,3188.742,4211.067,0.001,25064701.529,2.099,0.0,9.638,21.246,25068881.712,G13,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
2,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,15,GPS_L1,1274830850358492299,1811443.495,-25061607.647,-8305364.388,685.824,-855.648,2876.976,-68285.949,0.0,24560083.669,3.897,0.0,9.331,12.548,24491775.841,G15,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
3,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,21,GPS_L1,1274830850363509659,-25147445.792,-2068649.955,8617538.771,939.882,-445.031,2918.541,1491.373,0.002,23055916.982,5.096,0.0,6.411,5.184,23057396.76,G21,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
4,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,25,GPS_L1,1274830850368182106,-16546681.26,-20838670.322,2012713.158,35.696,-372.076,-3155.553,2472.858,0.001,21655152.611,2.698,0.0,4.563,3.356,21657617.55,G25,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
5,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,29,GPS_L1,1274830850372100680,-8312518.847,-13884298.867,21009783.941,1330.681,-2317.964,-1005.675,-34743.362,-0.003,20480393.679,2.698,0.0,3.463,2.614,20445644.240000002,G29,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
6,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,31,GPS_L1,1274830850356837264,-24404706.635,7434056.086,8141196.28,-1041.089,-163.12,-2912.27,-13699.345,0.0,25056250.68,4.197,0.0,9.796,15.098,25042526.441,G31,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
7,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,2,GPS_L1,1274830850357780824,16207239.071,-14176934.321,16153498.415,1940.845,-140.793,-2162.418,-139060.716,-0.0,24773378.508,3.598,0.0,7.245,9.745,24634300.802,G2,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
8,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,12,GPS_L1,1274830850362487134,-9479790.87,-24055755.244,-6663284.771,592.976,586.295,-3054.486,33622.709,-0.001,23362462.265,2.698,0.0,7.014,5.864,23396072.096,G12,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
9,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,20,GPS_L1,1274830850359559426,-21443228.956,-13068272.1,-9061414.144,-550.063,-1043.837,2809.515,158176.12,0.0,24240167.043,5.696,0.0,9.182,9.854,24398324.127000004,G20,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
10,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,18,GPS_L1,1274830850368171646,-22594356.02,-6854768.157,12177060.802,1526.327,-334.141,2639.774,61461.49,0.003,21658288.44,2.099,0.0,4.688,3.512,21719741.73,G18,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
11,2020-05-29-US-MTV-2,Pixel4,1274830850440,1,26,GPS_L1,1274830850361003362,-13733528.504,7470126.535,21448654.594,-1648.961,-2182.944,-273.059,64673.793,0.002,23807285.92,5.696,0.0,7.24,7.798,23871944.675000004,G26,1274830851440,-2702942.218233105,-4292339.141673245,3853693.285314102,5363.821487911447
0,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,5,GPS_L1,1274830851368056398,5128904.335,-16607652.032,19890059.771,1659.074,1959.773,1219.888,-4083.307,-0.001,21692838.921,1.499,0.0,4.511,3.624,21688747.479,G5,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
1,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,13,GPS_L1,1274830851356810724,13026990.05,-23042573.838,-1545875.382,323.593,-14.19,3188.775,4211.068,0.001,25064207.171,2.099,0.0,9.636,21.233,25068387.37,G13,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
2,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,15,GPS_L1,1274830851358494277,1812129.243,-25062463.144,-8302487.318,685.67,-855.342,2877.155,-68285.949,0.0,24559490.679,2.398,0.0,9.329,12.542,24491182.859,G15,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
3,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,21,GPS_L1,1274830851363510761,-25146505.743,-2069095.038,8620457.225,940.212,-445.135,2918.36,1491.374,0.002,23055586.611,5.696,0.0,6.411,5.183,23057066.391000006,G21,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
4,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,25,GPS_L1,1274830851368180348,-16546645.461,-20839042.236,2009557.589,35.901,-371.755,-3155.595,2472.859,0.001,21655679.646,2.398,0.0,4.563,3.357,21658144.585,G25,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
5,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,29,GPS_L1,1274830851372101081,-8311188.269,-13886616.818,21008778.041,1330.476,-2317.935,-1006.124,-34743.365,-0.003,20480273.463,2.698,0.0,3.463,2.614,20445524.021,G29,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
6,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,31,GPS_L1,1274830851356836055,-24405747.546,7433892.984,8138283.929,-1040.736,-163.083,-2912.439,-13699.345,0.0,25056613.129,5.096,0.0,9.797,15.103,25042888.884000003,G31,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
7,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,2,GPS_L1,1274830851357779314,16209179.78,-14177075.148,16151335.835,1940.58,-140.861,-2162.748,-139060.717,-0.0,24773831.195,3.598,0.0,7.245,9.748,24634753.485,G2,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
8,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,12,GPS_L1,1274830851362484812,-9479197.778,-24055168.806,-6666339.18,593.21,586.584,-3054.346,33622.708,-0.001,23363158.383,3.298,0.0,7.016,5.865,23396768.210000005,G12,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
9,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,20,GPS_L1,1274830851359561632,-21443778.929,-13069315.797,-9058604.527,-549.88,-1043.553,2809.705,158176.12,0.0,24239505.7,10.493,0.0,9.18,9.849,24397662.791,G20,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
10,2020-05-29-US-MTV-2,Pixel4,1274830851440,1,18,GPS_L1,1274830851368172725,-22592829.535,-6855102.356,12179700.449,1526.639,-334.255,2639.515,61461.493,0.003,21657964.964,1.799,0.0,4.687,3.512,21719418.258000005,G18,1274830852440,-2702923.458215146,-4292358.744960534,3853684.880741336,5366.530118311646
