,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-11-US-MTV-1,Pixel4,1275934933446,1,17,GPS_L1,1275934933370763676,7369847.108,-13966711.699,21770141.545,2648.338,246.216,-757.658,83721.834,0.003,22633624.213,3.298,0.0,3.407,4.357,22717338.282999996,G17,1275934934446,-2700387.3275903296,-4296568.332390465,3850834.5230125426,1228.7075249000782
1,2020-06-11-US-MTV-1,Pixel4,1275934933446,1,19,GPS_L1,1275934933376837069,-1351874.062,-14783085.548,21725749.532,2807.344,315.799,381.344,-43923.574,0.001,20812866.797,4.197,0.0,2.532,3.021,20768937.669999994,G19,1275934934446,-2700387.3275903296,-4296568.332390465,3850834.5230125426,1228.7075249000782
2,2020-06-11-US-MTV-1,Pixel4,1275934933446,1,2,GPS_L1,1275934933373556137,-13658881.451,-22799840.746,1312498.878,284.142,-76.606,3164.109,-141077.992,-0.002,21796465.466,1.799,0.0,3.119,3.512,21655380.843000002,G2,1275934934446,-2700387.3275903296,-4296568.332390465,3850834.5230125426,1228.7075249000782
3,2020-06-11-US-MTV-1,Pixel4,1275934933446,1,6,GPS_L1,1275934933376632370,-4762521.175,-23728186.905,10940084.07,838.183,1113.442,2797.197,-86063.975,-0.002,20874234.013,2.698,0.0,2.523,2.873,20788164.642,G6,1275934934446,-2700387.3275903296,-4296568.332390465,3850834.5230125426,1228.7075249000782
4,2020-06-11-US-MTV-1,Pixel4,1275934933446,1,12,GPS_L1,1275934933371274301,-17518769.917,2023981.691,19574444.246,1363.438,-2142.865,1439.679,32156.596,-0.002,22480542.689,5.096,0.0,3.63,4.898,22512690.757000003,G12,1275934934446,-2700387.3275903296,-4296568.332390465,3850834.5230125426,1228.7075249000782
5,2020-06-11-US-MTV-1,Pixel4,1275934933446,1,24,GPS_L1,1275934933376001163,-19441076.981,-9008667.267,15724471.18,-897.012,-1829.739,-2093.893,-4265.092,-0.0,21063465.111,1.499,0.0,2.576,3.042,21059194.401,G24,1275934934446,-2700387.3275903296,-4296568.332390465,3850834.5230125426,1228.7075249000782
6,2020-06-11-US-MTV-1,Pixel4,1275934933446,1,28,GPS_L1,1275934933367331510,11599861.696,-23221739.511,6555026.522,604.792,-488.14,-3059.516,212723.451,-0.0,23662561.694,8.094,0.0,5.03,7.173,23875272.941999998,G28,1275934934446,-2700387.3275903296,-4296568.332390465,3850834.5230125426,1228.7075249000782
0,2020-06-11-US-MTV-1,Pixel4,1275934934446,1,17,GPS_L1,1275934934370762106,7372495.404,-13966465.57,21769383.665,2648.262,246.042,-758.104,83721.837,0.003,22634094.887,3.298,0.0,3.407,4.357,22717808.959999997,G17,1275934935446,-2700396.661335238,-4296542.007802572,3850856.5540032503,1228.9322539464824
1,2020-06-11-US-MTV-1,Pixel4,1275934934446,1,19,GPS_L1,1275934934376835922,-1349066.687,-14782769.832,21726130.637,2807.412,315.635,380.869,-43923.573,0.001,20813210.659,3.298,0.0,2.532,3.021,20769281.533,G19,1275934935446,-2700396.661335238,-4296542.007802572,3850856.5540032503,1228.9322539464824
2,2020-06-11-US-MTV-1,Pixel4,1275934934446,1,2,GPS_L1,1275934934373557557,-13658597.205,-22799917.192,1315662.978,284.347,-76.286,3164.082,-141077.993,-0.002,21796039.76,1.799,0.0,3.118,3.511,21654955.138,G2,1275934935446,-2700396.661335238,-4296542.007802572,3850856.5540032503,1228.9322539464824
3,2020-06-11-US-MTV-1,Pixel4,1275934934446,1,6,GPS_L1,1275934934376632880,-4761682.872,-23727073.334,10942881.151,838.421,1113.699,2796.964,-86063.977,-0.002,20874081.119,2.698,0.0,2.523,2.873,20788011.746,G6,1275934935446,-2700396.661335238,-4296542.007802572,3850856.5540032503,1228.9322539464824
4,2020-06-11-US-MTV-1,Pixel4,1275934934446,1,12,GPS_L1,1275934934371276013,-17517406.489,2021838.706,19575883.714,1363.414,-2143.097,1439.253,32156.594,-0.002,22480029.444,4.197,0.0,3.63,4.897,22512177.511,G12,1275934935446,-2700396.661335238,-4296542.007802572,3850856.5540032503,1228.9322539464824
5,2020-06-11-US-MTV-1,Pixel4,1275934934446,1,24,GPS_L1,1275934934376001399,-19441973.972,-9010496.869,15722377.119,-896.97,-1829.465,-2094.227,-4265.093,-0.0,21063394.36,1.499,0.0,2.576,3.042,21059123.649,G24,1275934935446,-2700396.661335238,-4296542.007802572,3850856.5540032503,1228.9322539464824
6,2020-06-11-US-MTV-1,Pixel4,1275934934446,1,28,GPS_L1,1275934934367330048,11600466.362,-23222227.514,6551966.944,604.541,-487.869,-3059.652,212723.451,-0.0,23662999.991,10.493,0.0,5.031,7.174,23875711.237000003,G28,1275934935446,-2700396.661335238,-4296542.007802572,3850856.5540032503,1228.9322539464824
