,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,17,GPS_L1,1275935023370620801,7607881.831,-13945257.624,21700147.705,2641.243,230.554,-797.742,83722.109,0.003,22676457.06,2.998,0.0,3.446,4.418,22760171.305,G17,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
1,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,19,GPS_L1,1275935023376731123,-1098944.799,-14755332.411,21758144.331,2813.218,300.92,338.531,-43923.521,0.001,20844628.609,3.298,0.0,2.553,3.044,20800699.491,G19,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
2,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,25,GPS_L1,1275935023362598126,-18589907.309,12189054.918,14101891.615,744.62,-1698.55,2434.645,3634.841,0.0,25081594.518,2.998,0.0,5.747,29.125,25085194.486999996,G25,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
3,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,2,GPS_L1,1275935023373686018,-13632472.902,-22805444.624,1597148.546,302.766,-47.971,3161.34,-141078.136,-0.002,21757528.122,2.698,0.0,3.088,3.47,21616443.428000003,G2,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
4,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,6,GPS_L1,1275935023376677672,-4686116.242,-23626944.921,11190881.825,859.734,1136.306,2776.005,-86064.137,-0.002,20860652.815,2.099,0.0,2.518,2.864,20774583.296000004,G6,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
5,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,12,GPS_L1,1275935023371429852,-17396164.081,1830187.82,19702283.907,1361.057,-2163.604,1401.156,32156.404,-0.002,22433909.672,1.799,0.0,3.601,4.82,22466057.654999997,G12,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
6,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,24,GPS_L1,1275935023376021274,-19521629.564,-9172230.712,15534674.002,-892.973,-1804.975,-2123.758,-4265.098,-0.0,21057435.985,1.499,0.0,2.578,3.035,21053165.273999996,G24,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
7,2020-06-11-US-MTV-1,Pixel4,1275935023446,1,28,GPS_L1,1275935023367203133,11653281.962,-23264569.969,6279126.56,582.366,-463.586,-3071.519,212723.433,-0.0,23701048.151,3.897,0.0,5.099,7.33,23913759.155,G28,1275935024446,-2701622.2310742442,-4294612.120388664,3852138.4210465197,1185.0249749693237
0,2020-06-11-US-MTV-1,Pixel4,1275935024446,1,17,GPS_L1,1275935024370619229,7610523.028,-13945027.157,21699349.742,2641.161,230.381,-798.187,83722.112,0.003,22676928.334,2.998,0.0,3.446,4.418,22760642.582,G17,1275935025446,-2701641.760416848,-4294595.10612393,3852145.2715070574,1178.3298249499255
1,2020-06-11-US-MTV-1,Pixel4,1275935024446,1,19,GPS_L1,1275935024376729958,-1096131.554,-14755031.575,21758482.623,2813.28,300.754,338.055,-43923.52,0.001,20844977.867,3.298,0.0,2.553,3.045,20801048.748999998,G19,1275935025446,-2701641.760416848,-4294595.10612393,3852145.2715070574,1178.3298249499255
