0,37.41649247,-122.0799614,-12.73012786
1,37.41652344,-122.0799614,-1.645602479
2,37.41660347,-122.0799335,-37.74905752
3,37.41662761,-122.0798953,-23.04423918
4,37.41675671,-122.0797988,-26.31017814
5,37.41678355,-122.0800544,-23.63796844
6,37.41659323,-122.0800359,-39.8037033
7,37.41649852,-122.0799592,-26.26661055
8,37.41641423,-122.0798095,-28.15792071
9,37.41674021,-122.0799751,-15.9946581
10,37.41653193,-122.0798365,-29.15913719
11,37.41668735,-122.0800232,-25.10651634
12,37.41657376,-122.0799007,-9.636246032
13,37.41657621,-122.0799934,-22.70008508
14,37.41675667,-122.0799188,-33.57035807
15,37.41653957,-122.0799373,-24.97541306
16,37.4166696,-122.0798986,-29.23557085
17,37.41642416,-122.0798224,-18.07135423
18,37.41656518,-122.0798331,-13.15974177
19,37.41665127,-122.0798573,-22.17257883
20,37.41658096,-122.0799232,-21.15551698
21,37.41682509,-122.079926,-33.0039222
22,37.41634048,-122.0799364,-30.76761671
23,37.41662449,-122.0800474,-21.66099562
24,37.41675269,-122.0798226,-32.47472591
25,37.41670052,-122.079881,-13.3405667
26,37.41653732,-122.0799743,-41.52992137
27,37.41641009,-122.0798156,-33.02682542
28,37.41653541,-122.0797767,-12.43947374
29,37.41658293,-122.0799249,-43.82363207
30,37.41648105,-122.0798833,-17.28813162
31,37.4164512,-122.0798998,-17.15934658
32,37.41647881,-122.0799001,-27.74152318
33,37.41637888,-122.0798495,-29.17606196
34,37.41644898,-122.0798403,-6.117422163
35,37.41641533,-122.0799951,-22.93089757
36,37.41661334,-122.0799414,-29.40601735
37,37.41637317,-122.0798684,-17.58224444
38,37.41629523,-122.0798039,-19.28810303
39,37.41642097,-122.0797734,-12.32648421
40,37.41633532,-122.0798421,-29.81889289
41,37.41646044,-122.0798047,-14.80541545
42,37.41644561,-122.0799725,-23.31364583
43,37.41638956,-122.0798413,-26.72199274
44,37.41651464,-122.0799753,-12.75286979
45,37.41627766,-122.0799608,-24.72242565
46,37.41638761,-122.0800638,-18.60903427
47,37.41661215,-122.0799629,-24.14981686
48,37.41640858,-122.0800248,-22.04233359
49,37.41645689,-122.0798343,-37.65743466
50,37.4166093,-122.0799716,-33.52689952
51,37.41637986,-122.0797367,-22.97865562
52,37.41663697,-122.0798184,-32.23500817
53,37.41649528,-122.0797659,-26.51069443
54,37.4164173,-122.079661,-24.36478234
55,37.41637776,-122.0796838,-18.0143278
56,37.41643208,-122.0795935,-25.34718736
57,37.41638626,-122.0795713,-12.04590414
58,37.41647551,-122.0793344,-17.47235107
59,37.41650402,-122.0793763,-32.71984166
60,37.41634702,-122.07919,-18.2518615
61,37.4162946,-122.0788243,-16.31481486
62,37.41648363,-122.0788868,-22.90991707
63,37.4162954,-122.0787561,-30.09411141
64,37.41654816,-122.0788573,-23.60046394
65,37.41657325,-122.0785488,-14.85871234
66,37.4162132,-122.0783315,-17.24176215
67,37.41623599,-122.0784154,-24.79326159
68,37.41638863,-122.078312,-34.55808839
69,37.41625419,-122.0782328,-28.57529887
70,37.41626703,-122.0781618,-23.67136768
71,37.4163463,-122.0782289,-30.16695858
72,37.41610407,-122.0782072,-18.03220653
73,37.41628707,-122.0780899,-20.56054439
74,37.41633571,-122.0782173,-39.22498785
75,37.41601918,-122.0782013,-17.71192053
76,37.41587679,-122.0781207,-14.95672157
77,37.41580232,-122.078102,-30.77383084
78,37.41569524,-122.0782304,-20.36528451
79,37.41567424,-122.0781237,-13.63431051
80,37.41544831,-122.0782027,-20.33750864
81,37.41544234,-122.0782491,-16.17281722
82,37.41519008,-122.0783822,-35.8973194
83,37.41501015,-122.0782428,1.309464005
84,37.41495478,-122.0781918,-12.73070865
85,37.41500482,-122.0783189,-18.06736119
86,37.41467777,-122.0782482,-15.59141773
87,37.41449184,-122.0782081,-29.58824635
88,37.41432758,-122.078223,-37.5869452
89,37.4142925,-122.0782783,-36.3819181
90,37.41404314,-122.0781002,-25.3880965
91,37.41425631,-122.0781793,-26.75921328
92,37.4141398,-122.0783554,-30.77235466
93,37.41405299,-122.0781661,-19.62013628
94,37.41386978,-122.0781968,-23.06347398
95,37.4137564,-122.0781785,-13.0203425
96,37.4138167,-122.0781217,-26.86226654
97,37.41368498,-122.078087,-21.55770365
98,37.41369065,-122.0780923,-18.39293302
99,37.41380803,-122.0783232,-26.31658037
100,37.41397775,-122.0782785,-25.85366353
101,37.413739,-122.0781966,-17.82970767
102,37.41398207,-122.0782882,-38.78460237
103,37.41381968,-122.0780954,-23.12029463
104,37.41377357,-122.0781114,-36.58558943
105,37.41398374,-122.0782298,-12.418645
106,37.41377376,-122.0781154,-20.3800054
107,37.41408397,-122.0782769,-25.96634449
108,37.41398635,-122.0783023,-24.61071421
109,37.41375902,-122.078201,-27.11883533
110,37.41376945,-122.0781103,-15.28996796
111,37.41386499,-122.078116,-26.77922363
112,37.41399949,-122.0782849,-16.4548319
113,37.41371227,-122.0780212,-23.27173418
114,37.41399858,-122.0782953,-31.55744286
115,37.41379331,-122.0780287,-11.14996177
116,37.41397032,-122.0782769,-31.88033379
117,37.41395214,-122.0781921,-23.95826865
118,37.41376646,-122.0780706,-16.80537582
119,37.41390292,-122.0783721,-37.39518523
120,37.413694,-122.0780415,-8.411931952
121,37.41392514,-122.0781303,-25.14719562
122,37.4134797,-122.0781379,-24.72033195
123,37.41363547,-122.07816,-13.37287907
124,37.41360248,-122.0783449,-33.26207331
125,37.41368849,-122.0781305,-29.36707783
126,37.41327384,-122.0782918,-11.95032325
127,37.41304203,-122.0782973,-33.42694833
128,37.41302091,-122.0783032,-18.79962
129,37.41313667,-122.078353,-17.43951761
130,37.41256481,-122.078136,-16.52090888
131,37.41244417,-122.0782071,-21.62491633
132,37.41246032,-122.0782781,-9.323228666
133,37.41214981,-122.0780739,-12.09213058
134,37.41206731,-122.0781443,-18.63849351
135,37.41211688,-122.0781943,-9.292270223
136,37.41181733,-122.0782359,-22.85277864
137,37.41209906,-122.0783126,-14.54624825
138,37.41153473,-122.0781206,2.921800433
139,37.41162166,-122.0783548,-25.76513009
140,37.41143186,-122.0783191,-17.4034355
141,37.41108428,-122.0781211,-7.967114438
142,37.41109957,-122.0781609,4.204631679
143,37.41104651,-122.0782669,1.2578305
144,37.41114658,-122.0784179,-18.24106654
145,37.41079704,-122.0782705,-7.104216049
146,37.41116079,-122.0785546,-11.19413251
147,37.41109626,-122.0786713,-4.433929578
148,37.41104227,-122.0788197,-17.50071899
149,37.41100089,-122.078914,-13.19254971
150,37.41111783,-122.0790286,-15.02511406
151,37.41108228,-122.0790061,-15.11535665
152,37.4113764,-122.0790997,-17.29044685
153,37.41145555,-122.0790589,-26.33709343
154,37.41127004,-122.0790838,-14.56662004
155,37.41162548,-122.0789667,-24.75094751
156,37.41155407,-122.0788665,-11.80530005
157,37.41172515,-122.0788395,-29.6243615
158,37.41169535,-122.0787757,-18.12396082
159,37.41170529,-122.078541,-6.364738865
160,37.41161047,-122.0785165,-17.32254044
161,37.41168382,-122.078311,-10.3490737
162,37.41132226,-122.0783035,-14.1976006
163,37.41153483,-122.0780002,-18.98999227
164,37.41142432,-122.0778493,-3.617454406
165,37.41116153,-122.0775697,-14.60885111
166,37.41121567,-122.0776788,-20.06458651
167,37.41122118,-122.0772408,-12.20350505
168,37.41110611,-122.0771709,-33.47036502
169,37.41112208,-122.0770855,-20.99929745
170,37.41093262,-122.0767136,-6.807957159
171,37.41092487,-122.0766319,-35.67888441
172,37.41079292,-122.0764155,-16.61936301
173,37.41089688,-122.0761187,-8.696026627
174,37.41073954,-122.075911,-23.78809223
175,37.41063507,-122.0754878,-15.4174283
176,37.41033661,-122.0754174,-20.75278917
177,37.41028905,-122.0751081,-12.01128629
178,37.41032438,-122.0748535,-21.99025007
179,37.4101749,-122.0746379,-7.744581814
180,37.40979218,-122.0742776,-20.15933909
181,37.40989484,-122.0740263,-4.891370879
182,37.40993507,-122.0738652,-28.17182467
183,37.40961178,-122.0734746,-14.17420872
184,37.40928932,-122.0731049,-20.04852929
185,37.40925369,-122.0729891,-25.14775755
186,37.40916131,-122.0726442,-17.46952796
187,37.40901246,-122.0723718,-7.511949513
188,37.40896597,-122.0721723,-28.60510619
189,37.4091531,-122.0720836,-28.80810344
190,37.40896577,-122.0719302,-24.55623393
191,37.40874262,-122.0715944,-12.08920613
192,37.40869072,-122.0713025,-5.297259034
193,37.40860824,-122.0712012,-24.33862455
194,37.40825226,-122.0708495,-4.18111954
195,37.4081044,-122.0707044,11.87512474
196,37.40810568,-122.0707519,-14.79344468
197,37.40774031,-122.0705048,-16.32242729
198,37.40756506,-122.0704819,-8.366845664
199,37.4073352,-122.0702424,-9.77954131
200,37.39674668,-122.1788323,67.69807169
201,37.39678178,-122.1789122,61.82851621
202,37.39715064,-122.1792257,68.18935771
203,37.39722822,-122.1793321,84.74458661
204,37.39745002,-122.1795375,75.96892163
205,37.39787604,-122.1797792,79.75252413
206,37.39821141,-122.1801431,71.5410691
207,37.39817907,-122.1802758,61.84396579
208,37.39836465,-122.1804732,88.26103059
209,37.39876124,-122.1807298,76.85393558
210,37.39891181,-122.1809582,62.50442635
211,37.39887108,-122.1811161,80.55650434
212,37.39944719,-122.181484,55.86669712
213,37.39966203,-122.1816251,56.5055832
214,37.399726,-122.1818471,62.42705141
215,37.40018727,-122.1822291,67.04507866
216,37.4003819,-122.1824987,57.13258412
217,37.40072513,-122.1826938,76.00913068
218,37.40070029,-122.1827144,50.08641746
219,37.40091489,-122.1829465,69.69351766
220,37.40125812,-122.1832672,56.23297889
221,37.40128953,-122.1834314,58.0854471
222,37.40170599,-122.1836494,61.93718098
223,37.40198899,-122.1839434,56.17958254
224,37.40228285,-122.1841638,64.86630295
225,37.4021836,-122.1842661,76.74987922
226,37.40260019,-122.1847026,58.40240429
227,37.40293472,-122.1849412,62.57958971
228,37.40274776,-122.1849016,64.77433597
229,37.40334428,-122.1853391,58.65618713
230,37.40346087,-122.1854438,63.73545219
231,37.40373212,-122.1857244,72.46046665
232,37.40381388,-122.185896,70.4146502
233,37.40411141,-122.1860933,61.47954654
234,37.40451096,-122.1865466,52.63877488
235,37.40464536,-122.186682,69.88191813
236,37.40464865,-122.1867674,53.40285007
237,37.40474953,-122.1869404,70.9547588
238,37.40520348,-122.1873329,59.22325137
239,37.40527661,-122.1874282,56.11770475
240,37.4056094,-122.1878798,45.56819721
241,37.40577153,-122.1880027,69.23179129
242,37.40622137,-122.1881239,43.18114262
243,37.4063376,-122.1884531,47.67734501
244,37.40648419,-122.1887488,51.1111449
245,37.40655755,-122.1889727,43.05320619
246,37.40689105,-122.1892287,42.09803044
247,37.40712196,-122.1894033,44.01430715
248,37.40732868,-122.1896728,54.84269607
249,37.40737448,-122.1898344,68.19750609
250,37.40763769,-122.1901555,65.81109566
251,37.4078214,-122.1905326,51.09374436
252,37.40780695,-122.1906828,64.91697944
