,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,8,GPS_L1,1280790703369714468,-15988975.969,3339003.041,21006167.634,-1656.426,-2077.731,-905.747,-13074.049,-0.0,23026871.335,2.698,0.0,4.607,5.222,23013787.457000002,G8,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
1,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,10,GPS_L1,1280790703377390997,-11631817.769,-12476697.941,20508813.313,2531.301,-485.501,1121.208,-126106.153,-0.003,20725505.837,1.799,0.0,2.683,2.631,20599394.37,G10,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
2,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,11,GPS_L1,1280790703362155930,-12942105.717,13512723.732,18483028.49,-445.269,-2422.267,1388.118,-59919.765,0.002,25292864.021,6.296,0.0,7.175,39.011,25232898.07,G11,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
3,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,15,GPS_L1,1280790703363579329,15790447.611,-5722945.752,20320495.598,1820.225,1940.055,-816.936,-63670.042,0.0,24866139.736,3.598,0.0,5.703,18.325,24802445.666,G15,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
4,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,20,GPS_L1,1280790703376627119,942175.431,-16322730.381,20817483.634,2588.038,-683.714,-674.155,158029.429,-0.0,20954510.7,2.698,0.0,3.038,3.099,21112533.992000002,G20,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
5,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,21,GPS_L1,1280790703375723732,-12289309.354,-11551827.444,21348103.232,800.358,-2404.578,-841.557,9797.156,0.004,21225339.31,2.398,0.0,2.728,2.689,21235131.049,G21,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
6,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,18,GPS_L1,1280790703372531391,4574409.532,-24997595.39,7646916.575,608.726,-801.893,-2983.511,79190.924,0.002,22182379.065,5.096,0.0,4.043,4.172,22261561.774,G18,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
7,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,24,GPS_L1,1280790703367345124,14640889.818,-18666403.665,11352769.782,-124.102,1524.088,2656.632,-5029.888,-0.001,23737182.797,4.797,0.0,5.564,8.391,23732138.954,G24,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
8,2020-08-06-US-MTV-2,Pixel4,1280790703447,1,32,GPS_L1,1280790703373975605,-16581491.959,-20850008.292,581123.875,257.199,-129.326,3156.105,98577.233,0.002,21749414.6,3.598,0.0,3.765,3.594,21847984.474,G32,1280790704446,-2694977.9453142663,-4303560.915730602,3846837.859382361,1132.907456437095
0,2020-08-06-US-MTV-2,Pixel4,1280790704447,1,8,GPS_L1,1280790704369715928,-15990632.422,3336925.401,21005261.664,-1656.476,-2077.542,-906.191,-13074.049,-0.0,23026433.638,2.998,0.0,4.606,5.221,23013349.762000002,G8,1280790705446,-2694986.1001521125,-4303541.221541595,3846853.525271531,1122.6974233674655
