,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,8,GPS_L1,1280790312369188895,-15345644.32,4165409.427,21326152.869,-1632.952,-2148.325,-730.538,-13073.955,-0.0,23184434.157,5.096,0.0,4.763,5.557,23171349.882000003,G8,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
1,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,15,GPS_L1,1280790312364475754,15081061.221,-6494241.279,20605937.953,1807.025,2004.232,-642.676,-63670.044,-0.0,24597398.282,3.598,0.0,5.635,14.163,24533708.44,G15,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
2,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,20,GPS_L1,1280790312376987194,-77945.73,-16064349.694,21046753.724,2628.462,-637.253,-498.283,158029.57,-0.0,20846562.931,7.195,0.0,2.977,3.013,21004586.511,G20,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
3,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,21,GPS_L1,1280790312375417021,-12615408.936,-10608378.374,21644695.794,867.506,-2419.717,-675.155,9795.727,0.004,21317288.954,10.493,0.0,2.781,2.742,21327079.158000004,G21,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
4,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,18,GPS_L1,1280790312373046358,4321513.392,-24660663.358,8800368.223,685.726,-920.464,-2914.901,79189.959,0.002,22027995.842,2.398,0.0,3.902,3.978,22107177.921,G18,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
5,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,24,GPS_L1,1280790312367056831,14687334.53,-19237052.623,10295592.862,-112.187,1394.333,2749.406,-5029.435,-0.001,23823610.864,5.096,0.0,5.722,8.804,23818566.903,G24,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
6,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,27,GPS_L1,1280790312375237362,-19571924.15,-7404372.614,16408647.277,-1163.802,-1746.009,-2124.4,-109370.671,-0.003,21371149.367,2.998,0.0,3.188,3.12,21261772.387999997,G27,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
7,2020-08-06-US-MTV-2,Pixel4,1280790312447,1,32,GPS_L1,1280790312373238205,-16663918.218,-20776874.783,-653188.898,165.427,-245.569,3155.807,98576.445,0.002,21970481.558,1.199,0.0,4.006,3.826,22069050.170999996,G32,1280790313446,-2701833.56551057,-4294403.859706391,3852243.9285647115,2986.2220710277693
0,2020-08-06-US-MTV-2,Pixel4,1280790313447,1,15,GPS_L1,1280790313364473487,15082868.265,-6492237.13,20605295.054,1807.069,2004.076,-643.125,-63670.044,-0.0,24598077.911,6.296,0.0,5.636,14.171,24534388.06,G15,1280790314446,-2701817.1176959104,-4294428.50006878,3852225.895899499,2971.961943002028
1,2020-08-06-US-MTV-2,Pixel4,1280790313447,1,21,GPS_L1,1280790313375417840,-12614541.515,-10610798.079,21644020.424,867.336,-2419.69,-675.583,9795.731,0.004,21317043.424,9.294,0.0,2.781,2.742,21326833.632,G21,1280790314446,-2701817.1176959104,-4294428.50006878,3852225.895899499,2971.961943002028
