,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,21,GPS_L1,1280789654374883862,-13222595.416,-9013182.757,21995619.193,977.143,-2424.623,-390.69,9793.329,0.004,21477126.001,1.499,0.0,2.881,2.846,21486913.602999996,G21,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
1,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,27,GPS_L1,1280789654375031902,-18796771.873,-6194309.248,17729056.169,-1188.086,-1930.31,-1885.831,-109368.884,-0.003,21432744.726,2.398,0.0,3.243,3.185,21323369.414,G27,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
2,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,8,GPS_L1,1280789654368227397,-14288650.609,5614079.839,21708383.351,-1576.351,-2251.478,-430.292,-13073.771,-0.0,23472684.005,2.698,0.0,5.052,6.301,23459598.880999997,G8,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
3,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,10,GPS_L1,1280789654377333092,-14213530.503,-12060707.216,19100814.94,2379.461,-310.283,1557.972,-126103.382,-0.003,20742865.319,2.398,0.0,2.719,2.633,20616756.584999997,G10,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
4,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,20,GPS_L1,1280789654377575213,-1824410.995,-15672919.967,21276392.14,2675.48,-551.008,-199.231,158029.784,-0.0,20670279.27,2.998,0.0,2.882,2.885,20828303.287,G20,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
5,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,18,GPS_L1,1280789654373877427,3824824.015,-23993356.063,10674811.331,826.042,-1104.411,-2778.115,79188.334,0.002,21778847.624,4.197,0.0,3.684,3.704,21858028.57,G18,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
6,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,24,GPS_L1,1280789654366483542,14750015.938,-20081191.181,8440550.196,-74.659,1170.528,2884.547,-5028.682,-0.001,23995478.582,13.79,0.0,6.032,9.783,23990434.084999997,G24,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
7,2020-08-06-US-MTV-2,Pixel4,1280789654447,1,32,GPS_L1,1280789654371929138,-16725675.102,-20548287.621,-2723574.872,25.432,-451.109,3132.353,98575.133,0.002,22362929.972,2.698,0.0,4.474,4.32,22461496.311,G32,1280789655446,-2710549.6955550914,-4278609.03454527,3863677.9427473773,16.146875217163263
0,2020-08-06-US-MTV-2,Pixel4,1280789655447,1,21,GPS_L1,1280789655374884783,-13221618.353,-9015607.388,21995228.285,976.981,-2424.635,-391.125,9793.333,0.004,21476849.893,1.499,0.0,2.88,2.846,21486637.5,G21,1280789656446,-2710558.487031216,-4278602.818307804,3863677.3735100054,15.891962425964259
1,2020-08-06-US-MTV-2,Pixel4,1280789655447,1,27,GPS_L1,1280789655375032436,-18797959.951,-6196239.422,17727170.148,-1188.068,-1930.038,-1886.208,-109368.887,-0.003,21432584.637,2.398,0.0,3.242,3.185,21323209.323000003,G27,1280789656446,-2710558.487031216,-4278602.818307804,3863677.3735100054,15.891962425964259
2,2020-08-06-US-MTV-2,Pixel4,1280789655447,1,8,GPS_L1,1280789655368229053,-14290227.013,5611828.427,21707952.828,-1576.453,-2251.338,-430.753,-13073.771,-0.0,23472187.549,2.398,0.0,5.051,6.299,23459102.428,G8,1280789656446,-2710558.487031216,-4278602.818307804,3863677.3735100054,15.891962425964259
3,2020-08-06-US-MTV-2,Pixel4,1280789655447,1,10,GPS_L1,1280789655377333306,-14211150.953,-12061017.579,19102372.712,2379.638,-310.441,1557.572,-126103.385,-0.003,20742801.164,2.398,0.0,2.719,2.633,20616692.426999997,G10,1280789656446,-2710558.487031216,-4278602.818307804,3863677.3735100054,15.891962425964259
4,2020-08-06-US-MTV-2,Pixel4,1280789655447,1,20,GPS_L1,1280789655377574379,-1821735.543,-15673471.043,21276192.68,2675.429,-551.145,-199.687,158029.784,-0.0,20670529.297,3.298,0.0,2.882,2.885,20828553.314,G20,1280789656446,-2710558.487031216,-4278602.818307804,3863677.3735100054,15.891962425964259
5,2020-08-06-US-MTV-2,Pixel4,1280789655447,1,18,GPS_L1,1280789655373876134,3825649.943,-23994460.341,10672033.105,825.819,-1104.148,-2778.343,79188.336,0.002,21779235.255,3.897,0.0,3.685,3.705,21858416.201,G18,1280789656446,-2710558.487031216,-4278602.818307804,3863677.3735100054,15.891962425964259
