,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,15,GPS_L1,1280789582366135097,13776879.945,-7996333.376,20954528.888,1761.749,2107.22,-311.28,-63669.988,-0.0,24099939.765,4.797,0.0,5.409,9.898,24036254.47,G15,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
1,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,21,GPS_L1,1280789582374818063,-13293368.858,-8838644.387,22022619.248,988.771,-2423.61,-359.303,9793.068,0.004,21496852.045,13.79,0.0,2.894,2.859,21506639.36,G21,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
2,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,27,GPS_L1,1280789582374993177,-18711186.812,-6054623.758,17863857.049,-1189.226,-1949.817,-1858.599,-109368.686,-0.003,21444354.189,6.296,0.0,3.252,3.196,21334979.055,G27,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
3,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,8,GPS_L1,1280789582368107191,-14175418.726,5776548.109,21738170.641,-1568.935,-2261.478,-397.122,-13073.749,-0.0,23508720.858,11.992,0.0,5.088,6.405,23495635.615999997,G8,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
4,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,10,GPS_L1,1280789582377318400,-14384388.919,-12038775.915,18987604.952,2366.553,-298.937,1586.721,-126103.194,-0.003,20747269.87,8.094,0.0,2.723,2.635,20621161.318,G10,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
5,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,20,GPS_L1,1280789582377635007,-2017173.491,-15633604.801,21289553.905,2678.984,-541.066,-166.37,158029.806,-0.0,20652353.479,9.294,0.0,2.873,2.872,20810377.54,G20,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
6,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,18,GPS_L1,1280789582373967794,3764771.354,-23913158.295,10874241.505,842.113,-1123.265,-2761.567,79188.156,0.002,21751756.279,5.696,0.0,3.661,3.676,21830937.098,G18,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
7,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,24,GPS_L1,1280789582366417277,14755196.906,-20164577.707,8232387.47,-69.213,1145.755,2897.691,-5028.6,-0.001,24015344.329,5.696,0.0,6.068,9.908,24010299.753,G24,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
8,2020-08-06-US-MTV-2,Pixel4,1280789582447,1,32,GPS_L1,1280789582371782051,-16726995.533,-20514975.527,-2948951.68,11.285,-474.246,3128.044,98574.991,0.002,22407025.545,1.799,0.0,4.529,4.383,22505591.624,G32,1280789583446,-2710377.4580031824,-4278569.34994284,3863868.3060040544,14.461357069089038
0,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,15,GPS_L1,1280789583366132896,13778641.729,-7994226.223,20954217.38,1761.828,2107.095,-311.738,-63669.988,-0.0,24100599.608,5.696,0.0,5.41,9.903,24036914.306999996,G15,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
1,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,21,GPS_L1,1280789583374819027,-13292380.167,-8841068.008,22022259.726,988.61,-2423.626,-359.739,9793.071,0.004,21496563.045,10.493,0.0,2.893,2.859,21506350.364,G21,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
2,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,27,GPS_L1,1280789583374993782,-18712376.032,-6056573.441,17861998.259,-1189.212,-1949.547,-1858.979,-109368.688,-0.003,21444172.814,5.096,0.0,3.252,3.196,21334797.678,G27,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
3,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,8,GPS_L1,1280789583368108858,-14176987.715,5774286.696,21737773.287,-1569.04,-2261.341,-397.583,-13073.749,-0.0,23508221.103,10.493,0.0,5.088,6.404,23495135.862,G8,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
4,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,10,GPS_L1,1280789583377318666,-14382022.274,-12039074.932,18989191.473,2366.734,-299.094,1586.323,-126103.197,-0.003,20747190.125,5.096,0.0,2.723,2.635,20621081.569999997,G10,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
5,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,20,GPS_L1,1280789583377634191,-2014494.532,-15634145.936,21289387.306,2678.938,-541.204,-166.827,158029.805,-0.0,20652598.11,13.79,0.0,2.873,2.872,20810622.169999998,G20,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
6,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,18,GPS_L1,1280789583373966546,3765613.353,-23914281.428,10871479.825,841.889,-1123.005,-2761.799,79188.158,0.002,21752130.42,6.296,0.0,3.661,3.676,21831311.241000004,G18,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
7,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,24,GPS_L1,1280789583366418243,14755127.655,-20163431.778,8235285.074,-69.29,1146.1,2897.511,-5028.601,-0.001,24015054.73,5.096,0.0,6.067,9.906,24010010.156,G24,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
8,2020-08-06-US-MTV-2,Pixel4,1280789583447,1,32,GPS_L1,1280789583371784102,-16726984.15,-20515449.612,-2945823.599,11.48,-473.923,3128.106,98574.993,0.002,22406410.671,2.099,0.0,4.528,4.382,22504976.754,G32,1280789584446,-2710377.4543965682,-4278569.332141328,3863868.3445145763,10.218757780380857
0,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,15,GPS_L1,1280789584366130722,13780403.593,-7992119.194,20953905.414,1761.907,2106.97,-312.196,-63669.989,-0.0,24101251.357,6.296,0.0,5.41,9.907,24037566.051,G15,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
1,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,21,GPS_L1,1280789584374819903,-13291391.638,-8843491.645,22021899.767,988.449,-2423.642,-360.176,9793.075,0.004,21496300.427,9.294,0.0,2.893,2.859,21506087.75,G21,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
2,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,27,GPS_L1,1280789584374994266,-18713565.237,-6058522.853,17860139.089,-1189.198,-1949.277,-1859.359,-109368.691,-0.003,21444027.715,5.696,0.0,3.252,3.196,21334652.576,G27,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
3,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,8,GPS_L1,1280789584368110539,-14178556.81,5772025.42,21737375.473,-1569.144,-2261.203,-398.044,-13073.75,-0.0,23507717.152,5.096,0.0,5.087,6.402,23494631.913,G8,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
4,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,10,GPS_L1,1280789584377318865,-14379655.449,-12039374.104,18990777.597,2366.916,-299.251,1585.925,-126103.199,-0.003,20747130.467,4.197,0.0,2.723,2.635,20621021.909999996,G10,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
5,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,20,GPS_L1,1280789584377633350,-2011815.62,-15634687.21,21289220.251,2678.891,-541.343,-167.283,158029.805,-0.0,20652850.236,6.296,0.0,2.873,2.872,20810874.296,G20,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
6,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,18,GPS_L1,1280789584373965312,3766455.127,-23915404.301,10868717.913,841.664,-1122.745,-2762.031,79188.161,0.002,21752500.364,6.296,0.0,3.662,3.677,21831681.185999997,G18,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
7,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,24,GPS_L1,1280789584366419233,14755058.326,-20162285.505,8238182.497,-69.368,1146.444,2897.33,-5028.603,-0.001,24014757.935,5.696,0.0,6.067,9.904,24009713.360999998,G24,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
8,2020-08-06-US-MTV-2,Pixel4,1280789584447,1,32,GPS_L1,1280789584371786136,-16726972.572,-20515923.375,-2942695.456,11.675,-473.601,3128.168,98574.995,0.002,22405800.893,1.799,0.0,4.527,4.381,22504366.98,G32,1280789585446,-2710377.450462083,-4278569.317076412,3863868.3802435235,10.452717265015316
0,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,15,GPS_L1,1280789585366128512,13782165.537,-7990012.291,20953592.99,1761.987,2106.846,-312.654,-63669.989,-0.0,24101913.899,5.696,0.0,5.41,9.911,24038228.589,G15,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
1,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,21,GPS_L1,1280789585374820839,-13290403.269,-8845915.297,22021539.373,988.288,-2423.658,-360.612,9793.078,0.004,21496019.821,4.797,0.0,2.893,2.859,21505807.147,G21,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
2,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,27,GPS_L1,1280789585374994845,-18714754.429,-6060471.996,17858279.539,-1189.184,-1949.007,-1859.738,-109368.694,-0.003,21443854.135,4.797,0.0,3.252,3.196,21334478.993000004,G27,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
3,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,8,GPS_L1,1280789585368112250,-14180126.009,5769764.281,21736977.198,-1569.249,-2261.066,-398.505,-13073.75,-0.0,23507204.207,5.696,0.0,5.087,6.401,23494118.968999997,G8,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
4,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,10,GPS_L1,1280789585377319022,-14377288.442,-12039673.434,18992363.323,2367.097,-299.408,1585.527,-126103.202,-0.003,20747083.399,4.797,0.0,2.723,2.635,20620974.838999998,G10,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
5,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,20,GPS_L1,1280789585377632526,-2009136.755,-15635228.622,21289052.74,2678.845,-541.481,-167.74,158029.805,-0.0,20653097.265,9.294,0.0,2.874,2.872,20811121.323999997,G20,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
6,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,24,GPS_L1,1280789585366420127,14754988.92,-20161138.888,8241079.74,-69.445,1146.789,2897.15,-5028.604,-0.001,24014489.921,5.096,0.0,6.066,9.902,24009445.349000003,G24,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
7,2020-08-06-US-MTV-2,Pixel4,1280789585447,1,32,GPS_L1,1280789585371788175,-16726960.799,-20516396.815,-2939567.251,11.87,-473.279,3128.23,98574.997,0.002,22405189.616,1.799,0.0,4.527,4.38,22503755.706000004,G32,1280789586446,-2710377.4480217136,-4278569.307723372,3863868.4086488355,12.219246241600578
0,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,8,GPS_L1,1280789586368113970,-14181695.312,5767503.28,21736578.461,-1569.353,-2260.929,-398.966,-13073.75,-0.0,23506688.564,7.195,0.0,5.086,6.399,23493603.329,G8,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
1,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,10,GPS_L1,1280789586377319248,-14374921.253,-12039972.921,18993948.65,2367.278,-299.564,1585.128,-126103.205,-0.003,20747015.646,8.094,0.0,2.723,2.635,20620907.083,G10,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
2,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,15,GPS_L1,1280789586366126237,13783927.559,-7987905.513,20953280.108,1762.066,2106.721,-313.112,-63669.989,-0.0,24102595.926,6.296,0.0,5.411,9.915,24038910.611,G15,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
3,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,20,GPS_L1,1280789586377631495,-2006457.936,-15635770.173,21288884.771,2678.798,-541.62,-168.196,158029.805,-0.0,20653406.351,11.992,0.0,2.874,2.872,20811430.409999996,G20,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
4,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,21,GPS_L1,1280789586374821759,-13289415.061,-8848338.966,22021178.542,988.127,-2423.674,-361.048,9793.082,0.004,21495744.012,6.296,0.0,2.893,2.859,21505531.341999996,G21,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
5,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,24,GPS_L1,1280789586366421050,14754919.436,-20159991.926,8243976.802,-69.522,1147.133,2896.969,-5028.605,-0.001,24014213.212,4.797,0.0,6.066,9.9,24009168.641000003,G24,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
6,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,27,GPS_L1,1280789586374995392,-18715943.607,-6062420.869,17856419.61,-1189.17,-1948.737,-1860.118,-109368.697,-0.003,21443690.149,6.296,0.0,3.252,3.195,21334315.005,G27,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
7,2020-08-06-US-MTV-2,Pixel4,1280789586447,1,32,GPS_L1,1280789586371790232,-16726948.831,-20516869.934,-2936438.983,12.065,-472.957,3128.292,98574.999,0.002,22404572.943,1.799,0.0,4.526,4.379,22503139.037,G32,1280789587446,-2710377.4473787276,-4278569.318552217,3863868.4300208036,10.246286040914532
0,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,15,GPS_L1,1280789587366124075,13785689.661,-7985798.859,20952966.768,1762.146,2106.596,-313.57,-63669.989,-0.0,24103244.078,5.096,0.0,5.411,9.919,24039558.759000003,G15,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
1,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,21,GPS_L1,1280789587374822684,-13288427.013,-8850762.651,22020817.276,987.966,-2423.69,-361.484,9793.086,0.004,21495466.704,5.696,0.0,2.893,2.859,21505254.038,G21,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
2,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,27,GPS_L1,1280789587374996011,-18717132.771,-6064369.472,17854559.301,-1189.156,-1948.467,-1860.497,-109368.7,-0.003,21443504.577,6.296,0.0,3.251,3.195,21334129.431,G27,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
3,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,8,GPS_L1,1280789587368115651,-14183264.721,5765242.415,21736179.263,-1569.458,-2260.792,-399.427,-13073.751,-0.0,23506184.613,7.195,0.0,5.086,6.398,23493099.378000006,G8,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
4,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,10,GPS_L1,1280789587377319431,-14372553.884,-12040272.565,18995533.579,2367.459,-299.721,1584.73,-126103.207,-0.003,20746960.784,5.096,0.0,2.723,2.635,20620852.219,G10,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
5,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,20,GPS_L1,1280789587377630868,-2003779.163,-15636311.863,21288716.347,2678.751,-541.759,-168.653,158029.804,-0.0,20653594.32,11.992,0.0,2.874,2.873,20811618.377,G20,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
6,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,18,GPS_L1,1280789587373961621,3768979.108,-23918771.358,10860430.787,840.992,-1121.964,-2762.726,79188.168,0.002,21753606.898,9.294,0.0,3.663,3.678,21832787.725,G18,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
7,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,24,GPS_L1,1280789587366422012,14754849.875,-20158844.62,8246873.684,-69.599,1147.477,2896.789,-5028.606,-0.001,24013924.812,4.797,0.0,6.065,9.899,24008880.242,G24,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
8,2020-08-06-US-MTV-2,Pixel4,1280789587447,1,32,GPS_L1,1280789587371792276,-16726936.668,-20517342.73,-2933310.654,12.26,-472.635,3128.354,98575.001,0.002,22403960.167,1.799,0.0,4.525,4.378,22502526.265,G32,1280789588446,-2710377.48705267,-4278569.337076294,3863868.5461760233,8.36563452604337
0,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,15,GPS_L1,1280789588366121882,13787451.843,-7983692.33,20952652.97,1762.225,2106.471,-314.028,-63669.989,-0.0,24103901.523,6.296,0.0,5.411,9.923,24040216.2,G15,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
1,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,21,GPS_L1,1280789588374823619,-13287439.127,-8853186.351,22020455.573,987.805,-2423.706,-361.92,9793.089,0.004,21495186.398,6.296,0.0,2.893,2.858,21504973.736,G21,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
2,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,27,GPS_L1,1280789588374996488,-18718321.921,-6066317.804,17852698.612,-1189.142,-1948.197,-1860.877,-109368.702,-0.003,21443361.576,6.296,0.0,3.251,3.195,21333986.428000003,G27,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
3,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,8,GPS_L1,1280789588368117315,-14184834.233,5762981.689,21735779.605,-1569.562,-2260.654,-399.888,-13073.751,-0.0,23505685.759,8.094,0.0,5.085,6.397,23492600.526,G8,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
4,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,10,GPS_L1,1280789588377319709,-14370186.333,-12040572.365,18997118.11,2367.64,-299.878,1584.332,-126103.21,-0.003,20746877.442,4.197,0.0,2.723,2.635,20620768.873999998,G10,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
5,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,20,GPS_L1,1280789588377630108,-2001100.438,-15636853.691,21288547.465,2678.705,-541.897,-169.109,158029.804,-0.0,20653822.163,9.294,0.0,2.874,2.873,20811846.22,G20,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
6,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,24,GPS_L1,1280789588366422880,14754780.237,-20157696.97,8249770.385,-69.677,1147.821,2896.608,-5028.607,-0.001,24013664.592,5.696,0.0,6.065,9.897,24008620.023,G24,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
7,2020-08-06-US-MTV-2,Pixel4,1280789588447,1,32,GPS_L1,1280789588371794316,-16726924.31,-20517815.205,-2930182.262,12.455,-472.313,3128.416,98575.003,0.002,22403348.591,1.799,0.0,4.524,4.377,22501914.692999996,G32,1280789589446,-2710377.5807478027,-4278569.412366425,3863868.7592615425,9.008758201569712
0,2020-08-06-US-MTV-2,Pixel4,1280789589447,1,15,GPS_L1,1280789589366119672,13789214.103,-7981585.926,20952338.714,1762.304,2106.346,-314.486,-63669.989,-0.0,24104564.064,4.797,0.0,5.412,9.927,24040878.735999998,G15,1280789590446,-2710377.582735616,-4278569.420542542,3863868.7488834555,10.470936793281373
1,2020-08-06-US-MTV-2,Pixel4,1280789589447,1,21,GPS_L1,1280789589374824635,-13286451.402,-8855610.068,22020093.433,987.644,-2423.722,-362.356,9793.093,0.004,21494881.809,13.79,0.0,2.892,2.858,21504669.152,G21,1280789590446,-2710377.582735616,-4278569.420542542,3863868.7488834555,10.470936793281373
2,2020-08-06-US-MTV-2,Pixel4,1280789589447,1,27,GPS_L1,1280789589374997076,-18719511.057,-6068265.867,17850837.545,-1189.128,-1947.927,-1861.256,-109368.705,-0.003,21443185.298,6.296,0.0,3.251,3.195,21333810.147000004,G27,1280789590446,-2710377.582735616,-4278569.420542542,3863868.7488834555,10.470936793281373
3,2020-08-06-US-MTV-2,Pixel4,1280789589447,1,8,GPS_L1,1280789589368118983,-14186403.849,5760721.099,21735379.486,-1569.666,-2260.517,-400.349,-13073.751,-0.0,23505185.705,5.096,0.0,5.085,6.395,23492100.474,G8,1280789590446,-2710377.582735616,-4278569.420542542,3863868.7488834555,10.470936793281373
