,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,15,GPS_L1,1280789592366113058,13794501.36,-7975267.466,20951393.198,1762.541,2105.97,-315.859,-63669.99,-0.0,24106546.891,4.197,0.0,5.413,9.939,24042861.549000002,G15,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
1,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,27,GPS_L1,1280789592374998704,-18723078.378,-6074108.433,17845252.065,-1189.085,-1947.117,-1862.394,-109368.713,-0.003,21442697.236,6.296,0.0,3.251,3.194,21333322.078000005,G27,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
2,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,8,GPS_L1,1280789592368124047,-14191113.325,5753940.154,21734176.361,-1569.979,-2260.105,-401.732,-13073.752,-0.0,23503667.556,5.096,0.0,5.083,6.391,23490582.330000002,G8,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
3,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,10,GPS_L1,1280789592377320578,-14360714.32,-12041773.137,19003452.25,2368.364,-300.506,1582.738,-126103.22,-0.003,20746616.922,4.197,0.0,2.723,2.635,20620508.343999997,G10,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
4,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,20,GPS_L1,1280789592377626761,-1990386.004,-15639022.39,21287867.376,2678.517,-542.452,-170.935,158029.803,-0.0,20654825.568,8.094,0.0,2.874,2.874,20812849.622999996,G20,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
5,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,18,GPS_L1,1280789592373955420,3773181.262,-23924377.914,10846614.278,839.873,-1120.662,-2763.884,79188.18,0.002,21755465.911,9.294,0.0,3.664,3.68,21834646.746999998,G18,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
6,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,24,GPS_L1,1280789592366426635,14754500.913,-20153102.925,8261355.382,-69.985,1149.199,2895.885,-5028.612,-0.001,24012538.872,4.797,0.0,6.063,9.89,24007494.307,G24,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
7,2020-08-06-US-MTV-2,Pixel4,1280789592447,1,32,GPS_L1,1280789592371802474,-16726872.927,-20519701.883,-2917668.079,13.236,-471.025,3128.663,98575.01,0.002,22400902.884,1.799,0.0,4.521,4.374,22499468.998999998,G32,1280789593446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,5.52133695929598
0,2020-08-06-US-MTV-2,Pixel4,1280789593447,1,15,GPS_L1,1280789593366110892,13796263.937,-7973161.563,20951077.111,1762.62,2105.845,-316.317,-63669.99,-0.0,24107196.242,5.096,0.0,5.413,9.943,24043510.896,G15,1280789594446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,7.736847241297563
1,2020-08-06-US-MTV-2,Pixel4,1280789593447,1,27,GPS_L1,1280789593374999251,-18724267.457,-6076055.415,17843389.48,-1189.071,-1946.846,-1862.773,-109368.716,-0.003,21442533.249,5.696,0.0,3.251,3.194,21333158.088000007,G27,1280789594446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,7.736847241297563
2,2020-08-06-US-MTV-2,Pixel4,1280789593447,1,8,GPS_L1,1280789593368125744,-14192683.359,5751680.115,21733774.398,-1570.083,-2259.967,-402.193,-13073.752,-0.0,23503158.808,6.296,0.0,5.083,6.389,23490073.584,G8,1280789594446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,7.736847241297563
3,2020-08-06-US-MTV-2,Pixel4,1280789593447,1,10,GPS_L1,1280789593377320726,-14358345.864,-12042073.722,19005034.789,2368.545,-300.663,1582.34,-126103.223,-0.003,20746572.553,5.696,0.0,2.723,2.635,20620463.971999995,G10,1280789594446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,7.736847241297563
4,2020-08-06-US-MTV-2,Pixel4,1280789593447,1,20,GPS_L1,1280789593377626011,-1987707.512,-15639564.911,21287696.212,2678.47,-542.59,-171.391,158029.802,-0.0,20655050.412,8.094,0.0,2.874,2.874,20813074.466,G20,1280789594446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,7.736847241297563
5,2020-08-06-US-MTV-2,Pixel4,1280789593447,1,24,GPS_L1,1280789593366427568,14754430.89,-20151953.554,8264251.179,-70.062,1149.543,2895.704,-5028.613,-0.001,24012259.165,5.696,0.0,6.062,9.888,24007214.601999998,G24,1280789594446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,7.736847241297563
6,2020-08-06-US-MTV-2,Pixel4,1280789593447,1,32,GPS_L1,1280789593371804499,-16726859.594,-20520172.748,-2914539.379,13.431,-470.703,3128.724,98575.012,0.002,22400295.804,1.799,0.0,4.52,4.373,22498861.923,G32,1280789594446,-2710377.5830564466,-4278569.423708499,3863868.7451776257,7.736847241297563
0,2020-08-06-US-MTV-2,Pixel4,1280789594447,1,15,GPS_L1,1280789594366108654,13798026.593,-7971055.785,20950760.565,1762.699,2105.72,-316.775,-63669.99,-0.0,24107867.177,4.197,0.0,5.413,9.947,24044181.827000003,G15,1280789595446,-2710377.5829949444,-4278569.423611414,3863868.745327267,6.645985743854362
1,2020-08-06-US-MTV-2,Pixel4,1280789594447,1,27,GPS_L1,1280789594374999796,-18725456.521,-6078002.127,17841526.515,-1189.056,-1946.576,-1863.153,-109368.719,-0.003,21442369.863,5.096,0.0,3.25,3.194,21332994.700000003,G27,1280789595446,-2710377.5829949444,-4278569.423611414,3863868.745327267,6.645985743854362
2,2020-08-06-US-MTV-2,Pixel4,1280789594447,1,8,GPS_L1,1280789594368127456,-14194253.497,5749420.213,21733371.973,-1570.187,-2259.829,-402.654,-13073.753,-0.0,23502645.563,7.195,0.0,5.082,6.388,23489560.340000004,G8,1280789595446,-2710377.5829949444,-4278569.423611414,3863868.745327267,6.645985743854362
3,2020-08-06-US-MTV-2,Pixel4,1280789594447,1,10,GPS_L1,1280789594377320976,-14355977.228,-12042374.465,19006616.93,2368.726,-300.82,1581.942,-126103.225,-0.003,20746497.605,5.096,0.0,2.723,2.635,20620389.021999996,G10,1280789595446,-2710377.5829949444,-4278569.423611414,3863868.745327267,6.645985743854362
4,2020-08-06-US-MTV-2,Pixel4,1280789594447,1,20,GPS_L1,1280789594377625219,-1985029.068,-15640107.57,21287524.592,2678.423,-542.729,-171.848,158029.802,-0.0,20655287.848,7.195,0.0,2.875,2.874,20813311.901,G20,1280789595446,-2710377.5829949444,-4278569.423611414,3863868.745327267,6.645985743854362
