,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,8,GPS_L1,1280791047370189975,-16561373.249,2635694.831,20668437.626,-1670.394,-2010.506,-1057.369,-13074.122,-0.0,22884317.923,5.696,0.0,4.457,4.949,22871234.395,G8,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
1,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,10,GPS_L1,1280791047377393817,-10754889.694,-12654028.624,20868867.207,2565.834,-545.611,971.682,-126107.075,-0.003,20724660.422,1.799,0.0,2.668,2.633,20598548.045999996,G10,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
2,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,15,GPS_L1,1280791047362791135,16417626.345,-5065947.592,20013453.72,1825.103,1879.04,-967.774,-63670.022,0.0,25102434.353,3.598,0.0,5.7,24.368,25038734.263,G15,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
3,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,20,GPS_L1,1280791047376296112,1825265.199,-16564445.63,20559202.024,2545.078,-721.011,-827.181,158029.297,-0.0,21053744.103,1.499,0.0,3.091,3.18,21211767.129,G20,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
4,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,21,GPS_L1,1280791047375998620,-12024235.081,-12375611.116,21033724.205,740.728,-2383.674,-985.872,9798.413,0.004,21142929.96,2.698,0.0,2.68,2.643,21152723.05,G21,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
5,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,18,GPS_L1,1280791047372012193,4772804.831,-25254749.874,6611372.498,545.471,-692.43,-3035.836,79191.774,0.002,22338030.709,2.398,0.0,4.184,4.383,22417213.915999997,G18,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
6,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,24,GPS_L1,1280791047367528212,14597310.513,-18122875.62,12251537.387,-128.295,1635.478,2567.627,-5030.288,-0.001,23682294.395,3.897,0.0,5.439,8.144,23677250.524,G24,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
7,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,27,GPS_L1,1280791047375301931,-20408244.138,-8608993.249,14756396.441,-1106.557,-1530.609,-2367.129,-109372.606,-0.003,21351792.068,3.298,0.0,3.157,3.092,21242413.213,G27,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
8,2020-08-06-US-MTV-2,Pixel4,1280791047447,1,32,GPS_L1,1280791047374561973,-16478423.163,-20877516.655,1665650.463,342.756,-31.307,3147.961,98577.93,0.002,21573625.896,3.598,0.0,3.578,3.426,21672196.822,G32,1280791048446,-2693658.954655444,-4297722.109019919,3854089.5614800258,-335.33374581197893
0,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,11,GPS_L1,1280791048363019105,-13104061.126,12667967.983,18937609.522,-493.846,-2473.673,1246.51,-59919.025,0.002,25034090.666,10.493,0.0,6.946,25.562,24974139.133000005,G11,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
1,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,15,GPS_L1,1280791048362788762,16419451.445,-5064068.648,20012485.731,1825.108,1878.857,-968.208,-63670.022,0.0,25103145.76,5.096,0.0,5.7,24.392,25039445.646,G15,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
2,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,21,GPS_L1,1280791048375999374,-12023494.44,-12377994.756,21032738.123,740.554,-2383.603,-986.289,9798.416,0.004,21142703.917,2.698,0.0,2.68,2.643,21152497.01,G21,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
3,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,27,GPS_L1,1280791048375301888,-20409350.646,-8610523.708,14754029.156,-1106.457,-1530.311,-2367.441,-109372.608,-0.003,21351804.959,3.298,0.0,3.157,3.092,21242426.101999998,G27,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
4,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,8,GPS_L1,1280791048370191245,-16563043.66,2633684.423,20667380.037,-1670.424,-2010.305,-1057.805,-13074.122,-0.0,22883937.186,8.094,0.0,4.457,4.948,22870853.659,G8,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
5,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,10,GPS_L1,1280791048377393767,-10752323.815,-12654574.323,20869838.67,2565.923,-545.786,971.244,-126107.077,-0.003,20724675.412,1.799,0.0,2.668,2.633,20598563.033999998,G10,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
6,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,20,GPS_L1,1280791048376295090,1827810.207,-16565166.693,20558374.623,2544.943,-721.114,-827.623,158029.297,-0.0,21054050.49,1.499,0.0,3.091,3.18,21212073.516,G20,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
7,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,18,GPS_L1,1280791048372010675,4773350.212,-25255442.14,6608336.596,545.294,-692.105,-3035.977,79191.777,0.002,22338485.794,2.398,0.0,4.185,4.383,22417669.003,G18,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
8,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,24,GPS_L1,1280791048367528691,14597182.217,-18121239.982,12254104.882,-128.298,1635.798,2567.359,-5030.29,-0.001,23682150.794,5.096,0.0,5.439,8.144,23677106.921,G24,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
9,2020-08-06-US-MTV-2,Pixel4,1280791048447,1,32,GPS_L1,1280791048374563671,-16478080.279,-20877547.822,1668798.412,343.01,-31.028,3147.926,98577.933,0.002,21573116.848,3.598,0.0,3.578,3.425,21671687.777999997,G32,1280791049446,-2693657.3043547873,-4297719.362955775,3854093.666528937,-338.40013784892005
0,2020-08-06-US-MTV-2,Pixel4,1280791049447,1,11,GPS_L1,1280791049363021533,-13104555.045,12665494.234,18938855.827,-493.989,-2473.811,1246.094,-59919.023,0.002,25033362.77,11.992,0.0,6.945,25.536,24973411.266000003,G11,1280791050446,-2693656.08545592,-4297717.319260228,3854096.6941090208,-337.42581288336487
1,2020-08-06-US-MTV-2,Pixel4,1280791049447,1,15,GPS_L1,1280791049362786403,16421276.55,-5062189.888,20011517.308,1825.112,1878.674,-968.643,-63670.021,0.0,25103852.971,5.696,0.0,5.7,24.415,25040152.835,G15,1280791050446,-2693656.08545592,-4297717.319260228,3854096.6941090208,-337.42581288336487
