,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,5,GPS_L1,1274131874355778902,-2392581.0,-25795393.762,-5492445.976,353.746,-665.333,3065.534,-3925.114,-0.001,23473250.54,2.698,0.0,7.778,6.794,23469310.854,G5,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
1,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,19,GPS_L1,1274131874354789867,14648369.359,-15773799.836,15243924.071,1932.632,-487.715,-2318.296,-46677.314,0.001,23769755.774,5.096,0.0,7.378,8.053,23723063.029000003,G19,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
2,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,25,GPS_L1,1274131874362143311,-14800061.634,-2670039.597,21658402.681,258.196,-2793.76,-140.392,1787.425,0.0,21565248.722,2.099,0.0,4.635,3.608,21567027.904,G25,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
3,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,29,GPS_L1,1274131874355218556,-24564960.927,2405950.276,9795681.01,1100.306,-613.038,2894.3,-32893.576,-0.003,23641238.045,2.698,0.0,7.378,6.95,23608330.141000003,G29,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
4,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,2,GPS_L1,1274131874364346832,-6877537.556,-18921335.993,17991457.341,1919.806,994.43,1840.692,-137798.189,-0.0,20904649.745,1.499,0.0,3.506,2.569,20766845.481000002,G2,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
5,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,6,GPS_L1,1274131874360633210,4758910.611,-14509743.753,21778137.339,2269.255,1549.696,542.36,-82631.883,-0.002,22017965.613,4.797,0.0,4.739,3.744,21935325.247,G6,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
6,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,12,GPS_L1,1274131874366719547,-11206384.499,-13630493.0,19664974.418,501.715,-2491.043,-1408.358,34548.374,-0.002,20193327.683,3.598,0.0,3.512,2.59,20227869.955000002,G12,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
7,2020-05-21-US-MTV-2,Pixel4,1274131874434,1,24,GPS_L1,1274131874357977839,-22188481.109,-14912701.136,-1397949.026,300.45,-195.329,-3091.585,-3999.513,0.001,22814025.812,3.598,0.0,6.126,4.666,22810015.507,G24,1274131875434,-2708598.07909363,-4274317.079638219,3869508.3033609604,-1979.9243581136511
0,2020-05-21-US-MTV-2,Pixel4,1274131875434,1,2,GPS_L1,1274131875364346340,-6875617.627,-18920341.563,17993297.849,1920.054,994.433,1840.328,-137798.189,-0.0,20904797.243,2.099,0.0,3.506,2.569,20766992.979000002,G2,1274131876434,-2708584.8249574294,-4274339.018968731,3869493.577703421,-1991.827530642853
1,2020-05-21-US-MTV-2,Pixel4,1274131875434,1,6,GPS_L1,1274131875360631576,4761179.938,-14508194.111,21778679.467,2269.406,1549.595,541.899,-82631.885,-0.002,22018455.474,7.195,0.0,4.739,3.744,21935815.106,G6,1274131876434,-2708584.8249574294,-4274339.018968731,3869493.577703421,-1991.827530642853
2,2020-05-21-US-MTV-2,Pixel4,1274131875434,1,12,GPS_L1,1274131875366720099,-11205882.875,-13632983.97,19663565.846,501.534,-2490.895,-1408.783,34548.372,-0.002,20193162.198,4.197,0.0,3.512,2.59,20227704.468000002,G12,1274131876434,-2708584.8249574294,-4274339.018968731,3869493.577703421,-1991.827530642853
3,2020-05-21-US-MTV-2,Pixel4,1274131875434,1,24,GPS_L1,1274131875357976054,-22188180.503,-14912896.371,-1401040.591,300.764,-195.142,-3091.556,-3999.512,0.001,22814560.941,3.897,0.0,6.127,4.667,22810550.635,G24,1274131876434,-2708584.8249574294,-4274339.018968731,3869493.577703421,-1991.827530642853
4,2020-05-21-US-MTV-2,Pixel4,1274131875434,1,25,GPS_L1,1274131875362144840,-14799803.52,-2672833.358,21658262.053,258.032,-2793.753,-140.863,1787.425,0.0,21564790.339,2.698,0.0,4.634,3.608,21566569.522000004,G25,1274131876434,-2708584.8249574294,-4274339.018968731,3869493.577703421,-1991.827530642853
5,2020-05-21-US-MTV-2,Pixel4,1274131875434,1,29,GPS_L1,1274131875355220080,-24563860.467,2405337.137,9798575.21,1100.609,-613.237,2894.091,-32893.579,-0.003,23640781.161,2.698,0.0,7.378,6.948,23607873.256,G29,1274131876434,-2708584.8249574294,-4274339.018968731,3869493.577703421,-1991.827530642853
0,2020-05-21-US-MTV-2,Pixel4,1274131876434,1,5,GPS_L1,1274131876355783222,-2391873.623,-25796723.7,-5486314.659,353.629,-664.603,3065.77,-3925.115,-0.001,23471955.436,3.897,0.0,7.776,6.79,23468015.755000003,G5,1274131877434,-2708571.395521272,-4274361.019216301,3869478.857686551,-2007.447781277147
1,2020-05-21-US-MTV-2,Pixel4,1274131876434,1,2,GPS_L1,1274131876364345820,-6873697.45,-18919347.13,17995137.994,1920.301,994.435,1839.963,-137798.189,-0.0,20904953.135,2.398,0.0,3.506,2.569,20767148.871000003,G2,1274131877434,-2708571.395521272,-4274361.019216301,3869478.857686551,-2007.447781277147
2,2020-05-21-US-MTV-2,Pixel4,1274131876434,1,6,GPS_L1,1274131876360629973,4763449.416,-14506644.57,21779221.134,2269.556,1549.494,541.438,-82631.886,-0.002,22018936.041,8.094,0.0,4.74,3.745,21936295.67,G6,1274131877434,-2708571.395521272,-4274361.019216301,3869478.857686551,-2007.447781277147
3,2020-05-21-US-MTV-2,Pixel4,1274131876434,1,12,GPS_L1,1274131876366720622,-11205381.432,-13635474.791,19662156.85,501.353,-2490.746,-1409.208,34548.371,-0.002,20193005.406,5.096,0.0,3.512,2.59,20227547.675,G12,1274131877434,-2708571.395521272,-4274361.019216301,3869478.857686551,-2007.447781277147
4,2020-05-21-US-MTV-2,Pixel4,1274131876434,1,19,GPS_L1,1274131876354786399,14652233.993,-15774775.312,15239286.823,1932.009,-487.762,-2318.959,-46677.312,0.001,23770795.454,5.696,0.0,7.38,8.057,23724102.705000002,G19,1274131877434,-2708571.395521272,-4274361.019216301,3869478.857686551,-2007.447781277147
5,2020-05-21-US-MTV-2,Pixel4,1274131876434,1,24,GPS_L1,1274131876357974213,-22187879.581,-14913091.42,-1404132.127,301.079,-194.956,-3091.527,-3999.511,0.001,22815112.859,7.195,0.0,6.128,4.668,22811102.552,G24,1274131877434,-2708571.395521272,-4274361.019216301,3869478.857686551,-2007.447781277147
0,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,5,GPS_L1,1274131877355785353,-2391520.023,-25797388.122,-5483248.823,353.571,-664.238,3065.887,-3925.116,-0.001,23471316.579,2.398,0.0,7.775,6.788,23467376.900000002,G5,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
1,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,19,GPS_L1,1274131877354784685,14654165.843,-15775263.084,15236967.702,1931.698,-487.785,-2319.29,-46677.312,0.001,23771309.298,5.096,0.0,7.381,8.059,23724616.546,G19,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
2,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,25,GPS_L1,1274131877362147902,-14799287.786,-2678420.86,21657979.383,257.703,-2793.741,-141.805,1787.425,0.0,21563872.375,2.398,0.0,4.633,3.607,21565651.56,G25,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
3,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,29,GPS_L1,1274131877355223119,-24561658.64,2404110.262,9804362.984,1101.215,-613.635,2893.674,-32893.584,-0.003,23639870.092,4.797,0.0,7.376,6.945,23606962.187000003,G29,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
4,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,2,GPS_L1,1274131877364345321,-6871777.025,-18918352.694,17996977.774,1920.549,994.437,1839.599,-137798.189,-0.0,20905102.732,1.499,0.0,3.506,2.569,20767298.468000002,G2,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
5,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,6,GPS_L1,1274131877360628411,4765719.044,-14505095.129,21779762.339,2269.707,1549.393,540.976,-82631.888,-0.002,22019404.317,5.696,0.0,4.74,3.745,21936763.944000002,G6,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
6,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,12,GPS_L1,1274131877366721172,-11204880.169,-13637965.464,19660747.428,501.173,-2490.597,-1409.633,34548.369,-0.002,20192840.52,3.298,0.0,3.512,2.59,20227382.787,G12,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
7,2020-05-21-US-MTV-2,Pixel4,1274131877434,1,24,GPS_L1,1274131877357972470,-22187578.345,-14913286.282,-1407223.634,301.393,-194.769,-3091.498,-3999.511,0.001,22815635.397,3.298,0.0,6.128,4.669,22811625.089,G24,1274131878434,-2708557.9006523807,-4274382.917768339,3869464.0486245854,-2013.3683686655554
0,2020-05-21-US-MTV-2,Pixel4,1274131878434,1,5,GPS_L1,1274131878355787506,-2391166.48,-25798052.179,-5480182.871,353.513,-663.873,3066.005,-3925.116,-0.001,23470671.126,2.398,0.0,7.773,6.786,23466731.451,G5,1274131879434,-2708544.4376387987,-4274404.849062835,3869449.3288002857,-2020.8765181973884
1,2020-05-21-US-MTV-2,Pixel4,1274131878434,1,19,GPS_L1,1274131878354782973,14656097.381,-15775750.88,15234648.251,1931.387,-487.808,-2319.621,-46677.311,0.001,23771822.543,5.696,0.0,7.381,8.061,23725129.79,G19,1274131879434,-2708544.4376387987,-4274404.849062835,3869449.3288002857,-2020.8765181973884
