,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,5,GPS_L1,1274132564357239802,-2159757.768,-26166603.16,-3352766.952,324.973,-409.365,3131.15,-3925.477,-0.001,23035283.738,3.298,0.0,7.016,5.684,23031345.561,G5,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
1,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,19,GPS_L1,1274132564353610622,15906015.802,-16112919.998,13568349.704,1710.38,-490.956,-2534.193,-46676.712,0.001,24123284.531,4.797,0.0,7.938,9.881,24076589.999999996,G19,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
2,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,25,GPS_L1,1274132564363162497,-14661155.892,-4592449.989,21449764.621,144.448,-2772.918,-463.731,1787.604,0.0,21259704.446,1.799,0.0,4.349,3.324,21261484.376999997,G25,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
3,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,29,GPS_L1,1274132564356255054,-23736274.766,1933818.033,11739767.012,1297.749,-757.905,2735.951,-32895.403,-0.003,23330503.761,9.294,0.0,6.907,6.084,23297595.367,G29,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
4,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,2,GPS_L1,1274132564363936972,-5495589.165,-18237417.92,19172917.012,2083.256,983.903,1581.209,-137798.3,-0.0,21027522.682,3.298,0.0,3.565,2.627,20889718.189999998,G2,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
5,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,6,GPS_L1,1274132564359488032,6357671.768,-13466925.205,22042028.887,2360.585,1469.526,221.921,-82633.14,-0.002,22361281.34,2.398,0.0,5.121,4.146,22278638.933,G6,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
6,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,12,GPS_L1,1274132564367033285,-10902407.219,-15310302.178,18593852.292,380.741,-2372.863,-1693.589,34547.116,-0.002,20099271.397,1.499,0.0,3.487,2.536,20133812.490000002,G12,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
7,2020-05-21-US-MTV-2,Pixel4,1274132564434,1,24,GPS_L1,1274132564356720293,-21905222.169,-15005465.646,-3520718.71,521.99,-77.161,-3056.321,-3999.046,0.001,23191028.618,3.598,0.0,6.779,5.329,23187017.464,G24,1274132565434,-2699920.916934921,-4288141.541988266,3860327.3045754516,-11801.669200334643
0,2020-05-21-US-MTV-2,Pixel4,1274132565434,1,5,GPS_L1,1274132565357241838,-2159432.807,-26167012.338,-3349635.759,324.948,-408.989,3131.222,-3925.478,-0.001,23034673.361,2.698,0.0,7.015,5.683,23030735.185000002,G5,1274132566434,-2699897.1419017953,-4288159.902082455,3860323.563159018,-11814.51498108113
1,2020-05-21-US-MTV-2,Pixel4,1274132565434,1,19,GPS_L1,1274132565353608971,15907726.014,-16113410.946,13565815.368,1710.049,-490.942,-2534.487,-46676.711,0.001,24123779.488,3.897,0.0,7.938,9.884,24077084.955000002,G19,1274132566434,-2699897.1419017953,-4288159.902082455,3860323.563159018,-11814.51498108113
2,2020-05-21-US-MTV-2,Pixel4,1274132565434,1,25,GPS_L1,1274132565363163912,-14661011.526,-4595222.884,21449300.656,144.284,-2772.864,-464.197,1787.605,0.0,21259280.24,1.799,0.0,4.349,3.324,21261060.172,G25,1274132566434,-2699897.1419017953,-4288159.902082455,3860323.563159018,-11814.51498108113
3,2020-05-21-US-MTV-2,Pixel4,1274132565434,1,29,GPS_L1,1274132565356256501,-23734976.88,1933060.016,11742502.842,1298.018,-758.125,2735.701,-32895.406,-0.003,23330069.962,8.094,0.0,6.906,6.083,23297161.567,G29,1274132566434,-2699897.1419017953,-4288159.902082455,3860323.563159018,-11814.51498108113
4,2020-05-21-US-MTV-2,Pixel4,1274132565434,1,2,GPS_L1,1274132565363936306,-5493505.797,-18236434.034,19174498.026,2083.481,983.87,1580.821,-137798.301,-0.0,21027722.344,2.698,0.0,3.565,2.627,20889917.851,G2,1274132566434,-2699897.1419017953,-4288159.902082455,3860323.563159018,-11814.51498108113
5,2020-05-21-US-MTV-2,Pixel4,1274132565434,1,6,GPS_L1,1274132565359486357,6360032.407,-13465455.748,22042250.574,2360.699,1469.395,221.454,-82633.142,-0.002,22361783.493,1.799,0.0,5.122,4.146,22279141.082999997,G6,1274132566434,-2699897.1419017953,-4288159.902082455,3860323.563159018,-11814.51498108113
