,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,5,GPS_L1,1274132464357033462,-2192387.214,-26123788.764,-3665510.97,327.697,-446.902,3123.606,-3925.423,-0.001,23097142.914,3.298,0.0,7.12,5.82,23093204.551,G5,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
1,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,19,GPS_L1,1274132464353779722,15733323.403,-16063763.171,13820288.652,1743.431,-492.09,-2504.501,-46676.802,0.001,24072589.626,3.298,0.0,7.858,9.574,24025895.391999997,G19,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
2,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,25,GPS_L1,1274132464363020991,-14676422.716,-4314898.562,21493808.548,160.896,-2777.988,-417.127,1787.576,0.0,21302126.878,2.698,0.0,4.388,3.362,21303906.704,G25,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
3,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,29,GPS_L1,1274132464356109225,-23864697.651,2008512.452,11464931.039,1270.617,-736.026,2760.663,-32895.138,-0.003,23374222.196,4.797,0.0,6.973,6.194,23341313.891,G29,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
4,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,2,GPS_L1,1274132464364004384,-5702782.546,-18335962.925,19012865.57,2060.554,986.917,1619.772,-137798.288,-0.0,21007313.073,1.799,0.0,3.555,2.617,20869508.613,G2,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
5,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,6,GPS_L1,1274132464359658148,6122190.611,-13614524.724,22017504.027,2348.952,1482.403,268.57,-82632.959,-0.002,22310281.846,2.099,0.0,5.064,4.082,22227639.741000004,G6,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
6,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,12,GPS_L1,1274132464366996762,-10941329.37,-15072060.051,18761199.771,397.738,-2391.874,-1653.296,34547.296,-0.002,20110220.717,1.799,0.0,3.49,2.543,20144761.98,G12,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
7,2020-05-21-US-MTV-2,Pixel4,1274132464434,1,24,GPS_L1,1274132464356909543,-21955789.96,-14996964.814,-3214732.484,489.39,-92.934,-3063.31,-3999.116,0.001,23134292.895,3.897,0.0,6.678,5.219,23130281.882,G24,1274132465434,-2701877.7322383462,-4286287.282262277,3861015.908321634,-10559.326367273115
0,2020-05-21-US-MTV-2,Pixel4,1274132465434,1,5,GPS_L1,1274132465357035547,-2192059.531,-26124235.479,-3662387.319,327.668,-446.527,3123.684,-3925.423,-0.001,23096517.847,3.598,0.0,7.119,5.819,23092579.486,G5,1274132466434,-2701859.34753553,-4286306.858689048,3861006.2459198358,-10571.815881212548
1,2020-05-21-US-MTV-2,Pixel4,1274132465434,1,19,GPS_L1,1274132465353778005,15735066.666,-16064255.256,13817784.005,1743.102,-492.081,-2504.801,-46676.802,0.001,24073104.37,3.897,0.0,7.859,9.577,24026410.132,G19,1274132466434,-2701859.34753553,-4286306.858689048,3861006.2459198358,-10571.815881212548
