,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,5,GPS_L1,1274131644355287104,-2475583.624,-25632757.6,-6194268.814,368.43,-748.699,3036.685,-3925.001,-0.0,23620687.871,3.298,0.0,8.052,7.271,23616747.547,G5,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
1,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,17,GPS_L1,1274131644348883948,19834776.045,-14675775.903,10189684.851,1215.2,-264.781,-2870.084,80480.654,0.002,25540305.747,7.195,0.0,9.689,38.609,25620738.103,G17,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
2,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,19,GPS_L1,1274131644355193559,14195700.005,-15662343.806,15768269.857,2003.317,-481.012,-2240.794,-46677.504,0.001,23648731.957,5.096,0.0,7.192,7.573,23602039.687999997,G19,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
3,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,25,GPS_L1,1274131644361790249,-14863785.895,-2027451.629,21678230.22,295.879,-2793.339,-31.993,1787.374,0.0,21671094.047,3.598,0.0,4.739,3.718,21672872.964,G25,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
4,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,29,GPS_L1,1274131644354868070,-24809928.427,2541759.578,9124600.54,1029.444,-568.223,2940.625,-32892.969,-0.003,23746311.104,3.897,0.0,7.544,7.305,23713403.286,G29,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
5,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,2,GPS_L1,1274131644364460356,-7312483.445,-19149880.601,17558534.082,1862.089,992.446,1923.539,-137798.136,-0.0,20870616.106,10.493,0.0,3.492,2.555,20732811.923,G2,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
6,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,6,GPS_L1,1274131644361001789,4241065.763,-14868744.099,21641217.263,2233.313,1571.632,648.143,-82631.462,-0.002,21907468.408,3.298,0.0,4.621,3.631,21824828.694,G6,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
7,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,12,GPS_L1,1274131644366592204,-11326584.399,-13053749.893,19977593.085,543.603,-2523.524,-1309.794,34548.803,-0.002,20231504.154,2.998,0.0,3.525,2.613,20266046.819,G12,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
8,2020-05-21-US-MTV-2,Pixel4,1274131644434,1,24,GPS_L1,1274131644358385579,-22249309.688,-14862748.831,-686247.499,228.695,-239.418,-3096.568,-3999.66,0.001,22691788.435,3.298,0.0,5.928,4.487,22687778.36,G24,1274131645434,-2710364.2428111015,-4269729.930631153,3873321.4733383586,-819.7120004900893
0,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,5,GPS_L1,1274131645355289205,-2475215.227,-25633506.119,-6191232.056,368.361,-748.339,3036.818,-3925.001,-0.0,23620058.007,2.398,0.0,8.051,7.269,23616117.686,G5,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
1,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,17,GPS_L1,1274131645348882497,19835991.069,-14676040.657,10186814.665,1214.852,-264.729,-2870.298,80480.656,0.002,25540740.746,11.992,0.0,9.689,38.648,25621173.065,G17,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
2,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,19,GPS_L1,1274131645355191837,14197703.166,-15662824.835,15766028.895,2003.014,-481.047,-2241.137,-46677.504,0.001,23649248.199,4.797,0.0,7.193,7.575,23602555.927,G19,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
3,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,25,GPS_L1,1274131645361791866,-14863490.098,-2030244.978,21678197.991,295.715,-2793.349,-32.464,1787.374,0.0,21670609.282,3.897,0.0,4.739,3.718,21672388.199000005,G25,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
4,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,29,GPS_L1,1274131645354869584,-24808898.824,2541191.259,9127541.073,1029.757,-568.413,2940.431,-32892.972,-0.003,23745857.218,4.197,0.0,7.543,7.303,23712949.4,G29,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
5,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,2,GPS_L1,1274131645364459925,-7310621.229,-19148888.148,17560457.441,1862.343,992.461,1923.183,-137798.137,-0.0,20870745.317,4.797,0.0,3.492,2.555,20732941.133000005,G2,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
6,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,6,GPS_L1,1274131645361000273,4243299.154,-14867172.515,21641865.175,2233.475,1571.542,647.685,-82631.464,-0.002,21907922.894,3.298,0.0,4.622,3.632,21825283.176,G6,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
7,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,12,GPS_L1,1274131645366592807,-11326040.888,-13056273.351,19976283.074,543.42,-2523.39,-1310.226,34548.802,-0.002,20231323.379,3.298,0.0,3.525,2.613,20265866.043,G12,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
8,2020-05-21-US-MTV-2,Pixel4,1274131645434,1,24,GPS_L1,1274131645358383751,-22249080.839,-14862988.15,-689344.054,229.004,-239.222,-3096.554,-3999.66,0.001,22692336.455,2.998,0.0,5.929,4.488,22688326.377999995,G24,1274131646434,-2710341.186973719,-4269742.187787711,3873323.815439709,-826.1994358991485
0,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,5,GPS_L1,1274131646355291311,-2474846.9,-25634254.279,-6188195.165,368.292,-747.979,3036.951,-3925.002,-0.0,23619426.644,2.398,0.0,8.05,7.267,23615486.325,G5,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
1,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,17,GPS_L1,1274131646348881047,19837205.744,-14676305.36,10183944.263,1214.503,-264.677,-2870.511,80480.658,0.002,25541175.445,8.094,0.0,9.69,38.686,25621607.726999998,G17,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
2,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,19,GPS_L1,1274131646355190141,14199706.024,-15663305.899,15763787.59,2002.71,-481.082,-2241.48,-46677.503,0.001,23649756.647,4.797,0.0,7.194,7.576,23603064.374,G19,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
3,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,25,GPS_L1,1274131646361793419,-14863194.465,-2033038.336,21678165.29,295.552,-2793.359,-32.936,1787.375,0.0,21670143.705,2.998,0.0,4.738,3.717,21671922.624999996,G25,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
4,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,29,GPS_L1,1274131646354871120,-24807868.908,2540622.749,9130481.411,1030.071,-568.604,2940.237,-32892.975,-0.003,23745396.737,4.197,0.0,7.542,7.301,23712488.919,G29,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
5,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,2,GPS_L1,1274131646364459490,-7308758.76,-19147895.68,17562380.445,1862.597,992.476,1922.827,-137798.137,-0.0,20870875.726,3.897,0.0,3.492,2.555,20733071.542000003,G2,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
6,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,6,GPS_L1,1274131646360998771,4245532.706,-14865601.022,21642512.629,2233.636,1571.452,647.226,-82631.465,-0.002,21908373.182,3.298,0.0,4.622,3.632,21825733.463,G6,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
7,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,12,GPS_L1,1274131646366593409,-11325497.56,-13058796.676,19974972.631,543.237,-2523.257,-1310.658,34548.8,-0.002,20231142.904,3.298,0.0,3.525,2.613,20265685.566,G12,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
8,2020-05-21-US-MTV-2,Pixel4,1274131646434,1,24,GPS_L1,1274131646358381939,-22248851.679,-14863227.273,-692440.595,229.314,-239.025,-3096.54,-3999.659,0.001,22692879.679,2.698,0.0,5.93,4.488,22688869.601999998,G24,1274131647434,-2710318.7031509248,-4269754.792672679,3873325.3462774307,-830.6524236955162
0,2020-05-21-US-MTV-2,Pixel4,1274131647434,1,5,GPS_L1,1274131647355293415,-2474478.642,-25635002.078,-6185158.141,368.223,-747.619,3037.084,-3925.002,-0.0,23618795.881,3.598,0.0,8.049,7.265,23614855.565,G5,1274131648434,-2710297.141809764,-4269768.383285156,3873325.4839694877,-835.0963112863503
