,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,5,GPS_L1,1274131954355949233,-2364464.078,-25847451.015,-5246831.007,349.226,-636.074,3074.757,-3925.155,-0.001,23422186.591,5.696,0.0,7.685,6.644,23418247.106999997,G5,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
1,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,19,GPS_L1,1274131954354655647,14801980.351,-15812886.651,15057405.408,1907.614,-489.4,-2344.623,-46677.247,0.001,23809993.917,11.992,0.0,7.44,8.227,23763301.002999995,G19,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
2,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,25,GPS_L1,1274131954362266631,-14779932.448,-2893514.965,21645664.735,245.03,-2793.042,-178.05,1787.443,0.0,21528278.316,2.998,0.0,4.599,3.572,21530057.588,G25,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
3,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,29,GPS_L1,1274131954355338985,-24475971.064,2356267.703,10026552.709,1124.387,-629.06,2877.418,-32893.787,-0.003,23605134.339,4.197,0.0,7.322,6.837,23572226.393,G29,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
4,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,2,GPS_L1,1274131954364306805,-6723162.917,-18841778.064,18137543.627,1939.529,994.464,1811.43,-137798.205,-0.0,20916649.538,11.992,0.0,3.511,2.574,20778845.248,G2,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
5,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,6,GPS_L1,1274131954360507966,4940928.139,-14386094.925,21820048.942,2281.135,1541.481,505.421,-82632.029,-0.002,22055512.819,3.298,0.0,4.779,3.784,21972872.226999998,G6,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
6,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,12,GPS_L1,1274131954366763222,-11166824.645,-13829294.55,19550948.418,487.297,-2478.923,-1442.255,34548.226,-0.002,20180234.248,2.099,0.0,3.507,2.582,20214776.385,G12,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
7,2020-05-21-US-MTV-2,Pixel4,1274131954434,1,24,GPS_L1,1274131954357831923,-22163436.788,-14927733.606,-1645176.928,325.681,-180.531,-3089.055,-3999.46,0.001,22857770.328,2.998,0.0,6.198,4.735,22853759.935000002,G24,1274131955434,-2706833.746688744,-4275735.15887807,3869178.343079014,-3036.325246839053
0,2020-05-21-US-MTV-2,Pixel4,1274131955434,1,5,GPS_L1,1274131955355951331,-2364114.878,-25848086.907,-5243756.187,349.172,-635.708,3074.87,-3925.155,-0.001,23421557.626,4.797,0.0,7.684,6.642,23417618.144999996,G5,1274131956434,-2706808.280726028,-4275751.879760373,3869177.4393353565,-3050.0163029041582
1,2020-05-21-US-MTV-2,Pixel4,1274131955434,1,19,GPS_L1,1274131955354653940,14803887.804,-15813376.06,15055060.626,1907.3,-489.419,-2344.95,-46677.246,0.001,23810505.663,9.294,0.0,7.441,8.23,23763812.746,G19,1274131956434,-2706808.280726028,-4275751.879760373,3869177.4393353565,-3050.0163029041582
