,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,5,GPS_L1,1274131404354790053,-2566108.293,-25442761.157,-6919097.913,386.383,-834.364,3002.926,-3924.887,-0.0,23769700.012,2.998,0.0,8.341,7.824,23765758.96,G5,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
1,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,2,GPS_L1,1274131404364563177,-7752008.055,-19387517.804,17086719.752,1800.376,987.344,2007.883,-137798.073,-0.0,20839791.146,1.499,0.0,3.482,2.544,20701987.047000002,G2,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
2,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,6,GPS_L1,1274131404361369048,3709845.37,-15248409.114,21472491.98,2193.076,1591.772,757.764,-82631.021,-0.002,21797366.93,3.298,0.0,4.51,3.526,21714727.872999996,G6,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
3,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,12,GPS_L1,1274131404366438852,-11462351.772,-12444413.229,20279435.378,587.873,-2553.63,-1205.284,34549.256,-0.002,20277477.927,2.398,0.0,3.545,2.641,20312020.997,G12,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
4,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,19,GPS_L1,1274131404355615028,13706261.298,-15548028.623,16296075.518,2074.976,-471.131,-2157.125,-46677.698,0.001,23522378.729,10.493,0.0,7.006,7.128,23475686.897,G19,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
5,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,24,GPS_L1,1274131404358811410,-22295344.992,-14799530.341,57190.242,155.175,-287.801,-3098.139,-3999.809,0.001,22564127.513,11.992,0.0,5.731,4.314,22560117.659,G24,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
6,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,25,GPS_L1,1274131404361399256,-14939476.784,-1357492.628,21672323.484,334.797,-2788.977,81.222,1787.326,0.0,21788310.799,8.094,0.0,4.861,3.848,21790089.415999997,G25,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
7,2020-05-21-US-MTV-2,Pixel4,1274131404434,1,29,GPS_L1,1274131404354491113,-25047874.518,2672726.262,8413400.453,953.026,-523.526,2985.427,-32892.338,-0.003,23859319.97,10.493,0.0,7.729,7.729,23826412.174000002,G29,1274131405434,-2712002.2926127575,-4269100.3346214965,3872909.127476616,-20.807762292152038
0,2020-05-21-US-MTV-2,Pixel4,1274131405434,1,5,GPS_L1,1274131405354792116,-2565721.949,-25443595.344,-6916094.907,386.303,-834.01,3003.074,-3924.888,-0.0,23769081.54,3.298,0.0,8.339,7.821,23765140.492,G5,1274131406434,-2712002.1092048613,-4269101.441288494,3872908.0760948244,-21.36407861714748
1,2020-05-21-US-MTV-2,Pixel4,1274131405434,1,2,GPS_L1,1274131405364562763,-7750207.549,-19386530.446,17088727.46,1800.636,987.372,2007.536,-137798.073,-0.0,20839915.26,1.499,0.0,3.482,2.544,20702111.161000002,G2,1274131406434,-2712002.1092048613,-4269101.441288494,3872908.0760948244,-21.36407861714748
2,2020-05-21-US-MTV-2,Pixel4,1274131405434,1,6,GPS_L1,1274131405361367516,3712038.53,-15246817.384,21473249.514,2193.249,1591.694,757.309,-82631.023,-0.002,21797826.212,3.298,0.0,4.51,3.526,21715187.153,G6,1274131406434,-2712002.1092048613,-4269101.441288494,3872908.0760948244,-21.36407861714748
