,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-29-US-MTV-1,Pixel4,1274827746438,1,5,GPS_L1,1274827746368301323,1017098.476,-22241479.425,14193326.661,984.241,1569.542,2385.731,-4080.865,-0.001,21042711.373,2.698,0.0,4.145,3.148,21038623.215000004,G5,1274827747438,-2693437.474831497,-4298701.78674646,3853183.8401800813,-125.1431971490321
1,2020-05-29-US-MTV-1,Pixel4,1274827746438,1,25,GPS_L1,1274827746370201697,-15915771.305,-18056891.011,11278248.377,-358.609,-1429.977,-2712.156,2468.836,0.001,20472993.58,1.799,0.0,3.647,2.661,20475456.108,G25,1274827747438,-2693437.474831497,-4298701.78674646,3853183.8401800813,-125.1431971490321
2,2020-05-29-US-MTV-1,Pixel4,1274827746438,1,29,GPS_L1,1274827746368037203,-13295011.007,-6870229.266,21899431.79,1821.968,-2105.378,442.178,-34734.666,-0.003,21121892.557,1.799,0.0,4.044,3.087,21087150.759999998,G29,1274827747438,-2693437.474831497,-4298701.78674646,3853183.8401800813,-125.1431971490321
3,2020-05-29-US-MTV-1,Pixel4,1274827746438,1,31,GPS_L1,1274827746357030787,-19620020.503,8341424.859,16078735.791,-1980.716,-484.969,-2115.121,-13699.166,-0.0,24421533.063,11.992,0.0,8.292,9.957,24407815.648000002,G31,1274827747438,-2693437.474831497,-4298701.78674646,3853183.8401800813,-125.1431971490321
4,2020-05-29-US-MTV-1,Pixel4,1274827746438,1,2,GPS_L1,1274827746360778263,9142042.761,-14250800.049,21093339.171,2525.954,234.474,-971.358,-139060.057,-0.0,23298068.022,7.195,0.0,5.543,4.766,23158997.656,G2,1274827747438,-2693437.474831497,-4298701.78674646,3853183.8401800813,-125.1431971490321
5,2020-05-29-US-MTV-1,Pixel4,1274827746438,1,12,GPS_L1,1274827746367083347,-10390442.439,-24299283.891,3163743.712,65.961,-474.033,-3170.218,33625.673,-0.001,21407851.392,2.099,0.0,4.502,3.307,21441469.256,G12,1274827747438,-2693437.474831497,-4298701.78674646,3853183.8401800813,-125.1431971490321
6,2020-05-29-US-MTV-1,Pixel4,1274827746438,1,18,GPS_L1,1274827746361748935,-25673890.19,-6139547.702,3034073.515,422.645,-204.72,3150.38,61450.817,0.003,23007067.877,5.096,0.0,6.834,5.534,23068506.326,G18,1274827747438,-2693437.474831497,-4298701.78674646,3853183.8401800813,-125.1431971490321
0,2020-05-29-US-MTV-1,Pixel4,1274827747438,1,5,GPS_L1,1274827747368301303,1018082.824,-22239909.773,14195712.238,984.454,1569.762,2385.424,-4080.866,-0.001,21042717.369,2.398,0.0,4.145,3.148,21038629.21,G5,1274827748438,-2693447.30325497,-4298717.759750651,3853159.183559347,-124.73274929708117
1,2020-05-29-US-MTV-1,Pixel4,1274827747438,1,25,GPS_L1,1274827747370201044,-15916129.892,-18058320.817,11275536.103,-358.564,-1429.638,-2712.395,2468.837,0.001,20473189.345,1.799,0.0,3.647,2.661,20475651.874,G25,1274827748438,-2693447.30325497,-4298717.759750651,3853159.183559347,-124.73274929708117
2,2020-05-29-US-MTV-1,Pixel4,1274827747438,1,29,GPS_L1,1274827747368038102,-13293189.084,-6872334.724,21899873.734,1821.874,-2105.534,441.711,-34734.669,-0.003,21121623.043,1.799,0.0,4.044,3.087,21086881.243,G29,1274827748438,-2693447.30325497,-4298717.759750651,3853159.183559347,-124.73274929708117
